DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO JUNIO 2023,OBSERVACIÓN
15223,BOYACA,CUBARA,ESS024,COOSALUD,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,54649067,
15224,BOYACA,CUCAITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3150,
15224,BOYACA,CUCAITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,5100,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,29548955,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4318026,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1859550,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1774773,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2937600,
15232,BOYACA,CHIQUIZA,EPSS37,NUEVA EPS,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,1577902,
15232,BOYACA,CHIQUIZA,EPSS41,NUEVA EPS,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,41340630,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1664375,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,13628190,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,764400,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,728728,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1162800,
15236,BOYACA,CHIVOR,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,1960219,
15236,BOYACA,CHIVOR,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,13333712,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,37904809,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,5085128,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2000250,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1916915,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3451000,
15238,BOYACA,DUITAMA,EPSS37,NUEVA EPS,891856507,SOCIEDAD CLINICA BOYACA LIMITADA,3205484,
15238,BOYACA,DUITAMA,ESS024,COOSALUD,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,89746903,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,7281930,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,891855719,ESE HOSPITAL SAN JOSE DEL COCUY,52785315,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3141600,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3005002,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4972500,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4393293,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,891855719,ESE HOSPITAL SAN JOSE DEL COCUY,32023501,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1906800,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1818817,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3015800,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,826002676,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,1059701,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,69300,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,108800,
15272,BOYACA,FIRAVITOBA,EPSS37,NUEVA EPS,826002676,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,1977560,
15272,BOYACA,FIRAVITOBA,EPSS41,NUEVA EPS,826002676,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,25898430,
15276,BOYACA,FLORESTA,EPSS37,NUEVA EPS,826002164,ESE CENTRO DE SALUD DE FLORESTA,1311750,
15276,BOYACA,FLORESTA,EPSS41,NUEVA EPS,826002164,ESE CENTRO DE SALUD DE FLORESTA,14647875,
15293,BOYACA,GACHANTIVA,ESS024,COOSALUD,820003638,E.S.E. CENTRO DE SALUD SAN ANTONIO DE PADUA,18457682,
15293,BOYACA,GACHANTIVA,ESS024,COOSALUD,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,7105829,
15296,BOYACA,GAMEZA,EPSS37,NUEVA EPS,826001960,EMPRESA SOCIAL DEL ESTADO GAMEZA MUNICIPIO SALUDABLE,3680074,
15296,BOYACA,GAMEZA,EPSS41,NUEVA EPS,826001960,EMPRESA SOCIAL DEL ESTADO GAMEZA MUNICIPIO SALUDABLE,46557030,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3337488,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,27740042,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1370250,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1308307,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2218500,
15299,BOYACA,GARAGOA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,18200115,
15299,BOYACA,GARAGOA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,85863736,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2688240,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,21215495,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1155000,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1105104,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1827500,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1297069,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,10999196,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,555450,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,529529,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,899300,
15322,BOYACA,GUATEQUE,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,16671849,
15322,BOYACA,GUATEQUE,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,88816840,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,981019,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,8351073,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,409500,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,391391,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,663000,
15325,BOYACA,GUAYATA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,1478422,
15325,BOYACA,GUAYATA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,37607332,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,2645000,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,5717160,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,64263103,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900109859,ASOCIACION PRO FARMACIA U´WA,1992921,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3475500,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3430427,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,5627000,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,20779284,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,739200,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,705705,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1188300,
15367,BOYACA,JENESANO,EPSS37,NUEVA EPS,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,2357973,
15367,BOYACA,JENESANO,EPSS41,NUEVA EPS,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,86455638,
15368,BOYACA,JERICO,CCF055,CAJACOPI,826001918,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DE LA NATIVIDAD,23800840,
15368,BOYACA,JERICO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3220528,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1399650,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1335334,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2218500,
15377,BOYACA,LABRANZAGRANDE,EPSS37,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,5242823,
15377,BOYACA,LABRANZAGRANDE,EPSS41,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,28600845,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,820003193,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA,4312913,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,224700,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,215215,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,363800,
15401,BOYACA,LA VICTORIA,ESS024,COOSALUD,820005389,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,20798541,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,115500,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,111111,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,187000,
15407,BOYACA,VILLA DE LEYVA,EPSS37,NUEVA EPS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,9092300,
15407,BOYACA,VILLA DE LEYVA,EPSS41,NUEVA EPS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,103606682,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,25057967,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2978524,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1283100,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1224223,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2026400,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,8708238,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1079627,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,449400,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,428428,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,727600,
15442,BOYACA,MARIPI,ESS024,COOSALUD,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,68115124,
15455,BOYACA,MIRAFLORES,EPSS37,NUEVA EPS,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,8950542,
15455,BOYACA,MIRAFLORES,EPSS41,NUEVA EPS,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,64881988,
15455,BOYACA,MIRAFLORES,ESS024,COOSALUD,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,8431217,
15464,BOYACA,MONGUA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,50400,
15464,BOYACA,MONGUA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,81600,
15464,BOYACA,MONGUA,EPSS37,NUEVA EPS,826002930,E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA,1958500,
15464,BOYACA,MONGUA,EPSS41,NUEVA EPS,826002930,E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA,17448925,
15466,BOYACA,MONGUI,EPSS37,NUEVA EPS,826002777,EMPRESA SOCIAL DEL ESTADO HOSPITAL LAS MERCEDES DE MONGUI,4626172,
15466,BOYACA,MONGUI,EPSS41,NUEVA EPS,826002777,EMPRESA SOCIAL DEL ESTADO HOSPITAL LAS MERCEDES DE MONGUI,22153438,
15466,BOYACA,MONGUI,ESS024,COOSALUD,826002777,EMPRESA SOCIAL DEL ESTADO HOSPITAL LAS MERCEDES DE MONGUI,22651539,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4515722,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,32221310,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1872150,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1786785,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3031100,
15469,BOYACA,MONIQUIRA,ESS024,COOSALUD,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,122192218,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,820003404,EMPRESA SOCIAL DEL ESTADO. CENTRO DE SALUD DE MOTAVITA,1169760,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,202272,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,87150,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,141100,
15476,BOYACA,MOTAVITA,EPSS37,NUEVA EPS,820003404,EMPRESA SOCIAL DEL ESTADO. CENTRO DE SALUD DE MOTAVITA,3468560,
15476,BOYACA,MOTAVITA,EPSS41,NUEVA EPS,820003404,EMPRESA SOCIAL DEL ESTADO. CENTRO DE SALUD DE MOTAVITA,61907440,
15480,BOYACA,MUZO,CCF055,CAJACOPI,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,19041682,
15480,BOYACA,MUZO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1514512,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,600600,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,572572,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,972400,
15480,BOYACA,MUZO,EPSS37,NUEVA EPS,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,5113472,
15480,BOYACA,MUZO,EPSS41,NUEVA EPS,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,28763280,
15480,BOYACA,MUZO,ESS024,COOSALUD,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,72078336,
15491,BOYACA,NOBSA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,16800,
15491,BOYACA,NOBSA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,23800,
15491,BOYACA,NOBSA,EPSS37,NUEVA EPS,826002019,"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA""",8137646,
15491,BOYACA,NOBSA,EPSS41,NUEVA EPS,826002019,"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA""",79942302,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,820003328,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUEVO COLÓN,13577317,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,840000,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,800800,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1360000,
15500,BOYACA,OICATA,EPSS41,NUEVA EPS,820003973,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD OICATÁ,2159924,
15500,BOYACA,OICATA,ESS024,COOSALUD,820003973,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD OICATÁ,16737280,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,820004318,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,23254722,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1038450,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,989989,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1681300,
15507,BOYACA,OTANCHE,EPSS37,NUEVA EPS,820004318,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,6600867,
15507,BOYACA,OTANCHE,EPSS41,NUEVA EPS,820004318,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,87624696,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,820003516,"EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD ""NUESTRA SEÑORA DE GUADALUPE""",23470618,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3333308,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1439550,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1374373,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2291600,
15514,BOYACA,PAEZ,EPSS41,NUEVA EPS,820003915,EMPRESA SOCIAL DEL ESTADO JORGE GONZÁLEZ OLMOS,1402840,
15514,BOYACA,PAEZ,ESS024,COOSALUD,820003915,EMPRESA SOCIAL DEL ESTADO JORGE GONZÁLEZ OLMOS,34500735,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,16902399,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,792750,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,757757,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1283500,
15516,BOYACA,PAIPA,EPSS37,NUEVA EPS,826000261,SERVICIOS INTEGRALES DE REHABILITACION EN BOYACA LIMITADA - SIREB LTDA.,10136810,
15516,BOYACA,PAIPA,EPSS37,NUEVA EPS,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,13961870,
15516,BOYACA,PAIPA,EPSS41,NUEVA EPS,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,165280819,
15516,BOYACA,PAIPA,ESS024,COOSALUD,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,7980753,
15518,BOYACA,PAJARITO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,80909,
15518,BOYACA,PAJARITO,CCF055,CAJACOPI,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,491120,
15518,BOYACA,PAJARITO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,33600,
15518,BOYACA,PAJARITO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,54400,
15518,BOYACA,PAJARITO,EPSS37,NUEVA EPS,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,877600,
15518,BOYACA,PAJARITO,EPSS41,NUEVA EPS,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,7613180,
15518,BOYACA,PAJARITO,ESS024,COOSALUD,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,9176506,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2843986,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,22441755,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1224300,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1167166,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1932900,
15531,BOYACA,PAUNA,EPSS37,NUEVA EPS,820002916,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EDGAR ALONSO PULIDO SOLANO,3290210,
15531,BOYACA,PAUNA,EPSS41,NUEVA EPS,820002916,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EDGAR ALONSO PULIDO SOLANO,58881940,
15531,BOYACA,PAUNA,ESS024,COOSALUD,820002916,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EDGAR ALONSO PULIDO SOLANO,56119268,
15533,BOYACA,PAYA,ESS024,COOSALUD,826002226,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE PAYA,36319261,
15537,BOYACA,PAZ DE RIO,EPSS37,NUEVA EPS,826002718,EMPRESA SOCIAL DEL ESTADO SALUD PAZ DE RIO,4526150,
15537,BOYACA,PAZ DE RIO,EPSS41,NUEVA EPS,826002718,EMPRESA SOCIAL DEL ESTADO SALUD PAZ DE RIO,25133273,
15542,BOYACA,PESCA,CCF055,CAJACOPI,826002031,E.S.E. SALUD PESCA,47290860,
15542,BOYACA,PESCA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,6754027,
15542,BOYACA,PESCA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2878050,
15542,BOYACA,PESCA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2748746,
15542,BOYACA,PESCA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4586600,
15542,BOYACA,PESCA,EPSS37,NUEVA EPS,826002031,E.S.E. SALUD PESCA,3201600,
15542,BOYACA,PESCA,EPSS41,NUEVA EPS,826002031,E.S.E. SALUD PESCA,42410800,
15550,BOYACA,PISBA,CCF055,CAJACOPI,826002963,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO DE PISBA,17320227,
15550,BOYACA,PISBA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,893550,
15550,BOYACA,PISBA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,852852,
15550,BOYACA,PISBA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1419500,
