DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO MAYO 2023,OBSERVACIÓN
15740,BOYACA,SIACHOQUE,EPSS41,NUEVA EPS,820003684,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIACHOQUE,49567206,
15753,BOYACA,SOATA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,258310,
15753,BOYACA,SOATA,CCF055,CAJACOPI,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,3337330,
15753,BOYACA,SOATA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,82950,
15753,BOYACA,SOATA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,180200,
15753,BOYACA,SOATA,EPSS37,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,10293619,
15753,BOYACA,SOATA,EPSS41,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,58839917,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,1154379,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,119700,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,114114,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,193800,
15755,BOYACA,SOCOTA,EPSS37,NUEVA EPS,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,2579729,
15755,BOYACA,SOCOTA,EPSS41,NUEVA EPS,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,32193971,
15755,BOYACA,SOCOTA,ESS024,COOSALUD,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,74481337,
15757,BOYACA,SOCHA,EPSS37,NUEVA EPS,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,14741385,
15757,BOYACA,SOCHA,EPSS41,NUEVA EPS,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,18066154,
15757,BOYACA,SOCHA,ESS024,COOSALUD,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,27522525,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,35334702,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3906894,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1599150,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1528527,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2718300,
15759,BOYACA,SOGAMOSO,EPSS37,NUEVA EPS,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,60739507,
15759,BOYACA,SOGAMOSO,EPSS41,NUEVA EPS,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,581575570,
15759,BOYACA,SOGAMOSO,ESS024,COOSALUD,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,94446156,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,820002608,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO,3712276,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,571418,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,299250,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,285285,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,484500,
15761,BOYACA,SOMONDOCO,EPSS41,NUEVA EPS,820002608,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO,24096318,
15763,BOYACA,SOTAQUIRA,EPSS37,NUEVA EPS,820003374,EMPRESA SOCIAL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL DE SOTAQUIRA,3561250,
15763,BOYACA,SOTAQUIRA,EPSS41,NUEVA EPS,820003374,EMPRESA SOCIAL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL DE SOTAQUIRA,82880000,
15764,BOYACA,SORACA,CCF055,CAJACOPI,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,10985892,
15764,BOYACA,SORACA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,578550,
15764,BOYACA,SORACA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,551551,
15764,BOYACA,SORACA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,936700,
15764,BOYACA,SORACA,EPSS37,NUEVA EPS,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,4376152,
15764,BOYACA,SORACA,EPSS41,NUEVA EPS,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,73121530,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,826002625,E.S.E. CENTRO DE SALUD HECTOR PINEDA GALLO SUSACON,43903632,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4285277,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1886850,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1798797,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2963100,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,15342346,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,837900,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,800800,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1356600,
15776,BOYACA,SUTAMARCHAN,EPSS37,NUEVA EPS,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,2640062,
15776,BOYACA,SUTAMARCHAN,EPSS41,NUEVA EPS,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,71688136,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,538549,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,4555308,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,227850,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,217217,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,368900,
15778,BOYACA,SUTATENZA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,2854330,
15778,BOYACA,SUTATENZA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,45661151,
15790,BOYACA,TASCO,EPSS37,NUEVA EPS,826002694,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO,8648594,
15790,BOYACA,TASCO,EPSS41,NUEVA EPS,826002694,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO,45483769,
15798,BOYACA,TENZA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,409601,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,3350840,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,183750,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,175175,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,297500,
15798,BOYACA,TENZA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,2799523,
15798,BOYACA,TENZA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,44766273,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,37981908,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1204350,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1148147,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1949900,
15804,BOYACA,TIBANA,EPSS37,NUEVA EPS,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,2454540,
15804,BOYACA,TIBANA,EPSS41,NUEVA EPS,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,108022074,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,6330844,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1144643,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,494550,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,471471,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,793900,
15806,BOYACA,TIBASOSA,EPSS37,NUEVA EPS,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,3719895,
15806,BOYACA,TIBASOSA,EPSS41,NUEVA EPS,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,80476745,
15808,BOYACA,TINJACA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,6300,
15808,BOYACA,TINJACA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,10200,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,826002765,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA RITA DE CASIA TIPACOQUE,31447685,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4823809,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2068500,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1972971,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3260600,
15814,BOYACA,TOCA,CCF055,CAJACOPI,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,92004566,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2961000,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2823821,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4744700,
15814,BOYACA,TOCA,EPSS37,NUEVA EPS,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,10436542,
15814,BOYACA,TOCA,EPSS41,NUEVA EPS,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,82866179,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,50958239,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2669100,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2548546,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4265300,
15816,BOYACA,TOGUI,EPSS37,NUEVA EPS,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,1245078,
15816,BOYACA,TOGUI,EPSS41,NUEVA EPS,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,28521509,
15820,BOYACA,TOPAGA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,52500,
15820,BOYACA,TOPAGA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,85000,
15820,BOYACA,TOPAGA,EPSS37,NUEVA EPS,826002929,ESE SAN JUDAS TADEO DE TOPAGA,3373420,
15820,BOYACA,TOPAGA,EPSS41,NUEVA EPS,826002929,ESE SAN JUDAS TADEO DE TOPAGA,25369604,
15822,BOYACA,TOTA,EPSS37,NUEVA EPS,826002890,ESE CENTRO DE SALUD DE TOTA,2399635,
15822,BOYACA,TOTA,EPSS41,NUEVA EPS,826002890,ESE CENTRO DE SALUD DE TOTA,57813055,
15822,BOYACA,TOTA,ESS024,COOSALUD,826002890,ESE CENTRO DE SALUD DE TOTA,21124882,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,17699,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,11550,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,18700,
15832,BOYACA,TUNUNGUA,EPSS41,NUEVA EPS,820003839,ESE CENTRO DE SALUD SANTA BARBARA DE TUNUNGUA,21048602,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,7004614,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,60872556,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3005100,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2867865,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4780400,
15835,BOYACA,TURMEQUE,EPSS37,NUEVA EPS,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,1831827,
15835,BOYACA,TURMEQUE,EPSS41,NUEVA EPS,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,37730871,
15837,BOYACA,TUTA,CCF055,CAJACOPI,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,6743797,
15837,BOYACA,TUTA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,430500,
15837,BOYACA,TUTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,411411,
15837,BOYACA,TUTA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,697000,
15837,BOYACA,TUTA,EPSS37,NUEVA EPS,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,5185992,
15837,BOYACA,TUTA,EPSS41,NUEVA EPS,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,85872863,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,826002860,EMPTRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIMON BOLIVAR DE TUTAZA,25936480,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1503600,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1437436,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2395300,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,820003782,ESE CENTRO DE SALUD SAN RAFAEL,3099951,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,450055,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,185850,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,177177,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,300900,
15842,BOYACA,UMBITA,EPSS41,NUEVA EPS,820003782,ESE CENTRO DE SALUD SAN RAFAEL,93940468,
15861,BOYACA,VENTAQUEMADA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,13650,
15861,BOYACA,VENTAQUEMADA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,22100,
15861,BOYACA,VENTAQUEMADA,EPSS37,NUEVA EPS,820002248,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE VENTAQUEMADA,6994217,
15861,BOYACA,VENTAQUEMADA,EPSS41,NUEVA EPS,820002248,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE VENTAQUEMADA,85858330,
15897,BOYACA,ZETAQUIRA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,20227,
15897,BOYACA,ZETAQUIRA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,9450,
15897,BOYACA,ZETAQUIRA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,15300,
15897,BOYACA,ZETAQUIRA,EPSS37,NUEVA EPS,820002715,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZETAQUIRA,2901752,
15897,BOYACA,ZETAQUIRA,EPSS41,NUEVA EPS,820002715,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZETAQUIRA,36370819,
15897,BOYACA,ZETAQUIRA,ESS024,COOSALUD,820002715,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZETAQUIRA,27786252,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,515040868,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,800191101,ESE HOSPITAL SAN VICENTE DE PAUL,124435000,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,810001159,ESE HOSPITAL DEPARTAMENTAL SAN JOSE DE SAN JOSE,61755000,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,810001392,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE MARMATO,49769736,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,890801035,E.S.E. HOSPITAL SAN JOSE DE AGUADAS,74696776,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,890801274,HOSPITAL DEPARTAMENTAL SAN CAYETANO DE MARQUETALIA EMPRESA SOCIAL DEL ESTADO E.S.E,73164000,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,890801699,E.S.E. HOSPITAL SAN ANTONIO DE MANZANARES,51380000,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,890801758,E.S.E. HOSPITAL SAN LORENZO DE SUPÍA,52805000,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,890801944,ESE DEPARTAMENTAL HOSPITAL SAN ANTONIO DE VILLAMARIA,51250986,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,890802036,E.S.E. HOSPITAL SAN MARCOS,67760000,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,890805203,E.S.E. HOSPITAL LA MERCED,39645987,
17001,CALDAS,MANIZALES,EPSS10,SURAMERICANA,890806490,CAJA DE COMPENSACION FAMILIAR DE CALDAS,282136253,
17001,CALDAS,MANIZALES,EPSS37,NUEVA EPS,800044967,ASSBASALUD ESE,127389566,
17001,CALDAS,MANIZALES,EPSS41,NUEVA EPS,800044967,ASSBASALUD ESE,276237504,
17042,CALDAS,ANSERMA,EPSS37,NUEVA EPS,800191101,ESE HOSPITAL SAN VICENTE DE PAUL,1358148,
17042,CALDAS,ANSERMA,EPSS41,NUEVA EPS,800191101,ESE HOSPITAL SAN VICENTE DE PAUL,9030490,
17050,CALDAS,ARANZAZU,EPSS10,SURAMERICANA,890802218,ESE HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL,111502440,
17088,CALDAS,BELALCAZAR,EPSI05,MALLAMAS,800194627,E.S.E. HOSPITAL SAN JOSE DE BELALCAZAR,21615255,
17088,CALDAS,BELALCAZAR,EPSS37,NUEVA EPS,800194627,E.S.E. HOSPITAL SAN JOSE DE BELALCAZAR,20121816,
17088,CALDAS,BELALCAZAR,EPSS41,NUEVA EPS,800194627,E.S.E. HOSPITAL SAN JOSE DE BELALCAZAR,23758020,
17174,CALDAS,CHINCHINA,EPSS37,NUEVA EPS,890802036,E.S.E. HOSPITAL SAN MARCOS,24842010,
17174,CALDAS,CHINCHINA,EPSS41,NUEVA EPS,890802036,E.S.E. HOSPITAL SAN MARCOS,122260064,
17272,CALDAS,FILADELFIA,EPSS37,NUEVA EPS,890802223,E.S.E. HOSPITAL SAN BERNARDO,15704150,
17272,CALDAS,FILADELFIA,EPSS41,NUEVA EPS,890802223,E.S.E. HOSPITAL SAN BERNARDO,81294470,
17272,CALDAS,FILADELFIA,ESS024,COOSALUD,890802223,E.S.E. HOSPITAL SAN BERNARDO,31263436,
17433,CALDAS,MANZANARES,EPSS37,NUEVA EPS,890801699,E.S.E. HOSPITAL SAN ANTONIO DE MANZANARES,1405221,
17433,CALDAS,MANZANARES,EPSS41,NUEVA EPS,890801699,E.S.E. HOSPITAL SAN ANTONIO DE MANZANARES,6640801,
17442,CALDAS,MARMATO,EPSS37,NUEVA EPS,810001392,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE MARMATO,1801866,
17442,CALDAS,MARMATO,EPSS41,NUEVA EPS,810001392,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE MARMATO,26338387,
17444,CALDAS,MARQUETALIA,EPSS37,NUEVA EPS,890801274,HOSPITAL DEPARTAMENTAL SAN CAYETANO DE MARQUETALIA EMPRESA SOCIAL DEL ESTADO E.S.E,58437269,
17444,CALDAS,MARQUETALIA,EPSS41,NUEVA EPS,890801274,HOSPITAL DEPARTAMENTAL SAN CAYETANO DE MARQUETALIA EMPRESA SOCIAL DEL ESTADO E.S.E,45165978,
17486,CALDAS,NEIRA,EPSS37,NUEVA EPS,890801562,ESE HOSPITAL DEPARTAMENTAL SAN JOSE DE NEIRA,5847312,
17486,CALDAS,NEIRA,EPSS41,NUEVA EPS,890801562,ESE HOSPITAL DEPARTAMENTAL SAN JOSE DE NEIRA,125127944,
17541,CALDAS,PENSILVANIA,EPSS37,NUEVA EPS,890801719,E.S.E. HOSPITAL LOCAL SAN JUAN DE DIOS,20550632,
17541,CALDAS,PENSILVANIA,EPSS41,NUEVA EPS,890801719,E.S.E. HOSPITAL LOCAL SAN JUAN DE DIOS,16117697,
17614,CALDAS,RIOSUCIO,EPSI03,A.I.C.,810005727,INGRUMA SALUD LTDA,112106839,
17614,CALDAS,RIOSUCIO,EPSI03,A.I.C.,890801989,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,139543172,
17614,CALDAS,RIOSUCIO,EPSS37,NUEVA EPS,890801989,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,5741762,
17614,CALDAS,RIOSUCIO,EPSS41,NUEVA EPS,890801989,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,77933377,
17616,CALDAS,RISARALDA,EPSI05,MALLAMAS,890801235,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,5666821,
17616,CALDAS,RISARALDA,ESS024,COOSALUD,890801235,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,34733011,
17662,CALDAS,SAMANA,EPSS37,NUEVA EPS,890802961,ESE HOSPITAL SAN JOSE DE SAMANA,77871882,
17662,CALDAS,SAMANA,EPSS41,NUEVA EPS,890802961,ESE HOSPITAL SAN JOSE DE SAMANA,20952954,
17777,CALDAS,SUPIA,EPSI05,MALLAMAS,900406662,ASOCIACIÓN IPS INDÍGENA TRICAUMA,49787625,
17777,CALDAS,SUPIA,EPSS37,NUEVA EPS,890801758,E.S.E. HOSPITAL SAN LORENZO DE SUPÍA,18439176,
17777,CALDAS,SUPIA,EPSS41,NUEVA EPS,890801758,E.S.E. HOSPITAL SAN LORENZO DE SUPÍA,29588881,
17873,CALDAS,VILLAMARIA,EPSS37,NUEVA EPS,890801944,ESE DEPARTAMENTAL HOSPITAL SAN ANTONIO DE VILLAMARIA,6446322,
17873,CALDAS,VILLAMARIA,EPSS41,NUEVA EPS,890801944,ESE DEPARTAMENTAL HOSPITAL SAN ANTONIO DE VILLAMARIA,121877658,
18001,CAQUETA,FLORENCIA,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,177028240,
19001,CAUCA,POPAYAN,ESS118,EMSSANAR,830046541,CENTRO INTERNACIONAL DE ASISTENCIA EDUCACIÓN PROFESIONAL Y CULTURA FÍSICA ESPECIALIZADA CIAEPE LTDA,82282152,
19001,CAUCA,POPAYAN,ESS118,EMSSANAR,900145579,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,401080989,
19001,CAUCA,POPAYAN,ESS118,EMSSANAR,900732243,GRUPO DE ESPECIALISTAS EN MANEJO INTEGRAL DE ENFERMEDADES CRÓNICAS S.A.S,87204109,
19022,CAUCA,ALMAGUER,EPSI03,A.I.C.,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,82801488,
19050,CAUCA,ARGELIA,EPSS37,NUEVA EPS,900145767,ESE SUR OCCIDENTE,70573359,
