DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
NOVIEMBRE 2023",OBSERVACIÓN
15185,BOYACA,CHITARAQUE,ESS024,COOSALUD,820003580,ESE CENTRO DE SALUD DE CHITARAQUE,Capitacion,73963331,
15187,BOYACA,CHIVATA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1029,
15187,BOYACA,CHIVATA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,1666,
15187,BOYACA,CHIVATA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,840,
15187,BOYACA,CHIVATA,EPSS41,NUEVA EPS,820003558,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DEL ROSARIO DE CHIVATA,Capitacion,6266815,
15189,BOYACA,CIENEGA,CCF055,CAJACOPI,820002468,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD DE CIENEGA,Capitacion,4962263,
15189,BOYACA,CIENEGA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,413658,
15189,BOYACA,CIENEGA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,394354,
15189,BOYACA,CIENEGA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,669732,
15189,BOYACA,CIENEGA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,337680,
15189,BOYACA,CIENEGA,EPSS37,NUEVA EPS,820002468,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD DE CIENEGA,Capitacion,1231594,
15189,BOYACA,CIENEGA,EPSS41,NUEVA EPS,820002468,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD DE CIENEGA,Capitacion,43289610,
15189,BOYACA,CIENEGA,ESS024,COOSALUD,820002468,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD DE CIENEGA,Capitacion,10674635,
15204,BOYACA,COMBITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,79233,
15204,BOYACA,COMBITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,124950,
15204,BOYACA,COMBITA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,64680,
15204,BOYACA,COMBITA,EPSS37,NUEVA EPS,820003411,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE COMBITA,Capitacion,3492290,
15204,BOYACA,COMBITA,EPSS41,NUEVA EPS,820003411,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE COMBITA,Capitacion,36678800,
15204,BOYACA,COMBITA,ESS024,COOSALUD,820003411,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE COMBITA,Capitacion,70342903,
15212,BOYACA,COPER,CCF055,CAJACOPI,820003571,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LUIS LANCHEROS,Capitacion,3257372,
15212,BOYACA,COPER,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,214032,
15212,BOYACA,COPER,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,204044,
15212,BOYACA,COPER,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,346528,
15212,BOYACA,COPER,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,174720,
15212,BOYACA,COPER,EPSS41,NUEVA EPS,820003571,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LUIS LANCHEROS,Capitacion,40996945,
15215,BOYACA,CORRALES,EPSS37,NUEVA EPS,826002693,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD CORRALES,Capitacion,2328024,
15215,BOYACA,CORRALES,EPSS41,NUEVA EPS,826002693,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD CORRALES,Capitacion,9114777,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,290766,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,Capitacion,2193366,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,185220,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,176576,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,294882,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,151200,
15218,BOYACA,COVARACHIA,EPSS37,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,Capitacion,561750,
15218,BOYACA,COVARACHIA,EPSS41,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,Capitacion,8362200,
15218,BOYACA,COVARACHIA,ESS024,COOSALUD,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,Capitacion,36547801,
15223,BOYACA,CUBARA,EPSS37,NUEVA EPS,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,Capitacion,2606648,
15223,BOYACA,CUBARA,EPSS41,NUEVA EPS,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,Capitacion,159637998,
15223,BOYACA,CUBARA,ESS024,COOSALUD,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,Capitacion,71216686,
15224,BOYACA,CUCAITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,3087,
15224,BOYACA,CUCAITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,4998,
15224,BOYACA,CUCAITA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,2520,
15226,BOYACA,CUITIVA,EPSS37,NUEVA EPS,826002609,EMPRESA SOCIAL DEL ESTADO LAGOSALUD CUITIVA,Capitacion,1180410,
15226,BOYACA,CUITIVA,EPSS41,NUEVA EPS,826002609,EMPRESA SOCIAL DEL ESTADO LAGOSALUD CUITIVA,Capitacion,14946750,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,Capitacion,35458885,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1822359,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1739278,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,2878848,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1487640,
15232,BOYACA,CHIQUIZA,EPSS37,NUEVA EPS,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,Capitacion,1663896,
15232,BOYACA,CHIQUIZA,EPSS41,NUEVA EPS,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,Capitacion,34677224,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,2037839,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,14761804,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,749112,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,714153,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,1139544,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,611520,
15236,BOYACA,CHIVOR,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,2571398,
15236,BOYACA,CHIVOR,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,11790044,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,Capitacion,31006725,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,4932908,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1960245,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1878577,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,3381980,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1600200,
15238,BOYACA,DUITAMA,EPSS37,NUEVA EPS,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,Capitacion,35486480,
15238,BOYACA,DUITAMA,EPSS37,NUEVA EPS,891856507,SOCIEDAD CLINICA BOYACA LIMITADA,Capitacion,3569395,
15238,BOYACA,DUITAMA,EPSS41,NUEVA EPS,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,Capitacion,483617615,
15238,BOYACA,DUITAMA,ESS024,COOSALUD,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,Capitacion,91685202,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,7397909,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,891855719,ESE HOSPITAL SAN JOSE DEL COCUY,Capitacion,62623526,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,3078768,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2944902,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,4873050,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,2513280,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,4477435,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,891855719,ESE HOSPITAL SAN JOSE DEL COCUY,Capitacion,38353678,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1868664,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1782441,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,2955484,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1525440,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,67914,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,106624,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,55440,
15272,BOYACA,FIRAVITOBA,EPSS37,NUEVA EPS,826002676,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,Capitacion,2053620,
15272,BOYACA,FIRAVITOBA,EPSS41,NUEVA EPS,826002676,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,Capitacion,26411835,
15276,BOYACA,FLORESTA,EPSS37,NUEVA EPS,826002164,ESE CENTRO DE SALUD DE FLORESTA,Capitacion,1629750,
15276,BOYACA,FLORESTA,EPSS41,NUEVA EPS,826002164,ESE CENTRO DE SALUD DE FLORESTA,Capitacion,15582000,
15293,BOYACA,GACHANTIVA,ESS024,COOSALUD,820003638,E.S.E. CENTRO DE SALUD SAN ANTONIO DE PADUA,Capitacion,31240479,
15293,BOYACA,GACHANTIVA,ESS024,COOSALUD,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,Capitacion,7138091,
15296,BOYACA,GAMEZA,EPSS37,NUEVA EPS,826001960,EMPRESA SOCIAL DEL ESTADO GAMEZA MUNICIPIO SALUDABLE,Capitacion,5020695,
15296,BOYACA,GAMEZA,EPSS41,NUEVA EPS,826001960,EMPRESA SOCIAL DEL ESTADO GAMEZA MUNICIPIO SALUDABLE,Capitacion,47556027,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,3286920,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,28254200,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1342845,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1282141,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,2174130,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1096200,
15299,BOYACA,GARAGOA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,19717076,
15299,BOYACA,GARAGOA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,85930852,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,2750108,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,Capitacion,18970225,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1131900,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1083002,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,1790950,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,924000,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,1155479,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,9237788,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,544341,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,518938,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,881314,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,444360,
15322,BOYACA,GUATEQUE,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,18643141,
15322,BOYACA,GUATEQUE,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,91523852,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,821730,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,7063550,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,401310,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,383563,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,649740,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,327600,
15325,BOYACA,GUAYATA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,2254360,
15325,BOYACA,GUAYATA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,37987656,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,Capitacion,10216047,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,6128790,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,Capitacion,69755367,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900109859,ASOCIACION PRO FARMACIA U´WA,Capitacion,3565485,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,3405990,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,3361818,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,5514460,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,2780400,
15362,BOYACA,IZA,EPSS41,NUEVA EPS,826002720,"EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD ""LUIS PATIÑO CAMARGO"" DEL MUNICIPIO DE IZA",Capitacion,10153921,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,Capitacion,12011976,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,724416,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,691591,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,1164534,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,591360,
15367,BOYACA,JENESANO,EPSS37,NUEVA EPS,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,Capitacion,2442945,
15367,BOYACA,JENESANO,EPSS41,NUEVA EPS,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,Capitacion,87648618,
15368,BOYACA,JERICO,CCF055,CAJACOPI,826001918,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DE LA NATIVIDAD,Capitacion,24833361,
15368,BOYACA,JERICO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,3319738,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1371657,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1308627,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,2174130,
15368,BOYACA,JERICO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1119720,
15377,BOYACA,LABRANZAGRANDE,EPSS37,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,Capitacion,5682495,
15377,BOYACA,LABRANZAGRANDE,EPSS41,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,Capitacion,29605485,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,820003193,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA,Capitacion,3584588,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,220206,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,210911,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,356524,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,179760,
15380,BOYACA,LA CAPILLA,EPSS37,NUEVA EPS,820003193,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA,Capitacion,1012732,
15380,BOYACA,LA CAPILLA,EPSS41,NUEVA EPS,820003193,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA,Capitacion,29699916,
15401,BOYACA,LA VICTORIA,ESS024,COOSALUD,820005389,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,Capitacion,18043629,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,113190,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,108889,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,183260,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,92400,
15407,BOYACA,VILLA DE LEYVA,EPSS37,NUEVA EPS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,Capitacion,9301800,
15407,BOYACA,VILLA DE LEYVA,EPSS41,NUEVA EPS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,Capitacion,107578250,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,Capitacion,21171941,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,2887433,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1257438,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1199739,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,1985872,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1026480,
15425,BOYACA,MACANAL,EPSS37,NUEVA EPS,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,Capitacion,2111025,
15425,BOYACA,MACANAL,EPSS41,NUEVA EPS,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,Capitacion,20494219,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,Capitacion,9500587,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,1092269,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,440412,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,419859,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,713048,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,359520,
15442,BOYACA,MARIPI,EPSS37,NUEVA EPS,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,Capitacion,2523516,
15442,BOYACA,MARIPI,EPSS41,NUEVA EPS,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,Capitacion,24386544,
15442,BOYACA,MARIPI,ESS024,COOSALUD,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,Capitacion,66710152,
