DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,TOTAL GIRO ENERO2024,OBSERVACIÓN
15690,BOYACA,SANTA MARIA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1109640,
15690,BOYACA,SANTA MARIA,EPSS37,LA NUEVA EPS S.A.,860060016,ESE HOSPITAL SAN FRANCISCO,Capitacion,2756794,
15690,BOYACA,SANTA MARIA,EPSS41,NUEVA EPSS,860060016,ESE HOSPITAL SAN FRANCISCO,Capitacion,17034510,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,1089740,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,520674,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,496376,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,842996,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,425040,
15693,BOYACA,SANTA ROSA DE VITERBO,EPSS37,LA NUEVA EPS S.A.,891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,Capitacion,4566812,
15693,BOYACA,SANTA ROSA DE VITERBO,EPSS41,NUEVA EPSS,891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,Capitacion,78361908,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI,820003284,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA SOFIA,Capitacion,13276103,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,710010,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,676876,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,1139544,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,579600,
15696,BOYACA,SANTA SOFIA,EPSS41,NUEVA EPSS,820003284,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA SOFIA,Capitacion,26065290,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,2705388,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,Capitacion,21837521,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1122639,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1072211,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,1764294,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,916440,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI,820003684,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIACHOQUE,Capitacion,47263706,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,2134146,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2035534,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,3418632,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1742160,
15740,BOYACA,SIACHOQUE,EPSS41,NUEVA EPSS,820003684,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIACHOQUE,Capitacion,26823423,
15753,BOYACA,SOATA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,176988,
15753,BOYACA,SOATA,CCF055,CAJACOPI,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,Capitacion,1445907,
15753,BOYACA,SOATA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,81291,
15753,BOYACA,SOATA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,176596,
15753,BOYACA,SOATA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,66360,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,117306,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,111832,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,189924,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,95760,
15755,BOYACA,SOCOTA,EPSS37,LA NUEVA EPS S.A.,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,Capitacion,3395796,
15755,BOYACA,SOCOTA,EPSS41,NUEVA EPSS,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,Capitacion,32115280,
15755,BOYACA,SOCOTA,ESS024,COOSALUD,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,Capitacion,60011353,
15757,BOYACA,SOCHA,EPSS37,LA NUEVA EPS S.A.,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,Capitacion,15258353,
15757,BOYACA,SOCHA,EPSS41,NUEVA EPSS,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,Capitacion,23766498,
15757,BOYACA,SOCHA,ESS024,COOSALUD,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,Capitacion,20810794,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,Capitacion,30244227,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,3559987,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1567167,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1497956,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,2663934,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1279320,
15759,BOYACA,SOGAMOSO,EPSS37,LA NUEVA EPS S.A.,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,Capitacion,61223266,
15759,BOYACA,SOGAMOSO,EPSS41,NUEVA EPSS,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,Capitacion,602718072,
15759,BOYACA,SOGAMOSO,ESS024,COOSALUD,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,Capitacion,82306350,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,820002608,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO,Capitacion,2129425,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,316050,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,293265,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,279579,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,474810,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,239400,
15761,BOYACA,SOMONDOCO,EPSS41,NUEVA EPSS,820002608,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO,Capitacion,25131249,
15762,BOYACA,SORA,EPSS37,LA NUEVA EPS S.A.,820003357,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA BARBARA,Capitacion,1548000,
15762,BOYACA,SORA,EPSS41,NUEVA EPSS,820003357,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA BARBARA,Capitacion,22532000,
15763,BOYACA,SOTAQUIRA,EPSS37,LA NUEVA EPS S.A.,820003374,EMPRESA SOCIAL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL DE SOTAQUIRA,Capitacion,4046875,
15763,BOYACA,SOTAQUIRA,EPSS41,NUEVA EPSS,820003374,EMPRESA SOCIAL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL DE SOTAQUIRA,Capitacion,81885625,
15764,BOYACA,SORACA,CCF055,CAJACOPI,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,Capitacion,13422081,
15764,BOYACA,SORACA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,566979,
15764,BOYACA,SORACA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,540520,
15764,BOYACA,SORACA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,917966,
15764,BOYACA,SORACA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,462840,
15764,BOYACA,SORACA,EPSS37,LA NUEVA EPS S.A.,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,Capitacion,4654728,
15764,BOYACA,SORACA,EPSS41,NUEVA EPSS,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,Capitacion,69403188,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,826002625,E.S.E. CENTRO DE SALUD HECTOR PINEDA GALLO SUSACON,Capitacion,27576709,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,4369075,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1849113,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1762821,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,2903838,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1509480,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,Capitacion,14575204,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,821142,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,784784,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,1329468,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,670320,
15776,BOYACA,SUTAMARCHAN,EPSS37,LA NUEVA EPS S.A.,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,Capitacion,2834048,
15776,BOYACA,SUTAMARCHAN,EPSS41,NUEVA EPSS,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,Capitacion,80726086,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,485453,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,3976114,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,223293,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,212873,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,361522,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,182280,
15778,BOYACA,SUTATENZA,EPSS37,LA NUEVA EPS S.A.,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,3224324,
15778,BOYACA,SUTATENZA,EPSS41,NUEVA EPSS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,44855860,
15790,BOYACA,TASCO,EPSS37,LA NUEVA EPS S.A.,826002694,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO,Capitacion,7767213,
15790,BOYACA,TASCO,EPSS41,NUEVA EPSS,826002694,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO,Capitacion,45301670,
15798,BOYACA,TENZA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,326164,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,2560664,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,180075,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,171672,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,291550,
15798,BOYACA,TENZA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,147000,
15798,BOYACA,TENZA,EPSS37,LA NUEVA EPS S.A.,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,3102427,
15798,BOYACA,TENZA,EPSS41,NUEVA EPSS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,43983352,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,Capitacion,25356477,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1180263,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1125184,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,1910902,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,963480,
15804,BOYACA,TIBANA,EPSS37,LA NUEVA EPS S.A.,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,Capitacion,2874518,
15804,BOYACA,TIBANA,EPSS41,NUEVA EPSS,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,Capitacion,106741944,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,Capitacion,5496096,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,988604,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,484659,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,462042,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,778022,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,395640,
15806,BOYACA,TIBASOSA,EPSS37,LA NUEVA EPS S.A.,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,Capitacion,3556616,
15806,BOYACA,TIBASOSA,EPSS41,NUEVA EPSS,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,Capitacion,79878692,
15808,BOYACA,TINJACA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,6174,
15808,BOYACA,TINJACA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,9996,
15808,BOYACA,TINJACA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,5040,
15808,BOYACA,TINJACA,EPSS41,NUEVA EPSS,820003619,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS,Capitacion,17536720,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,826002765,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA RITA DE CASIA TIPACOQUE,Capitacion,29844783,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,4518251,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,2027130,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1933512,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,3195388,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1654800,
15814,BOYACA,TOCA,CCF055,CAJACOPI,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,Capitacion,65215915,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,2901780,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2767345,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,4649806,
15814,BOYACA,TOCA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,2368800,
15814,BOYACA,TOCA,EPSS37,LA NUEVA EPS S.A.,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,Capitacion,9824616,
15814,BOYACA,TOCA,EPSS41,NUEVA EPSS,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,Capitacion,84549312,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,Capitacion,57613722,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,2615718,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2497575,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,4179994,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,2135280,
15816,BOYACA,TOGUI,EPSS37,LA NUEVA EPS S.A.,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,Capitacion,1567876,
15816,BOYACA,TOGUI,EPSS41,NUEVA EPSS,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,Capitacion,28360110,
15820,BOYACA,TOPAGA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,51450,
15820,BOYACA,TOPAGA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,83300,
15820,BOYACA,TOPAGA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,42000,
15820,BOYACA,TOPAGA,EPSS37,LA NUEVA EPS S.A.,826002929,ESE SAN JUDAS TADEO DE TOPAGA,Capitacion,3305508,
15820,BOYACA,TOPAGA,EPSS41,NUEVA EPSS,826002929,ESE SAN JUDAS TADEO DE TOPAGA,Capitacion,26773079,
15822,BOYACA,TOTA,EPSS37,LA NUEVA EPS S.A.,826002890,ESE CENTRO DE SALUD DE TOTA,Capitacion,2258480,
15822,BOYACA,TOTA,EPSS41,NUEVA EPSS,826002890,ESE CENTRO DE SALUD DE TOTA,Capitacion,58055035,
15822,BOYACA,TOTA,ESS024,COOSALUD,826002890,ESE CENTRO DE SALUD DE TOTA,Capitacion,21756672,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,17699,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,11319,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,18326,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,9240,
15832,BOYACA,TUNUNGUA,EPSS41,NUEVA EPSS,820003839,ESE CENTRO DE SALUD SANTA BARBARA DE TUNUNGUA,Capitacion,20709480,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,6973327,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,Capitacion,64126299,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,2944998,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2810508,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,4684792,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,2404080,
15835,BOYACA,TURMEQUE,EPSS37,LA NUEVA EPS S.A.,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,Capitacion,1855620,
15835,BOYACA,TURMEQUE,EPSS41,NUEVA EPSS,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,Capitacion,38611170,
15837,BOYACA,TUTA,CCF055,CAJACOPI,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,Capitacion,6436655,
15837,BOYACA,TUTA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,421890,
15837,BOYACA,TUTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,403183,
15837,BOYACA,TUTA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,683060,
15837,BOYACA,TUTA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,344400,
15837,BOYACA,TUTA,EPSS37,LA NUEVA EPS S.A.,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,Capitacion,4751820,
15837,BOYACA,TUTA,EPSS41,NUEVA EPSS,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,Capitacion,79537878,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,826002860,EMPTRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIMON BOLIVAR DE TUTAZA,Capitacion,23150701,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,1473528,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1408687,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,2347394,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1202880,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,820003782,ESE CENTRO DE SALUD SAN RAFAEL,Capitacion,2098263,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Capitacion,316050,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,Capitacion,182133,
