DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO JULIO 2023",OBSERVACIÓN
15814,BOYACA,TOCA,CCF055,CAJACOPI,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,40240141,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,8823780,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2767345,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4649806,
15814,BOYACA,TOCA,EPSS37,NUEVA EPS,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,9531720,
15814,BOYACA,TOCA,EPSS41,NUEVA EPS,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,82254960,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,48278767,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,7953918,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2497575,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4179994,
15816,BOYACA,TOGUI,EPSS37,NUEVA EPS,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,1337306,
15816,BOYACA,TOGUI,EPSS41,NUEVA EPS,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,28244825,
15820,BOYACA,TOPAGA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,156450,
15820,BOYACA,TOPAGA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,83300,
15820,BOYACA,TOPAGA,EPSS37,NUEVA EPS,826002929,ESE SAN JUDAS TADEO DE TOPAGA,3143052,
15820,BOYACA,TOPAGA,EPSS41,NUEVA EPS,826002929,ESE SAN JUDAS TADEO DE TOPAGA,26433999,
15822,BOYACA,TOTA,EPSS37,NUEVA EPS,826002890,ESE CENTRO DE SALUD DE TOTA,2460130,
15822,BOYACA,TOTA,EPSS41,NUEVA EPS,826002890,ESE CENTRO DE SALUD DE TOTA,57671900,
15822,BOYACA,TOTA,ESS024,COOSALUD,826002890,ESE CENTRO DE SALUD DE TOTA,18718838,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,18060,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,34419,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,18326,
15832,BOYACA,TUNUNGUA,EPSS41,NUEVA EPS,820003839,ESE CENTRO DE SALUD SANTA BARBARA DE TUNUNGUA,20798745,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,7108038,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,57357452,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,8955198,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2810508,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4684792,
15835,BOYACA,TURMEQUE,EPSS37,NUEVA EPS,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,1784250,
15835,BOYACA,TURMEQUE,EPSS41,NUEVA EPS,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,38206740,
15837,BOYACA,TUTA,CCF055,CAJACOPI,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,6776774,
15837,BOYACA,TUTA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1282890,
15837,BOYACA,TUTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,403183,
15837,BOYACA,TUTA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,683060,
15837,BOYACA,TUTA,EPSS37,NUEVA EPS,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,5214485,
15837,BOYACA,TUTA,EPSS41,NUEVA EPS,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,84608265,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,826002860,EMPTRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIMON BOLIVAR DE TUTAZA,24826989,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,4480728,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1408687,
15839,BOYACA,TUTASA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2347394,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,820003782,ESE CENTRO DE SALUD SAN RAFAEL,2919708,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,444070,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,553833,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,173633,
15842,BOYACA,UMBITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,294882,
15842,BOYACA,UMBITA,EPSS41,NUEVA EPS,820003782,ESE CENTRO DE SALUD SAN RAFAEL,93009069,
15861,BOYACA,VENTAQUEMADA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,40677,
15861,BOYACA,VENTAQUEMADA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,21658,
15861,BOYACA,VENTAQUEMADA,EPSS37,NUEVA EPS,820002248,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE VENTAQUEMADA,6668586,
15861,BOYACA,VENTAQUEMADA,EPSS41,NUEVA EPS,820002248,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE VENTAQUEMADA,97088244,
15879,BOYACA,VIRACACHA,EPSS41,NUEVA EPS,820003352,E.S.E CENTRO DE SALUD VIRACACHA,19786168,
15897,BOYACA,ZETAQUIRA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,18112,
15897,BOYACA,ZETAQUIRA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,28161,
15897,BOYACA,ZETAQUIRA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,14994,
15897,BOYACA,ZETAQUIRA,ESS024,COOSALUD,820002715,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZETAQUIRA,23546952,
17001,CALDAS,MANIZALES,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,441232027,
17001,CALDAS,MANIZALES,EPSS10,SURAMERICANA,890806490,CAJA DE COMPENSACION FAMILIAR DE CALDAS,131696466,
17001,CALDAS,MANIZALES,EPSS37,NUEVA EPS,800044967,ASSBASALUD ESE,126430408,
17001,CALDAS,MANIZALES,EPSS41,NUEVA EPS,800044967,ASSBASALUD ESE,287234362,
17013,CALDAS,AGUADAS,EPSS10,SURAMERICANA,890801035,E.S.E. HOSPITAL SAN JOSE DE AGUADAS,361427576,
17042,CALDAS,ANSERMA,EPSS10,SURAMERICANA,800191101,ESE HOSPITAL SAN VICENTE DE PAUL,148384682,
17042,CALDAS,ANSERMA,EPSS37,NUEVA EPS,800191101,ESE HOSPITAL SAN VICENTE DE PAUL,1739371,
17042,CALDAS,ANSERMA,EPSS41,NUEVA EPS,800191101,ESE HOSPITAL SAN VICENTE DE PAUL,15582858,
17050,CALDAS,ARANZAZU,EPSS10,SURAMERICANA,890802218,ESE HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL,54869573,
17088,CALDAS,BELALCAZAR,EPSI05,MALLAMAS,800194627,E.S.E. HOSPITAL SAN JOSE DE BELALCAZAR,26711554,
17088,CALDAS,BELALCAZAR,EPSS37,NUEVA EPS,800194627,E.S.E. HOSPITAL SAN JOSE DE BELALCAZAR,19675656,
17088,CALDAS,BELALCAZAR,EPSS41,NUEVA EPS,800194627,E.S.E. HOSPITAL SAN JOSE DE BELALCAZAR,28018848,
17174,CALDAS,CHINCHINA,EPSS37,NUEVA EPS,890802036,E.S.E. HOSPITAL SAN MARCOS,24252528,
17174,CALDAS,CHINCHINA,EPSS41,NUEVA EPS,890802036,E.S.E. HOSPITAL SAN MARCOS,127681232,
17272,CALDAS,FILADELFIA,EPSS37,NUEVA EPS,890802223,E.S.E. HOSPITAL SAN BERNARDO,15561385,
17272,CALDAS,FILADELFIA,EPSS41,NUEVA EPS,890802223,E.S.E. HOSPITAL SAN BERNARDO,81008940,
17272,CALDAS,FILADELFIA,ESS024,COOSALUD,890802223,E.S.E. HOSPITAL SAN BERNARDO,27031938,
17380,CALDAS,LA DORADA,EPSS37,NUEVA EPS,810000913,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS,62185734,
17380,CALDAS,LA DORADA,EPSS41,NUEVA EPS,810000913,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS,60983052,
17433,CALDAS,MANZANARES,EPSS37,NUEVA EPS,890801699,E.S.E. HOSPITAL SAN ANTONIO DE MANZANARES,1314570,
17433,CALDAS,MANZANARES,EPSS41,NUEVA EPS,890801699,E.S.E. HOSPITAL SAN ANTONIO DE MANZANARES,10969860,
17442,CALDAS,MARMATO,EPSS37,NUEVA EPS,810001392,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE MARMATO,1868580,
17442,CALDAS,MARMATO,EPSS41,NUEVA EPS,810001392,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE MARMATO,26182365,
17444,CALDAS,MARQUETALIA,EPSS37,NUEVA EPS,890801274,HOSPITAL DEPARTAMENTAL SAN CAYETANO DE MARQUETALIA EMPRESA SOCIAL DEL ESTADO E.S.E,57420878,
17444,CALDAS,MARQUETALIA,EPSS41,NUEVA EPS,890801274,HOSPITAL DEPARTAMENTAL SAN CAYETANO DE MARQUETALIA EMPRESA SOCIAL DEL ESTADO E.S.E,48460218,
17486,CALDAS,NEIRA,EPSS37,NUEVA EPS,890801562,ESE HOSPITAL DEPARTAMENTAL SAN JOSE DE NEIRA,5575344,
17486,CALDAS,NEIRA,EPSS41,NUEVA EPS,890801562,ESE HOSPITAL DEPARTAMENTAL SAN JOSE DE NEIRA,126193152,
17524,CALDAS,PALESTINA,EPSS37,NUEVA EPS,890801099,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,12128751,
17524,CALDAS,PALESTINA,EPSS41,NUEVA EPS,890801099,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,103397114,
17541,CALDAS,PENSILVANIA,EPSS37,NUEVA EPS,890801719,E.S.E. HOSPITAL LOCAL SAN JUAN DE DIOS,19686778,
17541,CALDAS,PENSILVANIA,EPSS41,NUEVA EPS,890801719,E.S.E. HOSPITAL LOCAL SAN JUAN DE DIOS,19641312,
17614,CALDAS,RIOSUCIO,EPSI03,A.I.C.,810005727,INGRUMA SALUD LTDA,103675114,
17614,CALDAS,RIOSUCIO,EPSI03,A.I.C.,890801989,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,139543072,
17614,CALDAS,RIOSUCIO,EPSS37,NUEVA EPS,890801989,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,5609336,
17614,CALDAS,RIOSUCIO,EPSS41,NUEVA EPS,890801989,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,78133192,
17616,CALDAS,RISARALDA,EPSI05,MALLAMAS,890801235,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,5802465,
17616,CALDAS,RISARALDA,EPSS37,NUEVA EPS,890801235,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,8705998,
17616,CALDAS,RISARALDA,EPSS41,NUEVA EPS,890801235,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,75658737,
17616,CALDAS,RISARALDA,ESS024,COOSALUD,890801235,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,28875000,
17662,CALDAS,SAMANA,EPSS37,NUEVA EPS,890802961,ESE HOSPITAL SAN JOSE DE SAMANA,76653434,
17662,CALDAS,SAMANA,EPSS41,NUEVA EPS,890802961,ESE HOSPITAL SAN JOSE DE SAMANA,25826746,
17777,CALDAS,SUPIA,EPSI05,MALLAMAS,900406662,ASOCIACIÓN IPS INDÍGENA TRICAUMA,52420168,
17867,CALDAS,VICTORIA,EPSS37,NUEVA EPS,890802628,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL SAN SIMON DE VICTORIA,87066306,
17867,CALDAS,VICTORIA,EPSS41,NUEVA EPS,890802628,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL SAN SIMON DE VICTORIA,19393486,
17873,CALDAS,VILLAMARIA,EPSS37,NUEVA EPS,890801944,ESE DEPARTAMENTAL HOSPITAL SAN ANTONIO DE VILLAMARIA,6225420,
17873,CALDAS,VILLAMARIA,EPSS41,NUEVA EPS,890801944,ESE DEPARTAMENTAL HOSPITAL SAN ANTONIO DE VILLAMARIA,121355526,
19001,CAUCA,POPAYAN,EPSS37,NUEVA EPS,900145579,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,346770050,
19001,CAUCA,POPAYAN,EPSS41,NUEVA EPS,900145579,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,223462360,
19022,CAUCA,ALMAGUER,EPSI03,A.I.C.,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,92058318,
19022,CAUCA,ALMAGUER,EPSS37,NUEVA EPS,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,45806940,
19022,CAUCA,ALMAGUER,EPSS41,NUEVA EPS,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,8450895,
19050,CAUCA,ARGELIA,EPSS37,NUEVA EPS,900145767,ESE SUR OCCIDENTE,69290424,
19050,CAUCA,ARGELIA,EPSS41,NUEVA EPS,900145767,ESE SUR OCCIDENTE,6361992,
19075,CAUCA,BALBOA,EPSS37,NUEVA EPS,900145767,ESE SUR OCCIDENTE,2651211,
19075,CAUCA,BALBOA,EPSS41,NUEVA EPS,900145767,ESE SUR OCCIDENTE,428211,
19100,CAUCA,BOLIVAR,EPSI03,A.I.C.,900218612,IPS NUESTRA SEÑORA DE LAS MISERICORDIAS LTDA,46045954,
19100,CAUCA,BOLIVAR,EPSS37,NUEVA EPS,900145767,ESE SUR OCCIDENTE,189430608,
19100,CAUCA,BOLIVAR,EPSS41,NUEVA EPS,900145767,ESE SUR OCCIDENTE,73326036,
19110,CAUCA,BUENOS AIRES,EPSI03,A.I.C.,817000232,ASOCIACIÓN DE CABILDOS INDÍGENAS DE LA ZONA NORTE DEL CAUCA -ACIN.,137534988,
19110,CAUCA,BUENOS AIRES,EPSI03,A.I.C.,900146010,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,86816892,
19130,CAUCA,CAJIBIO,EPSI03,A.I.C.,817004984,ASOCIACION DE AUTORIDADES INDIGENAS DEL ORIENTE CAUCANO,2161685,
19130,CAUCA,CAJIBIO,EPSS37,NUEVA EPS,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,1918445,
19130,CAUCA,CAJIBIO,EPSS41,NUEVA EPS,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,611840,
19137,CAUCA,CALDONO,EPSI03,A.I.C.,817000224,ASOCIACION DE CABILDOS UKAWE'SX NASA ÇXHAB IPS-I,589266985,
19137,CAUCA,CALDONO,EPSS37,NUEVA EPS,900145579,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,15967600,
19137,CAUCA,CALDONO,EPSS41,NUEVA EPS,900145579,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,6029870,
19142,CAUCA,CALOTO,EPSI03,A.I.C.,817000232,ASOCIACIÓN DE CABILDOS INDÍGENAS DE LA ZONA NORTE DEL CAUCA -ACIN.,282088784,
19142,CAUCA,CALOTO,EPSI03,A.I.C.,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,72878421,
19142,CAUCA,CALOTO,EPSS37,NUEVA EPS,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,9622580,
19142,CAUCA,CALOTO,EPSS41,NUEVA EPS,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,6450070,
19212,CAUCA,CORINTO,EPSI03,A.I.C.,817000232,ASOCIACIÓN DE CABILDOS INDÍGENAS DE LA ZONA NORTE DEL CAUCA -ACIN.,278644053,
19212,CAUCA,CORINTO,EPSI03,A.I.C.,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,110949536,
19256,CAUCA,EL TAMBO,EPSS37,NUEVA EPS,891501104,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE EL TAMBO CAUCA,58204760,
19256,CAUCA,EL TAMBO,EPSS41,NUEVA EPS,891501104,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE EL TAMBO CAUCA,11967810,
19290,CAUCA,FLORENCIA,EPSS37,NUEVA EPS,900145767,ESE SUR OCCIDENTE,971112,
19290,CAUCA,FLORENCIA,EPSS41,NUEVA EPS,900145767,ESE SUR OCCIDENTE,40782,
19355,CAUCA,INZA,EPSI03,A.I.C.,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,134884345,
19355,CAUCA,INZA,EPSS37,NUEVA EPS,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,24727400,
19355,CAUCA,INZA,EPSS41,NUEVA EPS,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,30906112,
19364,CAUCA,JAMBALO,EPSI03,A.I.C.,817000232,ASOCIACIÓN DE CABILDOS INDÍGENAS DE LA ZONA NORTE DEL CAUCA -ACIN.,380506652,
19364,CAUCA,JAMBALO,EPSI03,A.I.C.,900052148,CXAYU`CE JXUT EMPRESA SOCIAL DEL ESTADO,113204419,
19392,CAUCA,LA SIERRA,EPSI03,A.I.C.,900146471,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,105754913,
19392,CAUCA,LA SIERRA,EPSS37,NUEVA EPS,900146471,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,28920820,
19392,CAUCA,LA SIERRA,EPSS41,NUEVA EPS,900146471,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,3991900,
19397,CAUCA,LA VEGA,EPSI03,A.I.C.,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,97800479,
19397,CAUCA,LA VEGA,EPSS37,NUEVA EPS,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,22991730,
19397,CAUCA,LA VEGA,EPSS41,NUEVA EPS,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,9443820,
19418,CAUCA,LOPEZ DE MICAY,EPSS37,NUEVA EPS,900145588,EMPRESA SOCIAL DEL ESTADO OCCIDENTE E.S.E,20098880,
19418,CAUCA,LOPEZ DE MICAY,EPSS41,NUEVA EPS,900145588,EMPRESA SOCIAL DEL ESTADO OCCIDENTE E.S.E,23127800,
19450,CAUCA,MERCADERES,EPSS37,NUEVA EPS,900145767,ESE SUR OCCIDENTE,2730513,
19450,CAUCA,MERCADERES,EPSS41,NUEVA EPS,900145767,ESE SUR OCCIDENTE,265083,
19455,CAUCA,MIRANDA,EPSI03,A.I.C.,817000232,ASOCIACIÓN DE CABILDOS INDÍGENAS DE LA ZONA NORTE DEL CAUCA -ACIN.,126770693,
19455,CAUCA,MIRANDA,EPSI03,A.I.C.,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,34169167,
19455,CAUCA,MIRANDA,EPSS37,NUEVA EPS,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,11623802,
19455,CAUCA,MIRANDA,EPSS41,NUEVA EPS,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,3256550,
19473,CAUCA,MORALES,EPSI03,A.I.C.,817004984,ASOCIACION DE AUTORIDADES INDIGENAS DEL ORIENTE CAUCANO,7484456,
19473,CAUCA,MORALES,EPSS37,NUEVA EPS,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,40666573,
19473,CAUCA,MORALES,EPSS41,NUEVA EPS,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,11739680,
19513,CAUCA,PADILLA,EPSS37,NUEVA EPS,900146438,EMPRESA SOCIAL DEL ESTADO NORTE 3 - ESE,1208952,
19513,CAUCA,PADILLA,EPSS41,NUEVA EPS,900146438,EMPRESA SOCIAL DEL ESTADO NORTE 3 - ESE,210100,
19517,CAUCA,PAEZ,EPSI03,A.I.C.,817000260,ASOCIACIÒN DE AUTORIDADES ANCESTRALES TERRITORIALES NASA CXHA CXHA,545522370,
19517,CAUCA,PAEZ,EPSI03,A.I.C.,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,215268953,
19517,CAUCA,PAEZ,EPSS37,NUEVA EPS,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,52223520,
19517,CAUCA,PAEZ,EPSS41,NUEVA EPS,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,30234240,
19548,CAUCA,PIENDAMO,EPSI03,A.I.C.,817004984,ASOCIACION DE AUTORIDADES INDIGENAS DEL ORIENTE CAUCANO,138786840,
19548,CAUCA,PIENDAMO,EPSS37,NUEVA EPS,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,15659280,
19548,CAUCA,PIENDAMO,EPSS41,NUEVA EPS,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,34090960,
19573,CAUCA,PUERTO TEJADA,EPSS37,NUEVA EPS,900146438,EMPRESA SOCIAL DEL ESTADO NORTE 3 - ESE,44646250,
19573,CAUCA,PUERTO TEJADA,EPSS41,NUEVA EPS,900146438,EMPRESA SOCIAL DEL ESTADO NORTE 3 - ESE,5756740,
19622,CAUCA,ROSAS,EPSI03,A.I.C.,900146471,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,22583080,
19622,CAUCA,ROSAS,EPSS37,NUEVA EPS,900146471,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,28336500,
19622,CAUCA,ROSAS,EPSS41,NUEVA EPS,900146471,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,9244400,
19693,CAUCA,SAN SEBASTIAN,EPSI03,A.I.C.,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,75512497,
19698,CAUCA,SANTANDER DE QUILICHAO,EPSI03,A.I.C.,817000232,ASOCIACIÓN DE CABILDOS INDÍGENAS DE LA ZONA NORTE DEL CAUCA -ACIN.,568918899,
19698,CAUCA,SANTANDER DE QUILICHAO,EPSS37,NUEVA EPS,817003532,QUILISALUD E.S.E.,49039520,
19698,CAUCA,SANTANDER DE QUILICHAO,EPSS41,NUEVA EPS,817003532,QUILISALUD E.S.E.,63850246,
19701,CAUCA,SANTA ROSA,EPSI03,A.I.C.,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,187758,
19743,CAUCA,SILVIA,EPSI03,A.I.C.,817004984,ASOCIACION DE AUTORIDADES INDIGENAS DEL ORIENTE CAUCANO,318024142,
19743,CAUCA,SILVIA,EPSI05,MALLAMAS,817000162,CABILDO INDIGENA DEL RESGUARDO DE GUAMBIA,303860437,
19743,CAUCA,SILVIA,EPSS37,NUEVA EPS,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,6834820,
19743,CAUCA,SILVIA,EPSS41,NUEVA EPS,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,7208240,
19760,CAUCA,SOTARA,EPSI03,A.I.C.,900146471,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,89171540,
19760,CAUCA,SOTARA,EPSS37,NUEVA EPS,900146471,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,28114750,
19760,CAUCA,SOTARA,EPSS41,NUEVA EPS,900146471,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,6408050,
19780,CAUCA,SUAREZ,EPSI03,A.I.C.,817000232,ASOCIACIÓN DE CABILDOS INDÍGENAS DE LA ZONA NORTE DEL CAUCA -ACIN.,81933076,
19780,CAUCA,SUAREZ,EPSI03,A.I.C.,900146010,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,106874225,
19785,CAUCA,SUCRE,EPSS37,NUEVA EPS,900145767,ESE SUR OCCIDENTE,31728951,
19785,CAUCA,SUCRE,EPSS41,NUEVA EPS,900145767,ESE SUR OCCIDENTE,1916754,
19807,CAUCA,TIMBIO,EPSI03,A.I.C.,817000999,HOSPITAL TIMBIO - EMPRESA SOCIAL DEL ESTADO,171089539,
19809,CAUCA,TIMBIQUI,EPSS37,NUEVA EPS,900145588,EMPRESA SOCIAL DEL ESTADO OCCIDENTE E.S.E,164007800,
19809,CAUCA,TIMBIQUI,EPSS41,NUEVA EPS,900145588,EMPRESA SOCIAL DEL ESTADO OCCIDENTE E.S.E,49566280,
19821,CAUCA,TORIBIO,EPSI03,A.I.C.,817000232,ASOCIACIÓN DE CABILDOS INDÍGENAS DE LA ZONA NORTE DEL CAUCA -ACIN.,376816572,
19821,CAUCA,TORIBIO,EPSI03,A.I.C.,900052148,CXAYU`CE JXUT EMPRESA SOCIAL DEL ESTADO,218342069,
19824,CAUCA,TOTORO,EPSI03,A.I.C.,817004984,ASOCIACION DE AUTORIDADES INDIGENAS DEL ORIENTE CAUCANO,127316910,
19824,CAUCA,TOTORO,EPSI03,A.I.C.,900426556,CORPORACION IPS I NAMOI WASR DEL CABILDO DE LA PARCIALIDAD INDÍGENA DE TOTORÓ,120076473,
19845,CAUCA,VILLA RICA,EPSS37,NUEVA EPS,900146438,EMPRESA SOCIAL DEL ESTADO NORTE 3 - ESE,8322804,
19845,CAUCA,VILLA RICA,EPSS41,NUEVA EPS,900146438,EMPRESA SOCIAL DEL ESTADO NORTE 3 - ESE,4033920,
20001,CESAR,VALLEDUPAR,CCF033,EPS FAMILIAR DE COLOMBIA,900926475,DAZALUD IPS,47268000,
20001,CESAR,VALLEDUPAR,CCF055,CAJACOPI,824000725,EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA,1796189963,
