COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
ENERO 2024",OBSERVACIÓN
EPSI03,AIC,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,Evento,900145579.0,407411332,
EPSI03,AIC,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,Evento,900145572.0,76508708,
EPSI03,AIC,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,Evento,900145585.0,9732350,
EPSI03,AIC,EMPRESA UNIPERSONAL TM AMBULANCIAS,Evento,900017655.0,16316868,
EPSI03,AIC,EMPRESAS MEDICAS DEL HUILA S.A.S,Evento,900454994.0,1949780,
EPSI03,AIC,ENDOVIDEO 2000 LTDA,Evento,800188304.0,40917512,
EPSI03,AIC,ESE CENTRO DE SALUD MIGUEL BARRETO LOPEZ DE TELLO,Evento,813004018.0,42674872,
EPSI03,AIC,ESE HOSPITAL GABRIEL PELAEZ MONTOYA,Evento,890980732.0,2374597,
EPSI03,AIC,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,Evento,800101022.0,5263097,
EPSI03,AIC,ESE HOSPITAL PÍO XII,Evento,891201845.0,156480847,
EPSI03,AIC,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Evento,846000471.0,8222442,
EPSI03,AIC,ESE HOSPITAL SAN JOSE DE ISNOS,Evento,813010996.0,21065786,
EPSI03,AIC,ESE HOSPITAL SAN JOSE DE MAICAO,Evento,892120115.0,34126462,
EPSI03,AIC,ESE HOSPITAL SAN JUAN DE DIOS,Evento,800080586.0,3184754,
EPSI03,AIC,ESE SUR OCCIDENTE,Evento,900145767.0,52353689,
EPSI03,AIC,FRESENIUS MEDICAL CARE COLOMBIA S.A.,Evento,830007355.0,236672979,
EPSI03,AIC,FUNDACION CLINICA INFANTIL CLUB NOEL,Evento,890399020.0,237207662,
EPSI03,AIC,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,Evento,890900518.0,353728527,
EPSI03,AIC,FUNDACION HUELLAS,Evento,817007493.0,3517339,
EPSI03,AIC,FUNDACIÓN INNOVAGEN,Evento,900493572.0,3421200,
EPSI03,AIC,FUNDACION NEFROUROS,Evento,900680971.0,23435293,
EPSI03,AIC,FUNDACION OFTALMOLOGICA DEL CARIBE,Evento,800112725.0,6098687,
EPSI03,AIC,FUNDACION OFTALMOLOGICA VEJARANO,Evento,817001746.0,121177762,
EPSI03,AIC,FUNDACION PARA EL CUIDADO DEL PULMON Y EL CORAZON,Evento,900278923.0,5209000,
EPSI03,AIC,FUNDACION PEQUEÑO CORAZON,Evento,810000423.0,10064239,
EPSI03,AIC,FUNDACION SOMA,Evento,900124689.0,18935169,
EPSI03,AIC,FUNDACION VALLE DEL LILI,Evento,890324177.0,864346598,
EPSI03,AIC,GAMADENT NEIVA S.A.S,Evento,900933590.0,92897455,
EPSI03,AIC,GAMANUCLEAR LTDA,Evento,805017681.0,21762598,
EPSI03,AIC,GRUPO EMPRESARIAL DE SERVICIOS DE LA SALUD APLICADOS IPS,Evento,900553671.0,14303600,
EPSI03,AIC,GYO MEDICAL I.P.S. S.A.S.,Evento,900386591.0,56197578,
EPSI03,AIC,HEMATO ONCOLOGOS S.A.,Evento,805017350.0,96148357,
EPSI03,AIC,HOSPITAL DEPARTAMENTAL MARIO CORREA RENGIFO EMPRESA SOCIAL DEL ESTADO,Evento,890399047.0,28167147,
EPSI03,AIC,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,Evento,890801989.0,472020646,
EPSI03,AIC,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,Evento,891900441.0,11766816,
EPSI03,AIC,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,Evento,891500084.0,469524778,
EPSI03,AIC,HOSPITAL INFANTIL LOS ANGELES,Evento,891200240.0,322673421,
EPSI03,AIC,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",Evento,891501676.0,1250184635,
EPSI03,AIC,HOSPITAL TIMBIO - EMPRESA SOCIAL DEL ESTADO,Evento,817000999.0,3895381,
EPSI03,AIC,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,Evento,891580002.0,3051665665,
EPSI03,AIC,I.P.S. CENTRO DE REHABILITACION INTEGRAL SAOMY S.A.S,Evento,900814635.0,10689301,
EPSI03,AIC,INGRUMA SALUD LTDA,Evento,810005727.0,34662228,
EPSI03,AIC,INSTITUCIÓN PRESTADORA DE SERVICIOS CENTRO INTEGRAL DE REHABILITACIÓN DEL PUTUMAYO LTDA.,Evento,900501715.0,4712029,
EPSI03,AIC,INSTITUTO CALDENSE DE PATOLOGIA ICP SAS,Evento,800176868.0,3274893,
EPSI03,AIC,INSTITUTO HUILENSE DE CIRUGIA GASTROINTESTINAL Y ENDOSCOPIA DIGESTIVA SAS - INCIDE SAS,Evento,813000219.0,23869787,
EPSI03,AIC,INSTITUTO NACIONAL DE CANCEROLOGIA,Evento,899999092.0,19218839,
EPSI03,AIC,INSTITUTO OFTALMOLOGICO DE CALDAS S.A.,Evento,890805923.0,39222701,
EPSI03,AIC,INSTITUTO PARA NIÑOS CIEGOS Y SORDOS DEL VALLE DEL CAUCA,Evento,890303395.0,128984557,
EPSI03,AIC,INTEGRAL SOLUTIONS SD SAS,Evento,900348830.0,243919475,
EPSI03,AIC,INTERFISICA DEL CAUCA LTDA,Evento,817001577.0,8032550,
EPSI03,AIC,IPS CLÍNICA ROQUE ARMANDO LÓPEZ ÁLVAREZ E.U.,Evento,900198012.0,6698285,
EPSI03,AIC,IPS NUESTRA SEÑORA DE LAS MISERICORDIAS LTDA,Evento,900218612.0,35044363,
EPSI03,AIC,IPS OSTEOSALUD DEL CAUCA SAS,Evento,901076575.0,18857141,
EPSI03,AIC,"IPS PEDIATRICA ""PASTOR Y MARIA"" S.A.S.",Evento,900780041.0,6631077,
EPSI03,AIC,IPS SOY TU SALUD LTDA,Evento,900278061.0,73269750,
EPSI03,AIC,LABORATORIO DE PATOLOGIA DR. MOISES FELIZZOLA SAS,Evento,901128768.0,3576430,
EPSI03,AIC,LABORATORIO LORENA VEJARANO SAS,Evento,900435146.0,13765932,
EPSI03,AIC,LABORATORIOS TIMBIQUI S.A.S,Evento,900564199.0,122038618,
EPSI03,AIC,MEGASALUD IPS SAS,Evento,813008574.0,174487611,
EPSI03,AIC,MEINTEGRAL S.A.S,Evento,900181419.0,205705872,
EPSI03,AIC,NEFROUROS MOM SAS,Evento,900123612.0,63521582,
EPSI03,AIC,NOVADEN ODONTOLOGIA ESPECIALIZADA IPS SAS,Evento,900500281.0,4256200,
EPSI03,AIC,OFTALMOLASER - SOCIEDAD DE CIRUGIA DEL HUILA S.A,Evento,813010145.0,87446714,
EPSI03,AIC,OHI ORGANIZACIÓN HUMANA INTEGRAL S.A.,Evento,900008328.0,96652760,
EPSI03,AIC,ONCOLOGOS DEL OCCIDENTE S.A.S.,Evento,801000713.0,133106563,
EPSI03,AIC,OPTICA FAMILIAR E.U.,Evento,846004074.0,3131000,
EPSI03,AIC,ORTOPEDICOS ORLECO E.U.,Evento,813008601.0,19863000,
EPSI03,AIC,"PROFESIONALES DE LA SALUD S.A. ""PROINSALUD S.A.""",Evento,800176807.0,561479049,
EPSI03,AIC,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS,Evento,900390423.0,104023656,
EPSI03,AIC,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,Evento,900038926.0,2703010,
EPSI03,AIC,QUILISALUD E.S.E.,Evento,817003532.0,38552590,
EPSI03,AIC,RAYOS X DEL HUILA S.A.S,Evento,900355585.0,14570296,
EPSI03,AIC,REHABILITACION INTEGRAL Y MEDICINA ESPECIALIZADA RIMED IPS S.A.S,Evento,901177917.0,11392186,
EPSI03,AIC,SALUD PLENA SAS,Evento,830511202.0,5078401,
EPSI03,AIC,SALUD TERAPIA DEL PUTUMAYO E.U,Evento,900130936.0,14277206,
EPSI03,AIC,SAN JOSE IPS PUTUMAYO SAS,Evento,900423816.0,32088817,
EPSI03,AIC,SANAR Y VIVIR IPS SAS,Evento,900827363.0,287503448,
EPSI03,AIC,SERVI SALUD DEL CAUCA IPS SAS,Evento,901119554.0,130176518,
EPSI03,AIC,SERVICIOS DE SALUD ESPECIALIZADOS S.A.S,Evento,900957139.0,48701920,
EPSI03,AIC,SERVICIOS ESPECIALES DE SALUD-SES HOSPITAL UNIVERSITARIO DE CALDAS,Evento,890807591.0,576869758,
EPSI03,AIC,SOCIEDAD CORDOBESA DE CIRUGIA VASCULAR S.AS,Evento,800215019.0,15627622,
EPSI03,AIC,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,Evento,900123436.0,324024923,
EPSI03,AIC,SOCIEDAD MEDICA RIONEGRO SA,Evento,890939936.0,279733877,
EPSI03,AIC,SOLAIR SAS,Evento,805019730.0,26025600,
EPSI03,AIC,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,Evento,900959048.0,4298854,
EPSI03,AIC,UNIDAD DE CUIDADOS INTENSIVOS RENACER S.A.S,Evento,825003080.0,11166618,
EPSI03,AIC,UNIDAD MATERNO INFANTIL TALAPUIN S.A.S.,Evento,900492815.0,64586291,
EPSI03,AIC,UNIDADES DIAGNOSTICAS ESPECIALIZADAS S.A.S.,Evento,900582589.0,16423422,
EPSI03,AIC,UNION DE CIRUJANOS S.A.S.,Evento,900377863.0,4043754,
EPSI03,AIC,VHR CENTRO PEDIATRICO Y CARDIOLOGICO IPS SAS,Evento,900598579.0,46094177,
EPSI04,ANAS WAYUU EPSI,ANASHIWAYA IPSI,Evento,900177624.0,23082707,
EPSI04,ANAS WAYUU EPSI,CASA DE PASO KAMANES S.A.S,Evento,900757147.0,15530400,
EPSI04,ANAS WAYUU EPSI,CENTRO PARA EL DESARROLLO INFANTIL SAS,Evento,900450634.0,43445210,
EPSI04,ANAS WAYUU EPSI,CENTRO SALUD DE LA GUAJIRA S.A.S,Evento,900728399.0,53485272,
EPSI04,ANAS WAYUU EPSI,CLINICA BUENOS AIRES S.A:S,Evento,824002277.0,11672395,
EPSI04,ANAS WAYUU EPSI,CLINICA DE ESPECIALISTAS GUAJIRA S.A.,Evento,900214926.0,42786949,
EPSI04,ANAS WAYUU EPSI,CLINICA DE LA COSTA S.A.S.,Evento,800129856.0,1462081,
EPSI04,ANAS WAYUU EPSI,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,Evento,892115009.0,52982752,
EPSI04,ANAS WAYUU EPSI,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,Evento,892115010.0,1046650,
EPSI04,ANAS WAYUU EPSI,ESE HOSPITAL SAN JOSE DE MAICAO,Evento,892120115.0,1309647042,
EPSI04,ANAS WAYUU EPSI,FUNDACION OFTALMOLOGICA DEL CARIBE,Evento,800112725.0,4565550,
EPSI04,ANAS WAYUU EPSI,GYO MEDICAL I.P.S. S.A.S.,Evento,900386591.0,1678498,
EPSI04,ANAS WAYUU EPSI,INSTITUTO CARDIOVASCULAR DEL CESAR S.A,Evento,900016598.0,30509610,
EPSI04,ANAS WAYUU EPSI,INSTITUTO DIAGNOSTICO POR IMAGENES DE MAICAO - IDIMA S.A.S,Evento,900534382.0,7342557,
EPSI04,ANAS WAYUU EPSI,INSTITUTO NACIONAL DE CANCEROLOGIA,Evento,899999092.0,18411078,
EPSI04,ANAS WAYUU EPSI,IPS FUSA S.A.S.,Evento,901300333.0,48175904,
EPSI04,ANAS WAYUU EPSI,"IPS PEDIATRICA ""PASTOR Y MARIA"" S.A.S.",Evento,900780041.0,3350850,
EPSI04,ANAS WAYUU EPSI,LABORATORIO DE PATOLOGIA Y CITOLOGIA ALHUMED LIMITADA.,Evento,900161407.0,43279486,
EPSI04,ANAS WAYUU EPSI,MEDISER IPS S.A.S,Evento,900089251.0,48149377,
EPSI04,ANAS WAYUU EPSI,OFTALMOLOGOS ASOCIADOS S.A.S.,Evento,824006352.0,65471147,
EPSI04,ANAS WAYUU EPSI,RTS S.A.S,Evento,805011262.0,12240813,
EPSI04,ANAS WAYUU EPSI,SERVICIOS DE SALUD ESPECIALIZADOS S.A.S,Evento,900957139.0,11466081,
EPSI04,ANAS WAYUU EPSI,SOCIEDAD DE ONCOLOGIA Y HEMATOLOGIA DEL CESAR S.A.S.,Evento,824000687.0,30553757,
EPSI04,ANAS WAYUU EPSI,SOCIEDAD MEDICA CLINICA MAICAO S.A,Evento,839000356.0,3011283253,
EPSI04,ANAS WAYUU EPSI,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,Evento,900958564.0,3849661,
EPSI04,ANAS WAYUU EPSI,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,Evento,900959048.0,1486153,
EPSI04,ANAS WAYUU EPSI,UNIDAD DE CUIDADOS INTENSIVOS RENACER S.A.S,Evento,825003080.0,49581304,
EPSI04,ANAS WAYUU EPSI,UNIDAD MATERNO INFANTIL TALAPUIN S.A.S.,Evento,900492815.0,3387848,
EPSI04,ANAS WAYUU EPSI,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,Evento,800031212.0,79527104,
EPSI05,MALLAMAS,ALTERNATIVAS ORTOPEDICAS SAS,Evento,901087526.0,42756546,
EPSI05,MALLAMAS,ALTILLANURA AMBULANCIAS Y SERVICIOS MEDICOS SAS,Evento,900624392.0,4709400,
EPSI05,MALLAMAS,AMANECER MEDICO SAS,Evento,805010659.0,4919368,
EPSI05,MALLAMAS,AMBULANCIAS SAN JOSE S.A.S,Evento,900382319.0,16195256,
EPSI05,MALLAMAS,ANGIOGRAFIA DE OCCIDENTE S.A.,Evento,800197601.0,37190097,
EPSI05,MALLAMAS,ASOCIACION DE CABILDOS INDIGENAS ZONA IPIALES,Evento,837000096.0,10724813,
EPSI05,MALLAMAS,ASOCIACION DEL CAUCA PARA LA PREVENCION DE LA CEGUERA Y REHABILITACION DEL LIMITADO VISUAL,Evento,817003237.0,4024181,
EPSI05,MALLAMAS,ASOCIACION IPS INDIGENA INGA KAMENTSA,Evento,846001214.0,17775700,
EPSI05,MALLAMAS,ASOCIACIÓN PROFAMILIA,Evento,860013779.0,19061486,
EPSI05,MALLAMAS,AUDIOCOM IPS,Evento,814003448.0,20289768,
EPSI05,MALLAMAS,BIOCLINICO DEL SUR S.A.S.,Evento,900758225.0,76881757,
EPSI05,MALLAMAS,CABILDO INDIGENA DEL RESGUARDO DE GUAMBIA,Evento,817000162.0,102942378,
EPSI05,MALLAMAS,CEHANI ESE,Evento,891200638.0,76752900,
EPSI05,MALLAMAS,CENTRO DE CUIDADOS CARDIONEUROVASCULARES PABON SAS,Evento,900900155.0,1528081857,
EPSI05,MALLAMAS,CENTRO DE IMÁGENES DIAGNOSTICAS TERCER MILENIO SAS,Evento,900055393.0,22798382,
EPSI05,MALLAMAS,CENTRO DE SALUD CAMILO HURTDAO CIFUENTES ESE.,Evento,900127853.0,5464938,
EPSI05,MALLAMAS,CENTRO DE SALUD CUASPUD-CARLOSAMA EMPRESA SOCIAL DEL ESTADO,Evento,814006607.0,353443,
EPSI05,MALLAMAS,CENTRO DE SALUD DE PROVIDENCIA E.S.E.,Evento,814007194.0,2642358,
EPSI05,MALLAMAS,CENTRO DE SALUD DE SAN BARTOLOME DE CORDOBA ESE,Evento,814006908.0,2646309,
EPSI05,MALLAMAS,CENTRO DE SALUD FUNES E.S.E.,Evento,900128655.0,4042654,
EPSI05,MALLAMAS,CENTRO DE SALUD ILES E.S.E.,Evento,814006632.0,1502202,
EPSI05,MALLAMAS,CENTRO DE SALUD SAN JUAN BAUTISTA DE PUPIALES EMPRESA SOCIAL DEL ESTADO,Evento,814006654.0,4864457,
EPSI05,MALLAMAS,CENTRO DE SALUD SAPUYES E.S.E.,Evento,900014225.0,4149179,
EPSI05,MALLAMAS,CENTRO DE SALUDYA E.S.E. DE YACUANQUER,Evento,900108282.0,18214187,
EPSI05,MALLAMAS,CENTRO ESPECIALIZADO DE ALTA TECNOLOGIA EN IMÁGENES DIAGNOSTICAS SAS,Evento,900263426.0,18296757,
EPSI05,MALLAMAS,CENTRO HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO,Evento,840001036.0,18252480,
EPSI05,MALLAMAS,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SOCIEDAD POR ACCIONES SIMPLIFICADA SIGLA COLCAN S.A.S.,Evento,800066001.0,16760200,
EPSI05,MALLAMAS,CENTRO MEDICO VALLE DE ATRIZ E.U.,Evento,830504400.0,75456153,
EPSI05,MALLAMAS,CIREN ABA SAS,Evento,900632798.0,2223000,
EPSI05,MALLAMAS,CLINICA AYNAN LTDA,Evento,900012404.0,88817751,
EPSI05,MALLAMAS,CLINICA BELO HORIZONTE SAS,Evento,900215983.0,9278976,
EPSI05,MALLAMAS,CLINICA CARDIONEUROVASCULAR PABON SAS,Evento,900597845.0,269275058,
EPSI05,MALLAMAS,CLINICA CHAIRA IPS,Evento,828002586.0,1312712,
EPSI05,MALLAMAS,CLINICA DE CIRUGIA OCULAR LIMITADA,Evento,800074996.0,24317578,
EPSI05,MALLAMAS,CLINICA DE LA AMAZONIA IPS LTDA,Evento,900021788.0,46893672,
EPSI05,MALLAMAS,CLINICA DE ORTOPEDIA Y FRACTURAS TRAUMEDICAL S.A.S,Evento,814006170.0,79702266,
EPSI05,MALLAMAS,CLÍNICA IMBANACO S.A.S.,Evento,890307200.0,106933965,
EPSI05,MALLAMAS,CLÍNICA LA ESTANCIA S. A.,Evento,817003166.0,518097838,
EPSI05,MALLAMAS,CLINICA MEDILASER S.A.S.,Evento,813001952.0,1324960,
EPSI05,MALLAMAS,CLINICA NEFROUROS SAS,Evento,900231793.0,7557123,
EPSI05,MALLAMAS,CLINICA NUESTRA SEÑORA DE FATIMA S.A.,Evento,891200032.0,470247275,
EPSI05,MALLAMAS,CLINICA NUESTRA SEÑORA DE LOS REMEDIOS,Evento,890301430.0,322512566,
EPSI05,MALLAMAS,CLINICA OFTALMOLOGICA PAREDES SAS,Evento,800184080.0,292011712,
EPSI05,MALLAMAS,CLINICA OFTALMOLOGICA UNIGARRO LIMITADA,Evento,800067316.0,22714829,
EPSI05,MALLAMAS,CLINICA ONCOLOGICA AURORA SAS,Evento,900442870.0,604681842,
EPSI05,MALLAMAS,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,Evento,890801495.0,5704007,
EPSI05,MALLAMAS,CLINICA REINA ISABEL SAS,Evento,900807126.0,53828739,
EPSI05,MALLAMAS,CLINICA SOL DE LOS ANDES SAS,Evento,900812655.0,81197185,
EPSI05,MALLAMAS,CLINICA UROS S.A.S - TORRE A,Evento,813011577.0,90056113,
EPSI05,MALLAMAS,CODENT ODONTOLOGIA ESPECIALIZADA IPS E.U.,Evento,900045440.0,7062027,
EPSI05,MALLAMAS,COLOMBIANA DE TRASPLANTES SAS,Evento,830120157.0,51108943,
EPSI05,MALLAMAS,COOPERATIVA DE SERVICIOS INTEGRALES DE SALUD RED MEDICRON IPS,Evento,900077584.0,136946921,
EPSI05,MALLAMAS,CXAYU`CE JXUT EMPRESA SOCIAL DEL ESTADO,Evento,900052148.0,46281574,
EPSI05,MALLAMAS,DAVITA S.A.S.,Evento,900532504.0,25479569,
EPSI05,MALLAMAS,DIAGNOSTIMED S.A.,Evento,830514240.0,10180188,
EPSI05,MALLAMAS,DUMIAN MÉDICAL S.A.S,Evento,805027743.0,4176502,
EPSI05,MALLAMAS,E.S.E CENTRO DE SALUD DE LOS ANDES,Evento,900142446.0,4821054,
EPSI05,MALLAMAS,E.S.E CENTRO HOSPITAL LUIS ANTONIO MONTERO,Evento,814003182.0,2167172,
EPSI05,MALLAMAS,E.S.E HOSPITAL EDUARDO SANTOS,Evento,891200952.0,155187814,
EPSI05,MALLAMAS,E.S.E HOSPITAL ORITO,Evento,846000474.0,111669017,
EPSI05,MALLAMAS,E.S.E HOSPITAL SAN GABRIEL ARCANGEL,Evento,846001620.0,103927302,
EPSI05,MALLAMAS,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,Evento,813005265.0,2366626,
EPSI05,MALLAMAS,E.S.E. CENTRO DE SALUD DEL TABLON DE GOMEZ,Evento,900154361.0,4956748,
EPSI05,MALLAMAS,E.S.E. CENTRO DE SALUD GUACHAVÉS,Evento,900129891.0,3322930,
EPSI05,MALLAMAS,E.S.E. CENTRO DE SALUD NUESTRA SEÑORA DEL PILAR,Evento,900192678.0,34879592,
EPSI05,MALLAMAS,E.S.E. CENTRO DE SALUD SAN LORENZO,Evento,900192832.0,16588037,
EPSI05,MALLAMAS,E.S.E. CENTRO HOSPITAL SAN JUAN BAUTISTA,Evento,900127211.0,3858892,
EPSI05,MALLAMAS,E.S.E. FABIO JARAMILLO LONDOÑO,Evento,900211468.0,6814338,
EPSI05,MALLAMAS,E.S.E. HOSPITAL CIVIL DE IPIALES,Evento,800084362.0,1971010489,
EPSI05,MALLAMAS,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA,Evento,891180117.0,1871059,
EPSI05,MALLAMAS,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,Evento,891180134.0,501939174,
EPSI05,MALLAMAS,E.S.E. HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS,Evento,842000004.0,300817133,
EPSI05,MALLAMAS,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,Evento,891180026.0,1546390,
EPSI05,MALLAMAS,E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO,Evento,890305496.0,4777590,
EPSI05,MALLAMAS,E.S.E. HOSPITAL RAUL OREJUELA BUENO,Evento,815000316.0,4005790,
EPSI05,MALLAMAS,E.S.E. HOSPITAL SAN LORENZO DE SUPÍA,Evento,890801758.0,33191963,
EPSI05,MALLAMAS,E.S.E. HOSPITAL SAN RAFAEL,Evento,891190011.0,1842312,
EPSI05,MALLAMAS,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,Evento,890701033.0,7135843,
EPSI05,MALLAMAS,E.S.E. HOSPITAL SAN RAFAEL DE LETICIA,Evento,838000096.0,544706557,
EPSI05,MALLAMAS,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,Evento,890303461.0,469576984,
EPSI05,MALLAMAS,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,Evento,891200528.0,924962042,
EPSI05,MALLAMAS,E.S.E. HOSPITAL UNIVERSITARIO ERASMO MEOZ,Evento,800014918.0,1773203,
EPSI05,MALLAMAS,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,Evento,891180268.0,47932329,
EPSI05,MALLAMAS,E.S.E. RAFAEL TOVAR POVEDA,Evento,900211477.0,2415919,
EPSI05,MALLAMAS,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,Evento,805027289.0,14102551,
EPSI05,MALLAMAS,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,Evento,805027261.0,5643199,
EPSI05,MALLAMAS,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,Evento,805027287.0,9782850,
EPSI05,MALLAMAS,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",Evento,822006595.0,14364078,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,Evento,900145581.0,205413857,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL JORGE JULIO GUZMAN,Evento,846003357.0,15756716,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ,Evento,891200679.0,305443615,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL,Evento,846000253.0,391473535,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Evento,845000038.0,262211466,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,Evento,890202024.0,2127176,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,Evento,891401643.0,15194469,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Evento,899999032.0,115653699,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE,Evento,800231235.0,7620534,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,Evento,813005295.0,3410614,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,Evento,900146010.0,3728749,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,Evento,900091143.0,257352753,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,Evento,900145579.0,104575751,
EPSI05,MALLAMAS,EMPRESA SOCIAL DEL ESTADO SANTIAGO APOSTOL E.S.E.,Evento,900142999.0,2649761,
EPSI05,MALLAMAS,ENDOVIDEO 2000 LTDA,Evento,800188304.0,6246154,
EPSI05,MALLAMAS,ESE HOSPITAL CUMBAL,Evento,814001329.0,140564348,
EPSI05,MALLAMAS,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE MARMATO,Evento,810001392.0,8958146,
EPSI05,MALLAMAS,ESE HOSPITAL DEPARTAMENTAL SAN JOSE DE SAN JOSE,Evento,810001159.0,1371224,
EPSI05,MALLAMAS,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,Evento,890801099.0,64397602,
EPSI05,MALLAMAS,ESE HOSPITAL FRONTERIZO LA DORADA,Evento,846002309.0,12656180,
EPSI05,MALLAMAS,ESE HOSPITAL LORENCITA VILLEGAS DE SANTOS,Evento,891200622.0,65943182,
EPSI05,MALLAMAS,ESE HOSPITAL MALVINAS HECTOR OROZCO OROZCO,Evento,828000386.0,3171750,
EPSI05,MALLAMAS,ESE HOSPITAL MARIA ANGELINES DE II NIVEL DE ATENCION,Evento,846000678.0,65873528,
EPSI05,MALLAMAS,ESE HOSPITAL PÍO XII,Evento,891201845.0,93268072,
EPSI05,MALLAMAS,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Evento,846000471.0,201399144,
EPSI05,MALLAMAS,ESE HOSPITAL SAN JOSE DEL GUAVIARE,Evento,832001966.0,11792451,
EPSI05,MALLAMAS,ESE JUAN RAMON NUÑEZ PALACIOS,Evento,813010966.0,5457500,
EPSI05,MALLAMAS,ESPECIALIDADES SURMEDICAL I.P.S SAS ZOMAC,Evento,901473651.0,62259625,
EPSI05,MALLAMAS,ESTUDIOS OFTALMOLOGICOS SAS,Evento,900341409.0,17739129,
EPSI05,MALLAMAS,FABILU S.A.S,Evento,900242742.0,70950251,
