DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO ENERO 2023,OBSERVACIÓN
15537,BOYACA,PAZ DE RIO,EPSS41,NUEVA EPS,826002718,EMPRESA SOCIAL DEL ESTADO SALUD PAZ DE RIO,19224122,
15542,BOYACA,PESCA,CCF055,CAJACOPI EPS,826002031,E.S.E. SALUD PESCA,47211800,
15542,BOYACA,PESCA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,6742813,
15542,BOYACA,PESCA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2675141,
15542,BOYACA,PESCA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4484872,
15542,BOYACA,PESCA,EPSS37,LA NUEVA EPS S.A.,826002031,E.S.E. SALUD PESCA,2737344,
15542,BOYACA,PESCA,EPSS41,NUEVA EPS,826002031,E.S.E. SALUD PESCA,35541309,
15550,BOYACA,PISBA,CCF055,CAJACOPI EPS,826002963,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO DE PISBA,17318835,
15550,BOYACA,PISBA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,912077,
15550,BOYACA,PISBA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1387778,
15550,BOYACA,PISBA,EPSS37,LA NUEVA EPS S.A.,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,144872,
15550,BOYACA,PISBA,EPSS41,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,1184050,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,3125102,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI EPS,891800570,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,25090800,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,529455,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2059176,
15572,BOYACA,PUERTO BOYACA,EPSS37,LA NUEVA EPS S.A.,891800570,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,98913728,
15572,BOYACA,PUERTO BOYACA,EPSS41,NUEVA EPS,891800570,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,252398460,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI EPS,820002854,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,3782856,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,123254,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,283220,
15580,BOYACA,QUIPAMA,EPSS41,NUEVA EPS,820002854,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,10057250,
15580,BOYACA,QUIPAMA,ESS024,COOSALUD EPS S.A.,820002854,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,44251200,
15599,BOYACA,RAMIRIQUI,ESS024,COOSALUD EPS S.A.,891800644,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,53747991,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI EPS,820000886,ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA,5070000,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,436492,
15600,BOYACA,RAQUIRA,EPSS37,LA NUEVA EPS S.A.,820000886,ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA,2413950,
15600,BOYACA,RAQUIRA,EPSS41,NUEVA EPS,820000886,ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA,21761489,
15621,BOYACA,RONDON,CCF055,CAJACOPI EPS,820003444,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN RAFAEL,3196046,
15621,BOYACA,RONDON,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,182201,
15621,BOYACA,RONDON,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,278222,
15621,BOYACA,RONDON,EPSS41,NUEVA EPS,820003444,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN RAFAEL,20416627,
15632,BOYACA,SABOYA,CCF055,CAJACOPI EPS,820003431,ESE CENTRO DE SALUD SAN VICENTE FERRER,22076471,
15632,BOYACA,SABOYA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,2935472,
15632,BOYACA,SABOYA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,792039,
15632,BOYACA,SABOYA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1934226,
15632,BOYACA,SABOYA,EPSS37,LA NUEVA EPS S.A.,820003431,ESE CENTRO DE SALUD SAN VICENTE FERRER,2551068,
15632,BOYACA,SABOYA,EPSS41,NUEVA EPS,820003431,ESE CENTRO DE SALUD SAN VICENTE FERRER,99426470,
15632,BOYACA,SABOYA,ESS024,COOSALUD EPS S.A.,820003431,ESE CENTRO DE SALUD SAN VICENTE FERRER,21187891,
15638,BOYACA,SACHICA,CCF055,CAJACOPI EPS,820004060,EMPRESA SOCIAL DEL ESTADO CENTRO DE SACHICA,55628382,
15638,BOYACA,SACHICA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,9405648,
15638,BOYACA,SACHICA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4036291,
15638,BOYACA,SACHICA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,6197520,
15646,BOYACA,SAMACA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,218246,
15646,BOYACA,SAMACA,EPSS37,LA NUEVA EPS S.A.,891800335,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,20195160,
15646,BOYACA,SAMACA,EPSS41,NUEVA EPS,891800335,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,52913530,
15646,BOYACA,SAMACA,ESS024,COOSALUD EPS S.A.,891800335,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,122816823,
15660,BOYACA,SAN EDUARDO,ESS024,COOSALUD EPS S.A.,820003906,ESE CENTRO DE SALUD JAIME DIAZ PEREZ,23786781,
15664,BOYACA,SAN JOSE DE PARE,CCF055,CAJACOPI EPS,820003360,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JOSE DE PARE,10838180,
15664,BOYACA,SAN JOSE DE PARE,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,673072,
15664,BOYACA,SAN JOSE DE PARE,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1057910,
15664,BOYACA,SAN JOSE DE PARE,EPSS41,NUEVA EPS,820003360,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JOSE DE PARE,28773774,
15667,BOYACA,SAN LUIS DE GACENO,CCF055,CAJACOPI EPS,860060016,ESE HOSPITAL SAN FRANCISCO,53090023,
15667,BOYACA,SAN LUIS DE GACENO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,845628,
15667,BOYACA,SAN LUIS DE GACENO,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3868452,
15667,BOYACA,SAN LUIS DE GACENO,EPSS37,LA NUEVA EPS S.A.,860060016,ESE HOSPITAL SAN FRANCISCO,1938720,
15667,BOYACA,SAN LUIS DE GACENO,EPSS41,NUEVA EPS,860060016,ESE HOSPITAL SAN FRANCISCO,17610040,
15673,BOYACA,SAN MATEO,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,5926707,
15673,BOYACA,SAN MATEO,CCF055,CAJACOPI EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,44735168,
15673,BOYACA,SAN MATEO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2713725,
15673,BOYACA,SAN MATEO,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3961748,
15676,BOYACA,SAN MIGUEL DE SEMA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,139062,
15676,BOYACA,SAN MIGUEL DE SEMA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,91630,
15676,BOYACA,SAN MIGUEL DE SEMA,EPSS41,NUEVA EPS,820003401,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN MIGUEL DEL MUNICIPIO DE SAN MIGUEL DE SEMA,14823640,
15681,BOYACA,SAN PABLO DE BORBUR,CCF055,CAJACOPI EPS,820003422,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN PABLO DE BORBUR,12941568,
15681,BOYACA,SAN PABLO DE BORBUR,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,276517,
15681,BOYACA,SAN PABLO DE BORBUR,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,912968,
15681,BOYACA,SAN PABLO DE BORBUR,EPSS37,LA NUEVA EPS S.A.,820003422,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN PABLO DE BORBUR,1590270,
15681,BOYACA,SAN PABLO DE BORBUR,EPSS41,NUEVA EPS,820003422,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN PABLO DE BORBUR,44310705,
15681,BOYACA,SAN PABLO DE BORBUR,ESS024,COOSALUD EPS S.A.,820003422,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN PABLO DE BORBUR,18424375,
15686,BOYACA,SANTANA,CCF055,CAJACOPI EPS,820003632,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTANA,25255557,
15686,BOYACA,SANTANA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,3481607,
15686,BOYACA,SANTANA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1170374,
15686,BOYACA,SANTANA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2294082,
15686,BOYACA,SANTANA,EPSS37,LA NUEVA EPS S.A.,820003632,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTANA,4051880,
15686,BOYACA,SANTANA,EPSS41,NUEVA EPS,820003632,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTANA,59141463,
15690,BOYACA,SANTA MARIA,CCF055,CAJACOPI EPS,860060016,ESE HOSPITAL SAN FRANCISCO,29355620,
15690,BOYACA,SANTA MARIA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,275445,
15690,BOYACA,SANTA MARIA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2142476,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,1294541,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,331177,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,852992,
15693,BOYACA,SANTA ROSA DE VITERBO,EPSS37,LA NUEVA EPS S.A.,891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,3540135,
15693,BOYACA,SANTA ROSA DE VITERBO,EPSS41,NUEVA EPS,891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,67262565,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI EPS,820003284,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA SOFIA,11760544,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,455503,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1119552,
15696,BOYACA,SANTA SOFIA,EPSS41,NUEVA EPS,820003284,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA SOFIA,21725944,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,2634524,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,19886678,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,697723,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1765960,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI EPS,820003684,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIACHOQUE,44886969,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1495121,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3421964,
15753,BOYACA,SOATA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,302548,
15753,BOYACA,SOATA,CCF055,CAJACOPI EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,2283120,
15753,BOYACA,SOATA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,199920,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI EPS,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,1444432,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,191590,
15755,BOYACA,SOCOTA,EPSS37,LA NUEVA EPS S.A.,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,1925080,
15755,BOYACA,SOCOTA,EPSS41,NUEVA EPS,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,21341947,
15755,BOYACA,SOCOTA,ESS024,COOSALUD EPS S.A.,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,64840096,
15757,BOYACA,SOCHA,EPSS37,LA NUEVA EPS S.A.,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,12281328,
15757,BOYACA,SOCHA,EPSS41,NUEVA EPS,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,15339899,
15757,BOYACA,SOCHA,ESS024,COOSALUD EPS S.A.,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,27811427,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI EPS,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,36674298,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,4053816,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,912077,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2708916,
15759,BOYACA,SOGAMOSO,EPSS37,LA NUEVA EPS S.A.,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,49610457,
15759,BOYACA,SOGAMOSO,EPSS41,NUEVA EPS,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,498022551,
15759,BOYACA,SOGAMOSO,ESS024,COOSALUD EPS S.A.,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,67946965,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI EPS,820002608,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO,4651868,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,735764,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,484806,
15761,BOYACA,SOMONDOCO,EPSS41,NUEVA EPS,820002608,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO,19283078,
15762,BOYACA,SORA,EPSS41,NUEVA EPS,820003357,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA BARBARA,12957633,
15763,BOYACA,SOTAQUIRA,EPSS37,LA NUEVA EPS S.A.,820003374,EMPRESA SOCIAL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL DE SOTAQUIRA,2666064,
15763,BOYACA,SOTAQUIRA,EPSS41,NUEVA EPS,820003374,EMPRESA SOCIAL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL DE SOTAQUIRA,68139883,
15764,BOYACA,SORACA,CCF055,CAJACOPI EPS,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,8160123,
15764,BOYACA,SORACA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,821338,
15764,BOYACA,SORACA,EPSS37,LA NUEVA EPS S.A.,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,3491256,
15764,BOYACA,SORACA,EPSS41,NUEVA EPS,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,53321354,
15774,BOYACA,SUSACON,CCF055,CAJACOPI EPS,826002625,E.S.E. CENTRO DE SALUD HECTOR PINEDA GALLO SUSACON,26743229,
15774,BOYACA,SUSACON,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,4342432,
15774,BOYACA,SUSACON,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2000997,
15774,BOYACA,SUSACON,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2892176,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI EPS,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,14933615,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,819905,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1329468,
15776,BOYACA,SUTAMARCHAN,EPSS37,LA NUEVA EPS S.A.,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,2233868,
15776,BOYACA,SUTAMARCHAN,EPSS41,NUEVA EPS,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,63687394,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,541078,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,4561894,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,262584,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,356524,
15778,BOYACA,SUTATENZA,EPSS37,LA NUEVA EPS S.A.,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,2385394,
15778,BOYACA,SUTATENZA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,29409729,
15790,BOYACA,TASCO,EPSS37,LA NUEVA EPS S.A.,826002694,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO,7252140,
15790,BOYACA,TASCO,EPSS41,NUEVA EPS,826002694,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO,37357842,
15798,BOYACA,TENZA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,452584,
15798,BOYACA,TENZA,CCF055,CAJACOPI EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,3693833,
15798,BOYACA,TENZA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,114680,
15798,BOYACA,TENZA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,298214,
15798,BOYACA,TENZA,EPSS37,LA NUEVA EPS S.A.,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,2043408,
15798,BOYACA,TENZA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,28873560,
15804,BOYACA,TIBANA,CCF055,CAJACOPI EPS,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,23133207,
15804,BOYACA,TIBANA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,865991,
15804,BOYACA,TIBANA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1909236,
15804,BOYACA,TIBANA,EPSS37,LA NUEVA EPS S.A.,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,1843008,
15804,BOYACA,TIBANA,EPSS41,NUEVA EPS,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,91644596,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI EPS,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,7195617,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,1173625,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,778022,
15806,BOYACA,TIBASOSA,EPSS37,LA NUEVA EPS S.A.,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,2731038,
15806,BOYACA,TIBASOSA,EPSS41,NUEVA EPS,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,55184164,
15808,BOYACA,TINJACA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,9996,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI EPS,826002765,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA RITA DE CASIA TIPACOQUE,31201035,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,4785676,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2311811,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3192056,
15814,BOYACA,TOCA,CCF055,CAJACOPI EPS,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,59832898,
15814,BOYACA,TOCA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2425419,
15814,BOYACA,TOCA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4644808,
15814,BOYACA,TOCA,EPSS37,LA NUEVA EPS S.A.,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,4473000,
15814,BOYACA,TOCA,EPSS41,NUEVA EPS,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,54730199,
15816,BOYACA,TOGUI,CCF055,CAJACOPI EPS,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,50573462,
15816,BOYACA,TOGUI,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2027791,
15816,BOYACA,TOGUI,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4171664,
15816,BOYACA,TOGUI,EPSS41,NUEVA EPS,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,22867009,
15820,BOYACA,TOPAGA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,112536,
15820,BOYACA,TOPAGA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,81634,
15820,BOYACA,TOPAGA,EPSS37,LA NUEVA EPS S.A.,826002929,ESE SAN JUDAS TADEO DE TOPAGA,2363172,
15820,BOYACA,TOPAGA,EPSS41,NUEVA EPS,826002929,ESE SAN JUDAS TADEO DE TOPAGA,17401484,
15822,BOYACA,TOTA,EPSS37,LA NUEVA EPS S.A.,826002890,ESE CENTRO DE SALUD DE TOTA,1804296,
15822,BOYACA,TOTA,EPSS41,NUEVA EPS,826002890,ESE CENTRO DE SALUD DE TOTA,47736660,
15822,BOYACA,TOTA,ESS024,COOSALUD EPS S.A.,826002890,ESE CENTRO DE SALUD DE TOTA,19509774,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,27812,
15832,BOYACA,TUNUNGUA,CCF055,CAJACOPI EPS,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,18326,
15832,BOYACA,TUNUNGUA,EPSS41,NUEVA EPS,820003839,ESE CENTRO DE SALUD SANTA BARBARA DE TUNUNGUA,16997888,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI EPS,828002423,DISCOLMEDICA S. A. S,7030724,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI EPS,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,56822436,
15835,BOYACA,TURMEQUE,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2482223,
