DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO AGOSTO 2023",OBSERVACIÓN
15218,BOYACA,COVARACHIA,EPSS41,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,7297920,
15218,BOYACA,COVARACHIA,ESS024,COOSALUD,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,36547801,
15223,BOYACA,CUBARA,EPSS37,NUEVA EPS,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,1813140,
15223,BOYACA,CUBARA,EPSS41,NUEVA EPS,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,164909400,
15223,BOYACA,CUBARA,ESS024,COOSALUD,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,71216686,
15224,BOYACA,CUCAITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3087,
15224,BOYACA,CUCAITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4998,
15224,BOYACA,CUCAITA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,5145,
15226,BOYACA,CUITIVA,EPSS37,NUEVA EPS,826002609,EMPRESA SOCIAL DEL ESTADO LAGOSALUD CUITIVA,1195740,
15226,BOYACA,CUITIVA,EPSS41,NUEVA EPS,826002609,EMPRESA SOCIAL DEL ESTADO LAGOSALUD CUITIVA,14946750,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,26549545,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4334142,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1822359,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1739278,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2878848,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,3037265,
15232,BOYACA,CHIQUIZA,EPSS37,NUEVA EPS,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,1621232,
15232,BOYACA,CHIQUIZA,EPSS41,NUEVA EPS,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,44647876,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1968007,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,15599266,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,749112,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,714153,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1139544,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,1248520,
15236,BOYACA,CHIVOR,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,2248828,
15236,BOYACA,CHIVOR,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,12438832,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,32419934,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4799436,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1960245,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1878577,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3381980,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,3267075,
15238,BOYACA,DUITAMA,EPSS37,NUEVA EPS,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,36972705,
15238,BOYACA,DUITAMA,EPSS37,NUEVA EPS,891856507,SOCIEDAD CLINICA BOYACA LIMITADA,3594891,
15238,BOYACA,DUITAMA,EPSS41,NUEVA EPS,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,482451500,
15238,BOYACA,DUITAMA,ESS024,COOSALUD,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,91685202,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,7344520,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,891855719,ESE HOSPITAL SAN JOSE DEL COCUY,53529601,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3078768,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2944902,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4873050,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,5131280,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4458464,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,891855719,ESE HOSPITAL SAN JOSE DEL COCUY,32497590,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1868664,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1782441,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2955484,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,3114440,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,67914,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,106624,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,113190,
15272,BOYACA,FIRAVITOBA,EPSS37,NUEVA EPS,826002676,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,2053620,
15272,BOYACA,FIRAVITOBA,EPSS41,NUEVA EPS,826002676,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,25917445,
15276,BOYACA,FLORESTA,EPSS37,NUEVA EPS,826002164,ESE CENTRO DE SALUD DE FLORESTA,1510500,
15276,BOYACA,FLORESTA,EPSS41,NUEVA EPS,826002164,ESE CENTRO DE SALUD DE FLORESTA,15204375,
15293,BOYACA,GACHANTIVA,ESS024,COOSALUD,820003638,E.S.E. CENTRO DE SALUD SAN ANTONIO DE PADUA,31240479,
15293,BOYACA,GACHANTIVA,ESS024,COOSALUD,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,7138091,
15296,BOYACA,GAMEZA,EPSS37,NUEVA EPS,826001960,EMPRESA SOCIAL DEL ESTADO GAMEZA MUNICIPIO SALUDABLE,3916240,
15296,BOYACA,GAMEZA,EPSS41,NUEVA EPS,826001960,EMPRESA SOCIAL DEL ESTADO GAMEZA MUNICIPIO SALUDABLE,47386386,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3327374,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,26861780,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1342845,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1282141,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2174130,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,2238075,
15299,BOYACA,GARAGOA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,19319786,
15299,BOYACA,GARAGOA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,86467780,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2667135,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,19726705,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1131900,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1083002,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1790950,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,1886500,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1233859,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,10065428,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,544341,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,518938,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,881314,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,907235,
15322,BOYACA,GUATEQUE,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,17661470,
15322,BOYACA,GUATEQUE,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,90248648,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,920338,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,7553609,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,401310,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,383563,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,649740,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,668850,
15325,BOYACA,GUAYATA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,1769360,
15325,BOYACA,GUAYATA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,37473100,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,4924117,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,5731401,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,60956138,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900109859,ASOCIACION PRO FARMACIA U´WA,3066882,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3405990,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3361818,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,5514460,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,5676650,
15362,BOYACA,IZA,EPSS41,NUEVA EPS,826002720,"EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD ""LUIS PATIÑO CAMARGO"" DEL MUNICIPIO DE IZA",10326995,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,13159443,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,724416,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,691591,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1164534,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,1207360,
15367,BOYACA,JENESANO,EPSS37,NUEVA EPS,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,2251758,
15367,BOYACA,JENESANO,EPSS41,NUEVA EPS,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,87861048,
15368,BOYACA,JERICO,CCF055,CAJACOPI,826001918,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DE LA NATIVIDAD,49914831,
15368,BOYACA,JERICO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3294333,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1371657,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1308627,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2174130,
15368,BOYACA,JERICO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,2286095,
15368,BOYACA,JERICO,EPSS41,NUEVA EPS,826001918,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DE LA NATIVIDAD,20916142,
15377,BOYACA,LABRANZAGRANDE,EPSS37,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,5933650,
15377,BOYACA,LABRANZAGRANDE,EPSS41,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,29322930,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,820003193,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA,3953152,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,220206,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,210911,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,356524,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,367010,
15380,BOYACA,LA CAPILLA,EPSS41,NUEVA EPS,820003193,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA,29513904,
15401,BOYACA,LA VICTORIA,ESS024,COOSALUD,820005389,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,18043629,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,113190,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,108889,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,183260,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,188650,
15407,BOYACA,VILLA DE LEYVA,EPSS37,NUEVA EPS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,9301800,
15407,BOYACA,VILLA DE LEYVA,EPSS41,NUEVA EPS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,108060100,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,22911469,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2916398,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1257438,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1199739,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1985872,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,2095730,
15425,BOYACA,MACANAL,EPSS37,NUEVA EPS,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,2151235,
15425,BOYACA,MACANAL,EPSS41,NUEVA EPS,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,28448575,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,9575170,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1082155,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,440412,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,419859,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,713048,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,734020,
15442,BOYACA,MARIPI,EPSS37,NUEVA EPS,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,7525884,
15442,BOYACA,MARIPI,EPSS41,NUEVA EPS,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,18959868,
15442,BOYACA,MARIPI,ESS024,COOSALUD,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,66710152,
15455,BOYACA,MIRAFLORES,EPSS37,NUEVA EPS,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,9309319,
15455,BOYACA,MIRAFLORES,EPSS41,NUEVA EPS,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,65033052,
15455,BOYACA,MIRAFLORES,ESS024,COOSALUD,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,26744184,
15464,BOYACA,MONGUA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,49392,
15464,BOYACA,MONGUA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,79968,
15464,BOYACA,MONGUA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,82320,
15464,BOYACA,MONGUA,EPSS37,NUEVA EPS,826002930,E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA,1926600,
15464,BOYACA,MONGUA,EPSS41,NUEVA EPS,826002930,E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA,17741750,
15466,BOYACA,MONGUI,ESS024,COOSALUD,826002777,EMPRESA SOCIAL DEL ESTADO HOSPITAL LAS MERCEDES DE MONGUI,26219892,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4763506,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,31357991,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1834707,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1751049,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2970478,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,3057845,
15469,BOYACA,MONIQUIRA,EPSS37,NUEVA EPS,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,78377804,
15469,BOYACA,MONIQUIRA,EPSS41,NUEVA EPS,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,66018640,
15469,BOYACA,MONIQUIRA,ESS024,COOSALUD,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,124932492,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,820003404,EMPRESA SOCIAL DEL ESTADO. CENTRO DE SALUD DE MOTAVITA,1069357,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,197215,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,85407,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,138278,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,142345,
15476,BOYACA,MOTAVITA,EPSS37,NUEVA EPS,820003404,EMPRESA SOCIAL DEL ESTADO. CENTRO DE SALUD DE MOTAVITA,3414080,
15476,BOYACA,MOTAVITA,EPSS41,NUEVA EPS,820003404,EMPRESA SOCIAL DEL ESTADO. CENTRO DE SALUD DE MOTAVITA,61852960,
15480,BOYACA,MUZO,CCF055,CAJACOPI,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,14123703,
15480,BOYACA,MUZO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1590364,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,588588,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,561121,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,952952,
15480,BOYACA,MUZO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,980980,
15480,BOYACA,MUZO,EPSS37,NUEVA EPS,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,5364580,
15480,BOYACA,MUZO,EPSS41,NUEVA EPS,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,29037216,
15480,BOYACA,MUZO,ESS024,COOSALUD,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,71394048,
15491,BOYACA,NOBSA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,16464,
15491,BOYACA,NOBSA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,23324,
15491,BOYACA,NOBSA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,27440,
15491,BOYACA,NOBSA,EPSS37,NUEVA EPS,826002019,"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA""",7859179,
15491,BOYACA,NOBSA,EPSS41,NUEVA EPS,826002019,"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA""",82102410,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,820003328,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUEVO COLÓN,15001910,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,823200,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,784784,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1332800,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,1372000,
15494,BOYACA,NUEVO COLON,EPSS37,NUEVA EPS,820003328,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUEVO COLÓN,1265250,
15494,BOYACA,NUEVO COLON,EPSS41,NUEVA EPS,820003328,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUEVO COLÓN,54911850,
15500,BOYACA,OICATA,EPSS41,NUEVA EPS,820003973,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD OICATÁ,2130336,
15500,BOYACA,OICATA,ESS024,COOSALUD,820003973,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD OICATÁ,13883405,
