COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
ENERO 2023",OBSERVACIÓN
EPSS02,SALUD TOTAL,900520293.0,"FUNDACIÓN UNIONVIDA ""FUNVIDA""",3672909,
EPSS02,SALUD TOTAL,900520510.0,CENTROS HOSPITALARIOS DEL CARIBE SAS,332527267,
EPSS02,SALUD TOTAL,900527663.0,LABORATORIO CLINICO PASTEUR DE VALLEDUPAR S.A.S.,8578738,
EPSS02,SALUD TOTAL,900529056.0,MEDIFACA IPS S.A.S,40735743,
EPSS02,SALUD TOTAL,900532504.0,DAVITA S.A.S.,373107379,
EPSS02,SALUD TOTAL,900540156.0,FUNDACION CLINICA DEL RIO,3042413,
EPSS02,SALUD TOTAL,900542216.0,INTEGRAL MEDICAL CENTER DEL CARIBE S.A.S INTECE S.A.S,9296280,
EPSS02,SALUD TOTAL,900547188.0,CLINICA ODONTOLOGICA ESPECIALIZADA P&P S.A.S.,2767716,
EPSS02,SALUD TOTAL,900547909.0,CENTRO DE ORTOPEDIA Y REHABILITACION ORTOVITAL INTEGRAL S.A.S.,25110834,
EPSS02,SALUD TOTAL,900550249.0,IPS CARDIOCENTRO PEDIATRICO DE SUCRE S.A.S,9638622,
EPSS02,SALUD TOTAL,900552539.0,SOCIEDAD UNIDAD INTEGRAL DE SALUD MENTAL SION SAS,103561939,
EPSS02,SALUD TOTAL,900554414.0,PRERENAL SAS,4494923,
EPSS02,SALUD TOTAL,900556168.0,HOGAR DE REPOSO BETANIA SAS,3189900,
EPSS02,SALUD TOTAL,900580962.0,DISFARMA G.C. S.A.S.,267222490,
EPSS02,SALUD TOTAL,900581702.0,CLINICA DE URGENCIAS BUCARAMANGA S.A.S,633687918,
EPSS02,SALUD TOTAL,900597069.0,SOMELAN SAS,30413759,
EPSS02,SALUD TOTAL,900597336.0,ATENCIÓN PEDIATRICA INTEGRAL S.A.S.,20245300,
EPSS02,SALUD TOTAL,900600550.0,INVERSIONES MEDICAS BARU S.A.S,1348485,
EPSS02,SALUD TOTAL,900601052.0,UNIDAD PEDIÁTRICA SIMÓN BOLÍVAR IPS SAS,692470708,
EPSS02,SALUD TOTAL,900602320.0,CLINICA LA MISERICORDIA,107403075,
EPSS02,SALUD TOTAL,900604361.0,CENTRO DE REHABILITACIÓN INTEGRAL NUEVO AMANECER LST SAS,2996088,
EPSS02,SALUD TOTAL,900604660.0,PERINATAL CARE SAS,34960274,
EPSS02,SALUD TOTAL,900606427.0,UNIDAD OFTALMOLÓGICA DE ALTA TECNOLOGÍA S.A.S.,49720139,
EPSS02,SALUD TOTAL,900610121.0,NEUROAVANCES S.A.S,3978800,
EPSS02,SALUD TOTAL,900611961.0,MAPLE RESPIRATORY IPS SAS,94322227,
EPSS02,SALUD TOTAL,900624158.0,CENTRO DE TERAPIAS INTEGRALES PROGRESAR S.A.S,12471480,
EPSS02,SALUD TOTAL,900624302.0,DIAGNÓSTICO VASCULAR S.A.S,17918452,
EPSS02,SALUD TOTAL,900627728.0,UNIDAD ENDOSCOPICA INTEGRAL DE SUCRE S.A.S,13704724,
EPSS02,SALUD TOTAL,900642294.0,AMI PALLIUM COLOMBIA SAS,28451940,
EPSS02,SALUD TOTAL,900643615.0,FUNDACION LUGAR DE ENCUENTRO SAN FRANCISCO DE ASIS,26592299,
EPSS02,SALUD TOTAL,900648027.0,TRANSPORTE Y LOGISTICA INTEGRAL S.A.S.-TRANSLOGAM S.A.S,2344816,
EPSS02,SALUD TOTAL,900653119.0,MUJER SANA AUGUSTO ANAYA S.A.S,7086150,
EPSS02,SALUD TOTAL,900662064.0,MAXISCAN 3D SAS,1030070,
EPSS02,SALUD TOTAL,900670943.0,GASTRO PACK SAS,16318200,
EPSS02,SALUD TOTAL,900674225.0,RED MEDICA IPS SAS,14537046,
EPSS02,SALUD TOTAL,900680971.0,FUNDACION NEFROUROS,19063259,
EPSS02,SALUD TOTAL,900680974.0,NEUMOVIDA S.A.S.,2626500,
EPSS02,SALUD TOTAL,900685946.0,HOSPITAL LAS AMERICAS LTDA,3946646,
EPSS02,SALUD TOTAL,900691301.0,DIAXME S.A.S,17998808,
EPSS02,SALUD TOTAL,900696065.0,JOFECAD SAS,8168950,
EPSS02,SALUD TOTAL,900699086.0,CLINICA PALMA REAL S.A.S,53947646,
EPSS02,SALUD TOTAL,900702981.0,CLINICA CENTENARIO S.A.S,21642470,
EPSS02,SALUD TOTAL,900710318.0,SUMEDICA IPS S.A.S,2238435,
EPSS02,SALUD TOTAL,900718172.0,CLINICA INTERNACIONAL DE ALTA TECNOLOGIA CLINALTEC S.A.S.,2845058955,
EPSS02,SALUD TOTAL,900718559.0,CLINICA CARDIODAJUD SAS,1770860,
EPSS02,SALUD TOTAL,900728605.0,ESTIMA S.A.S IPS,2352252,
EPSS02,SALUD TOTAL,900750333.0,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,7630745,
EPSS02,SALUD TOTAL,900753224.0,UNIDAD QUIRURGICA CALIDA SAS,66668807,
EPSS02,SALUD TOTAL,900765175.0,ALERGOSALUD SAS,6549300,
EPSS02,SALUD TOTAL,900772014.0,SEDARTE MEDICINA ESPECIALIZADA SAS,5029768,
EPSS02,SALUD TOTAL,900772387.0,CLINICA ALTA COMPLEJIDAD DE AGUACHICA S.A.S.,30826886,
EPSS02,SALUD TOTAL,900773114.0,CLINICA MEDICAL DEL CARIBE S.A.S,4697289,
EPSS02,SALUD TOTAL,900779100.0,SALUD ES VIVIR IPS S.A.S,43708194,
EPSS02,SALUD TOTAL,900785142.0,MOVIL VIDA SAS,2293200,
EPSS02,SALUD TOTAL,900790080.0,N&T IMAGENES Y ESPECIALISTAS S.A.S,7701163,
EPSS02,SALUD TOTAL,900798032.0,M&S SOLUTIONS SAS,12402475,
EPSS02,SALUD TOTAL,900807053.0,UNIDAD DE GASTROENTEROLOGIA PEDIATRICA DEL CESAR S.A.S,2771941,
EPSS02,SALUD TOTAL,900807126.0,CLINICA REINA ISABEL SAS,4322392,
EPSS02,SALUD TOTAL,900807482.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,3513027,
EPSS02,SALUD TOTAL,900812384.0,UNIDAD NEUMOLOGICA DE LA COSTA SAS,1646576,
EPSS02,SALUD TOTAL,900812656.0,FUNDACIÓN CONSTRUYENDO TEJIDO SOCIAL POR LA EQUIDAD A LAS VICTIMAS POR LA VIOLENCIA Y FAMILIAS DE ESCASOS RECURSOS,3373316,
EPSS02,SALUD TOTAL,900821367.0,HEALTH AND SAFETY H&S IPS SAS,34032662,
EPSS02,SALUD TOTAL,900823274.0,CLINICA CORPOSUCRE,8937395,
EPSS02,SALUD TOTAL,900830994.0,ALVIHOUSE I.P.S S.A.S.,42532000,
EPSS02,SALUD TOTAL,900838988.0,AIR LIQUIDE COLOMBIA SAS,99889237,
EPSS02,SALUD TOTAL,900840650.0,CENTRO DE ESPECIALIDADES PEDRIATRICAS Y NEUROLOGICAS - CESPEN,11685520,
EPSS02,SALUD TOTAL,900842629.0,GESTAR SALUD DE COLOMBIA IPS SAS,84044939,
EPSS02,SALUD TOTAL,900848340.0,CLINICA CENTRAL DEL QUINDIO SAS,145864506,
EPSS02,SALUD TOTAL,900852997.0,CENTRO AMBULATORIO DE REHABILITACION INTEGRAL DEL CARIBE S.A.S.,44674670,
EPSS02,SALUD TOTAL,900862842.0,CENTRO DE OTORRINOLARINGOLOGIA Y FONOAUDIOLOGIA DE LA SABANA S.A.S,6256300,
EPSS02,SALUD TOTAL,900874167.0,OPTIMUS HEALTH SAS,11226007,
EPSS02,SALUD TOTAL,900876789.0,INSTITUTO CALDENSE DE MEDICINA DEL DOLOR SAS,2009000,
EPSS02,SALUD TOTAL,900884937.0,CLINICA IPS CABECERA SAS,51309284,
EPSS02,SALUD TOTAL,900892160.0,RADIOLOGOS ASOCIADOS DEL BAJO SINU S.A.S.,6515033,
EPSS02,SALUD TOTAL,900900122.0,HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS,338490889,
EPSS02,SALUD TOTAL,900927441.0,MEDICINA AMBULATORIA DOMICILIARIA SU SALUD S.A.S SIGLA MADSS,1773475,
EPSS02,SALUD TOTAL,900931777.0,CENTRO DE REHABILITACION Y ELECTRODIAGNOSTICO S.A.S,17263592,
EPSS02,SALUD TOTAL,900951033.0,FABISALUD IPS SAS,72857599,
EPSS02,SALUD TOTAL,900958115.0,HEALTH CARS SAS,2271150,
EPSS02,SALUD TOTAL,900958564.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,358606269,
EPSS02,SALUD TOTAL,900959048.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,152867551,
EPSS02,SALUD TOTAL,900959051.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,332925867,
EPSS02,SALUD TOTAL,900971006.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,292608733,
EPSS02,SALUD TOTAL,900974079.0,CENTRO DE ENFERMEDADES DIGESTIVAS DR ABRAHAM GANEM IPS SAS,11736456,
EPSS02,SALUD TOTAL,900983065.0,CARDIOLOGIA FAMILIAR CARFAM SAS,8768560,
EPSS02,SALUD TOTAL,900986941.0,UNIDAD PRESTADORA DE SERVICIOS DE SALUD MENTAL UNIPSSAM SAS,73611731,
EPSS02,SALUD TOTAL,900989864.0,CENTRO DE NEUROREHABILITACION CORAZÓN DE MARIA S.A.S,52951380,
EPSS02,SALUD TOTAL,900995574.0,MEDIPOHDS,13083980,
EPSS02,SALUD TOTAL,901012286.0,UNIDAD DE DIAGNOSTICO Y TRATAMIENTO ONCOQUIRURGICO CLINISENO DEL CARIBE SAS,3753400,
EPSS02,SALUD TOTAL,901012681.0,INVERSIONES NUEVO SER S.A.S,28954290,
EPSS02,SALUD TOTAL,901036302.0,SOCIEDAD INTEGRAL DE SALUD AMORSALUD I.P.S. S.A.S.,9510991,
EPSS02,SALUD TOTAL,901042755.0,NEUMOVIDA CALDAS S.A.S.,1806140,
EPSS02,SALUD TOTAL,901073066.0,CENTRO AVANZADO DE ATENCIÓN EN TRATAMIENTO DE HERIDAS,41881391,
EPSS02,SALUD TOTAL,901085352.0,INSTITUTO MEDICO DE ALTA TECNOLOGÍA S.A.S,40136415,
EPSS02,SALUD TOTAL,901100223.0,CLINICA TRAUMANORTE SAS,10755219,
EPSS02,SALUD TOTAL,901101733.0,ALTA MED I.P.S. S.A.S.,298275784,
EPSS02,SALUD TOTAL,901108368.0,CLÍNICA DE ALTA COMPLEJIDAD SANTA BÁRBARA S.A.S,1534247,
EPSS02,SALUD TOTAL,901112447.0,ECOIMAGENES OROZCO S.A.S.,2050852,
EPSS02,SALUD TOTAL,901119103.0,NEUROELECTRODIAGNOSTICO SH DEL LLANO SAS,1582661,
EPSS02,SALUD TOTAL,901133091.0,UNIDAD DE ATENCIÓN INTEGRAL SEMBRANDO ESPERANZA S.A.S,52550050,
EPSS02,SALUD TOTAL,901137097.0,ENDOGASTRO DEL CESAR S.A.S.,8875664,
EPSS02,SALUD TOTAL,901139193.0,MIRED BARRANQUILLA IPS S.A.S.,207875628,
EPSS02,SALUD TOTAL,901153838.0,NEUMOCESAR S.A.S,12581890,
EPSS02,SALUD TOTAL,901164974.0,JUNICAL MEDICAL S.A.S.,446443555,
EPSS02,SALUD TOTAL,901177917.0,REHABILITACION INTEGRAL Y MEDICINA ESPECIALIZADA RIMED IPS S.A.S,8038753,
EPSS02,SALUD TOTAL,901192896.0,TU CUIDADO IPS SAS,5110621,
EPSS02,SALUD TOTAL,901204294.0,I.P.S SAN RAFAEL H.A.I.M S.A.S,7004893,
EPSS02,SALUD TOTAL,901210540.0,CENTRO DE INMUNOLOGIA Y GENETICA CIGE S.A.S.,1014770,
EPSS02,SALUD TOTAL,901220332.0,COCHLEAR COLOMBIA SAS,2243220,
EPSS02,SALUD TOTAL,901223046.0,SHARON MEDICAL GROUP SAS,45939532,
EPSS02,SALUD TOTAL,901238038.0,NEURONAS S.A.S,26324320,
EPSS02,SALUD TOTAL,901242654.0,HOSPITAL M.E. PATARROYO IPS S.A.S.,4091819,
EPSS02,SALUD TOTAL,901249947.0,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",3246147,
EPSS02,SALUD TOTAL,901282833.0,FUNDACION ARRECIFES,38800201,
EPSS02,SALUD TOTAL,901290414.0,SOCIEDAD DE CIRUJANOS PEDIATRAS ESPECIALISTAS IPS S.A.S,3757626,
EPSS02,SALUD TOTAL,901307461.0,UNIMEDIS DE LA COSTA IPS S.A.S,1730652,
EPSS02,SALUD TOTAL,901326019.0,CLINICA DE URGENCIAS DE SALUD MENTAL SAN LUCAS SAS,112543271,
EPSS02,SALUD TOTAL,901336751.0,CLINIVIDA Y SALUD IPS SAS,4863310,
EPSS02,SALUD TOTAL,901340450.0,YEPES RESTREPO OTORRINOS S.A.S.,35451222,
EPSS02,SALUD TOTAL,901352353.0,CLINICA LA SAGRADA FAMILIA SAS,116573909,
EPSS02,SALUD TOTAL,901419528.0,CLINICA INTEGRAL SAN JORGE IPS S.A.S,3144670,
EPSS02,SALUD TOTAL,901438964.0,UNIDAD MENTAL SANATE IPS S.A.S.,38199245,
EPSS02,SALUD TOTAL,901467099.0,MERAKIDS MEDICAL CENTER S.A.S,4219066,
EPSS02,SALUD TOTAL,901525447.0,CENTRO DE DIAGNOSTICO Y ATENCION DEL CARIBE SAS,6744241,
EPSS02,SALUD TOTAL,901536799.0,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,51031249,
EPSS05,SANITAS E.P.S. S.A.,800004808.0,CLÍNICA SANTA CLARA SAS,1135011,
EPSS05,SANITAS E.P.S. S.A.,800008240.0,UNIDAD OFTALMOLOGICA DE CARTAGENA S.A.S,8832948,
EPSS05,SANITAS E.P.S. S.A.,800067065.0,PROMOTORA MEDICA LAS AMERICAS S.A,22511266,
EPSS05,SANITAS E.P.S. S.A.,800119574.0,SOCIEDAD DE SERVICIOS OCULARES S.A.S-OPTISALUD,30959114,
EPSS05,SANITAS E.P.S. S.A.,800125276.0,ESE HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,126479587,
EPSS05,SANITAS E.P.S. S.A.,800135582.0,FUNDACION ALEJANDRO LONDOÑO,24547273,
EPSS05,SANITAS E.P.S. S.A.,800149384.0,CLINICA COLSANITAS SA,11491951355,
EPSS05,SANITAS E.P.S. S.A.,800149580.0,RIO SUR SAS,18720000,
EPSS05,SANITAS E.P.S. S.A.,800176890.0,CLINICA MEDICO QUIRURGICA S.A,6130919,
EPSS05,SANITAS E.P.S. S.A.,800184080.0,CLINICA OFTALMOLOGICA PAREDES SAS,22074731,
EPSS05,SANITAS E.P.S. S.A.,800185449.0,AVIDANTI SAS,4208327,
EPSS05,SANITAS E.P.S. S.A.,800187260.0,INSTITUTO DE ENFERMEDADES DIGESTIVAS DE COLOMBIA S.A.S,3415179,
EPSS05,SANITAS E.P.S. S.A.,800190884.0,CLINICA ANTIOQUIA S.A.,1207249,
EPSS05,SANITAS E.P.S. S.A.,800193989.0,CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA,1528218,
EPSS05,SANITAS E.P.S. S.A.,800194328.0,ESE HOSPITAL SAN BARTOLOME DE CAPITANEJO,82776672,
EPSS05,SANITAS E.P.S. S.A.,800212070.0,ESE HOSPITAL SAN JUAN DE DIOS DE BETULIA,50871559,
EPSS05,SANITAS E.P.S. S.A.,800215758.0,CLINICA SANTA CRUZ DE LA LOMA S.A,2099972,
EPSS05,SANITAS E.P.S. S.A.,800228215.0,CENTRO DE ALTA TECNOLOGIA DIAGNOSTICA DEL EJE CAFETERO S.A. - CEDICAF S.A.,2360812,
EPSS05,SANITAS E.P.S. S.A.,800230028.0,CLINICA OFTALMOLOGICA QUINDIO S.A.,19947402,
EPSS05,SANITAS E.P.S. S.A.,800231038.0,GARCIA PEREZ MEDICA Y COMPAÑIA SAS,7863823,
EPSS05,SANITAS E.P.S. S.A.,800239977.0,REHABILITADORES ASOCIADOS LTDA,9495635,
EPSS05,SANITAS E.P.S. S.A.,800244287.0,T Y C INVERSIONES S.A.S - GRUPSALUD 33-6 IPS,7069149,
EPSS05,SANITAS E.P.S. S.A.,800249700.0,INSTITUTO NEUMOLOGICO DEL ORIENTE S.A.,16454194,
EPSS05,SANITAS E.P.S. S.A.,800255963.0,CLINICA SAN JOSE SAS,1020821,
EPSS05,SANITAS E.P.S. S.A.,801001323.0,CLINICA EL PRADO INSTITUTO ESPECIALIZADO EN SALUD MENTAL LTDA,9377100,
EPSS05,SANITAS E.P.S. S.A.,801001440.0,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,252882000,
EPSS05,SANITAS E.P.S. S.A.,802020128.0,CLINICA MURILLO - INVERCLINICAS S.A.,8477631,
EPSS05,SANITAS E.P.S. S.A.,804002599.0,CENTRO DE ATENCION Y DIAGNOSTICO DE ENFERMEDADES INFECCIOSAS C.D.I.S.A.,1303117,
EPSS05,SANITAS E.P.S. S.A.,804005695.0,ESE. SAN ISIDRO DEL MUNICIPIO DE TONA,3140992,
EPSS05,SANITAS E.P.S. S.A.,804006936.0,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,116084353,
EPSS05,SANITAS E.P.S. S.A.,804008792.0,FORPRESALUD IPS SAS,352217625,
EPSS05,SANITAS E.P.S. S.A.,804013775.0,CENTRO DE DIAGNOSTICO Y CIRUGIA OCULAR CEDCO S.A.S,102574350,
EPSS05,SANITAS E.P.S. S.A.,804017401.0,ESE CENTRO DE SALUD SAN MIGUEL,35427050,
EPSS05,SANITAS E.P.S. S.A.,804017570.0,ESE HOSPITAL DE ENCISO,52068438,
EPSS05,SANITAS E.P.S. S.A.,805017681.0,GAMANUCLEAR LTDA,4262911,
EPSS05,SANITAS E.P.S. S.A.,805027743.0,DUMIAN MÉDICAL S.A.S,6082944,
EPSS05,SANITAS E.P.S. S.A.,805029487.0,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES S.A.S,2303657,
EPSS05,SANITAS E.P.S. S.A.,806010305.0,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,231322500,
EPSS05,SANITAS E.P.S. S.A.,807002152.0,CLINICA OFTALMOLOGICA PEÑARANDA S.A.S,172494378,
EPSS05,SANITAS E.P.S. S.A.,809010893.0,INSTITUTO OFTALMOLOGICO DEL TOLIMA SAS,30869608,
EPSS05,SANITAS E.P.S. S.A.,811032818.0,SALUD TREC S.A.S,5657388,
EPSS05,SANITAS E.P.S. S.A.,811038014.0,GRUPO ONCOLOGICO INTERNACIONAL S.A. Y/O CLINICA DE ONCOLOGÍA ASTORGA,44036098,
EPSS05,SANITAS E.P.S. S.A.,811043887.0,FUNDACIÒN LUPINES,1985904,
EPSS05,SANITAS E.P.S. S.A.,812000344.0,E.S.E. HOSPITAL MONTELIBANO,117324000,
EPSS05,SANITAS E.P.S. S.A.,812005323.0,TERAPIAS INTEGRALES S.A.S.,6037711,
EPSS05,SANITAS E.P.S. S.A.,812005726.0,EMPRESA SOCIAL DEL ESTADO VIDASINU,207295757,
EPSS05,SANITAS E.P.S. S.A.,812007194.0,ONCOMEDICA S.A.S,1734644,
EPSS05,SANITAS E.P.S. S.A.,813000219.0,INSTITUTO HUILENSE DE CIRUGIA GASTROINTESTINAL Y ENDOSCOPIA DIGESTIVA SAS - INCIDE SAS,4462493,
EPSS05,SANITAS E.P.S. S.A.,813001653.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNICIPAL DE ALGECIRAS,146420000,
EPSS05,SANITAS E.P.S. S.A.,813001952.0,CLINICA MEDILASER S.A.S.,3655469,
EPSS05,SANITAS E.P.S. S.A.,813002497.0,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,96960000,
EPSS05,SANITAS E.P.S. S.A.,813004018.0,ESE CENTRO DE SALUD MIGUEL BARRETO LOPEZ DE TELLO,122034400,
EPSS05,SANITAS E.P.S. S.A.,813005265.0,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,1144541000,
EPSS05,SANITAS E.P.S. S.A.,813005295.0,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,447395000,
EPSS05,SANITAS E.P.S. S.A.,813006877.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JUAN DE DIOS,106380000,
EPSS05,SANITAS E.P.S. S.A.,813010472.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,63631000,
EPSS05,SANITAS E.P.S. S.A.,813010996.0,ESE HOSPITAL SAN JOSE DE ISNOS,326424000,
EPSS05,SANITAS E.P.S. S.A.,813011027.0,ESE SANTA ROSA DE LIMA DE PAICOL,14301300,
EPSS05,SANITAS E.P.S. S.A.,813011465.0,ESE HOSPITAL LUIS ANTONIO MOJICA,57784200,
EPSS05,SANITAS E.P.S. S.A.,813011502.0,HOSPITAL MUNICIPAL SAN FRANCISCO DE ASIS DE ELIAS EMPRESA SOCIAL DEL ESTADO E.S.E.,6042074,
EPSS05,SANITAS E.P.S. S.A.,813011505.0,EMPRESA SOCIAL DEL ESTADO CAMILO TRUJILLO SILVA,119572800,
EPSS05,SANITAS E.P.S. S.A.,813011515.0,ESE HOSPITAL LOCAL MUNICIPAL,82821564,
EPSS05,SANITAS E.P.S. S.A.,813011566.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEL PERPETUO SOCORRO,46942001,
EPSS05,SANITAS E.P.S. S.A.,813011706.0,EMPRESA SOCIAL DEL ESTADO ANA SILVIA MALDONADO JIMENEZ,108623000,
EPSS05,SANITAS E.P.S. S.A.,813012833.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DE SALADOBLANCO,164556000,
EPSS05,SANITAS E.P.S. S.A.,814001594.0,CENTRO DE SALUD SEÑOR DE LOS MILAGROS DE GUALMATÁN - EMPRESA SOCIAL DEL ESTADO - E.S.E.,7505000,
EPSS05,SANITAS E.P.S. S.A.,814001677.0,E.S.E. CENTRO DE SALUD BELEN,29220000,
EPSS05,SANITAS E.P.S. S.A.,814003182.0,E.S.E CENTRO HOSPITAL LUIS ANTONIO MONTERO,39206022,
EPSS05,SANITAS E.P.S. S.A.,814003370.0,CENTRO HOSPITAL NUESTRO SEÑOR DE LA DIVINA MISERICORDIA PUERRES E.S.E.,29963000,
EPSS05,SANITAS E.P.S. S.A.,814003448.0,AUDIOCOM IPS,7939696,
EPSS05,SANITAS E.P.S. S.A.,814004822.0,INSTITUTO RADIOLOGICO DEL SUR SAS,8320009,
EPSS05,SANITAS E.P.S. S.A.,814006009.0,INSTITUTO CANCEROLÓGICO DE NARIÑO LIMITADA,15593586,
EPSS05,SANITAS E.P.S. S.A.,814006632.0,CENTRO DE SALUD ILES E.S.E.,15951355,
EPSS05,SANITAS E.P.S. S.A.,814006654.0,CENTRO DE SALUD SAN JUAN BAUTISTA DE PUPIALES EMPRESA SOCIAL DEL ESTADO,41184000,
EPSS05,SANITAS E.P.S. S.A.,814006689.0,CENTRO DE SALUD MUNICIPAL NIVEL I LUIS ACOSTA E.S.E,52725000,
EPSS05,SANITAS E.P.S. S.A.,814006732.0,CENTRO DE SALUD DE CONSACA EMPRESA SOCIAL DEL ESTADO,33618000,
EPSS05,SANITAS E.P.S. S.A.,816000810.0,UNIDAD OFTALMOLOGICA LASER S.A,21371196,
EPSS05,SANITAS E.P.S. S.A.,816005003.0,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,188930600,
EPSS05,SANITAS E.P.S. S.A.,817001577.0,INTERFISICA DEL CAUCA LTDA,19042865,
EPSS05,SANITAS E.P.S. S.A.,817003237.0,ASOCIACION DEL CAUCA PARA LA PREVENCION DE LA CEGUERA Y REHABILITACION DEL LIMITADO VISUAL,3483492,
EPSS05,SANITAS E.P.S. S.A.,818000989.0,UNIDAD DE DIAGNOSTICO POR IMAGEN DIAGNOSTICAR S.A.S.,3134722,
EPSS05,SANITAS E.P.S. S.A.,818001019.0,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,314381259,
EPSS05,SANITAS E.P.S. S.A.,819000364.0,CLINICA DE LA MUJER S.A.,40489330,
EPSS05,SANITAS E.P.S. S.A.,819002176.0,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,1427104,
EPSS05,SANITAS E.P.S. S.A.,819004070.0,ESE ALEJANDRO PROSPERO REVEREND,281027000,
EPSS05,SANITAS E.P.S. S.A.,820001181.0,ASORSALUD SM LTDA,4211178,
EPSS05,SANITAS E.P.S. S.A.,820002248.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE VENTAQUEMADA,41787502,
EPSS05,SANITAS E.P.S. S.A.,820002928.0,NEFROBOYACA SAS,1199404,
EPSS05,SANITAS E.P.S. S.A.,820003388.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA LUCIA,48205404,
EPSS05,SANITAS E.P.S. S.A.,820003558.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DEL ROSARIO DE CHIVATA,21520548,
EPSS05,SANITAS E.P.S. S.A.,820003619.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS,16885440,
EPSS05,SANITAS E.P.S. S.A.,822001338.0,CLINICA DEL SISTEMA NERVIOSO S.A.S,20173730,
EPSS05,SANITAS E.P.S. S.A.,822007351.0,CENTRO OFTALMOLOGICO DEL LLANO S.A.,18014109,
EPSS05,SANITAS E.P.S. S.A.,824006480.0,IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S,4181852,
EPSS05,SANITAS E.P.S. S.A.,825003080.0,UNIDAD DE CUIDADOS INTENSIVOS RENACER LIMITADA,1527773,
EPSS05,SANITAS E.P.S. S.A.,826000923.0,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,125228905,
EPSS05,SANITAS E.P.S. S.A.,826002031.0,E.S.E. SALUD PESCA,2064000,
EPSS05,SANITAS E.P.S. S.A.,826002601.0,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,81261600,
EPSS05,SANITAS E.P.S. S.A.,826002676.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,23594998,
EPSS05,SANITAS E.P.S. S.A.,828002098.0,UROCAQ E.U. IPS,88473076,
EPSS05,SANITAS E.P.S. S.A.,828002423.0,DISCOLMEDICA S. A. S,97609146,
EPSS05,SANITAS E.P.S. S.A.,829003945.0,ESE CENTRO DE SALUD PUERTO PARRA,43628010,
EPSS05,SANITAS E.P.S. S.A.,830007355.0,FRESENIUS MEDICAL CARE COLOMBIA S.A.,1587020,
EPSS05,SANITAS E.P.S. S.A.,830027158.0,RIESGO DE FRACTURA S.A. CAYRE,8497429,
EPSS05,SANITAS E.P.S. S.A.,830027578.0,TORRES Y JARAMILLO S.A.S,11728555,
EPSS05,SANITAS E.P.S. S.A.,830079896.0,UNIDAD MEDICA BETA SALUD LTDA.,14053280,
EPSS05,SANITAS E.P.S. S.A.,830104627.0,HOSPITAL CARDIOVASCULAR DE CUNDINAMARCA S.A,16380944,
EPSS05,SANITAS E.P.S. S.A.,830113849.0,CLINICA JUAN N CORPAS LTDA.,7969206,
EPSS05,SANITAS E.P.S. S.A.,830509497.0,MEDICINA INTEGRAL IPS S.A,1042296,
EPSS05,SANITAS E.P.S. S.A.,832003167.0,CLÍNICA UNIVERSIDAD DE LA SABANA,37178072,
