DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO SEPTIEMBRE 2023,OBSERVACIÓN
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,401310,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,383563,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,649740,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,668850,
15325,BOYACA,GUAYATA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,1737060,
15325,BOYACA,GUAYATA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,37562588,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,95879934,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,8269210,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,136492359,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900109859,ASOCIACION PRO FARMACIA U´WA,3540810,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3405990,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3361818,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,5514460,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,5676650,
15362,BOYACA,IZA,EPSS41,NUEVA EPS,826002720,"EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD ""LUIS PATIÑO CAMARGO"" DEL MUNICIPIO DE IZA",10138187,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,12543099,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,724416,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,691591,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1164534,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,1207360,
15367,BOYACA,JENESANO,EPSS37,NUEVA EPS,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,2357973,
15367,BOYACA,JENESANO,EPSS41,NUEVA EPS,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,87563646,
15368,BOYACA,JERICO,CCF055,CAJACOPI,826001918,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DE LA NATIVIDAD,25759946,
15368,BOYACA,JERICO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3264973,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1371657,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1308627,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2174130,
15368,BOYACA,JERICO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,2286095,
15377,BOYACA,LABRANZAGRANDE,EPSS37,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,2692545,
15377,BOYACA,LABRANZAGRANDE,EPSS41,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,9069034,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,820003193,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA,3743462,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,220206,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,210911,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,356524,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,367010,
15380,BOYACA,LA CAPILLA,EPSS41,NUEVA EPS,820003193,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA,20386494,
15401,BOYACA,LA VICTORIA,ESS024,COOSALUD,820005389,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,18043629,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,113190,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,108889,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,183260,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,188650,
15407,BOYACA,VILLA DE LEYVA,EPSS37,NUEVA EPS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,9008500,
15407,BOYACA,VILLA DE LEYVA,EPSS41,NUEVA EPS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,107138300,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,22671284,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2915916,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1257438,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1199739,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1985872,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,2095730,
15425,BOYACA,MACANAL,EPSS37,NUEVA EPS,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,2090920,
15425,BOYACA,MACANAL,EPSS41,NUEVA EPS,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,1905997,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,9618995,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1102382,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,440412,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,419859,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,713048,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,734020,
15442,BOYACA,MARIPI,EPSS37,NUEVA EPS,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,4399404,
15442,BOYACA,MARIPI,ESS024,COOSALUD,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,66710152,
15455,BOYACA,MIRAFLORES,EPSS37,NUEVA EPS,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,9838043,
15455,BOYACA,MIRAFLORES,EPSS41,NUEVA EPS,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,46489733,
15455,BOYACA,MIRAFLORES,ESS024,COOSALUD,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,26744184,
15464,BOYACA,MONGUA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,49392,
15464,BOYACA,MONGUA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,79968,
15464,BOYACA,MONGUA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,82320,
15464,BOYACA,MONGUA,EPSS37,NUEVA EPS,826002930,E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA,1942550,
15464,BOYACA,MONGUA,EPSS41,NUEVA EPS,826002930,E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA,17655625,
15466,BOYACA,MONGUI,ESS024,COOSALUD,826002777,EMPRESA SOCIAL DEL ESTADO HOSPITAL LAS MERCEDES DE MONGUI,26219892,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4748335,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,22363267,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1834707,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1751049,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2970478,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,3057845,
15469,BOYACA,MONIQUIRA,EPSS37,NUEVA EPS,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,47827218,
15469,BOYACA,MONIQUIRA,EPSS41,NUEVA EPS,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,98981468,
15469,BOYACA,MONIQUIRA,ESS024,COOSALUD,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,124932492,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,820003404,EMPRESA SOCIAL DEL ESTADO. CENTRO DE SALUD DE MOTAVITA,1015755,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,197215,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,85407,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,138278,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,142345,
15480,BOYACA,MUZO,CCF055,CAJACOPI,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,13988783,
15480,BOYACA,MUZO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1605534,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,588588,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,561121,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,952952,
15480,BOYACA,MUZO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,980980,
15480,BOYACA,MUZO,EPSS37,NUEVA EPS,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,5341752,
15480,BOYACA,MUZO,EPSS41,NUEVA EPS,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,22321039,
15480,BOYACA,MUZO,ESS024,COOSALUD,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,71394048,
15491,BOYACA,NOBSA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,16464,
15491,BOYACA,NOBSA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,23324,
15491,BOYACA,NOBSA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,27440,
15491,BOYACA,NOBSA,EPSS37,NUEVA EPS,826002019,"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA""",7709342,
15491,BOYACA,NOBSA,EPSS41,NUEVA EPS,826002019,"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA""",81315252,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,820003328,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUEVO COLÓN,14973673,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,823200,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,784784,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1332800,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,1372000,
15494,BOYACA,NUEVO COLON,EPSS37,NUEVA EPS,820003328,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUEVO COLÓN,1156800,
15494,BOYACA,NUEVO COLON,EPSS41,NUEVA EPS,820003328,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUEVO COLÓN,10375756,
15500,BOYACA,OICATA,ESS024,COOSALUD,820003973,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD OICATÁ,13883405,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,820004318,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,33870794,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1017681,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,970189,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1647674,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,1696135,
15507,BOYACA,OTANCHE,EPSS37,NUEVA EPS,820004318,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,6697583,
15507,BOYACA,OTANCHE,EPSS41,NUEVA EPS,820004318,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,80560522,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,820003516,"EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD ""NUESTRA SEÑORA DE GUADALUPE""",26213327,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3344488,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1410759,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1346886,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2245768,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,2351265,
15514,BOYACA,PAEZ,ESS024,COOSALUD,820003915,EMPRESA SOCIAL DEL ESTADO JORGE GONZÁLEZ OLMOS,41575793,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,15493040,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,776895,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,742602,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1257830,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,1294825,
15516,BOYACA,PAIPA,EPSS37,NUEVA EPS,826000261,SERVICIOS INTEGRALES DE REHABILITACION EN BOYACA LIMITADA - SIREB LTDA.,10779134,
15516,BOYACA,PAIPA,EPSS41,NUEVA EPS,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,128280340,
15516,BOYACA,PAIPA,ESS024,COOSALUD,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,14293886,
15518,BOYACA,PAJARITO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,70795,
15518,BOYACA,PAJARITO,CCF055,CAJACOPI,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,442321,
15518,BOYACA,PAJARITO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,32928,
15518,BOYACA,PAJARITO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,53312,
15518,BOYACA,PAJARITO,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,54880,
15518,BOYACA,PAJARITO,EPSS37,NUEVA EPS,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,1009240,
15518,BOYACA,PAJARITO,EPSS41,NUEVA EPS,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,7393780,
15518,BOYACA,PAJARITO,ESS024,COOSALUD,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,11203142,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2848389,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,20804153,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1199814,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1143823,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1894242,
15522,BOYACA,PANQUEBA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,1999690,
15531,BOYACA,PAUNA,EPSS37,NUEVA EPS,820002916,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EDGAR ALONSO PULIDO SOLANO,3527721,
15531,BOYACA,PAUNA,EPSS41,NUEVA EPS,820002916,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EDGAR ALONSO PULIDO SOLANO,64121517,
15531,BOYACA,PAUNA,ESS024,COOSALUD,820002916,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EDGAR ALONSO PULIDO SOLANO,56173938,
15533,BOYACA,PAYA,ESS024,COOSALUD,826002226,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE PAYA,36546684,
15537,BOYACA,PAZ DE RIO,EPSS37,NUEVA EPS,826002718,EMPRESA SOCIAL DEL ESTADO SALUD PAZ DE RIO,4559501,
15537,BOYACA,PAZ DE RIO,EPSS41,NUEVA EPS,826002718,EMPRESA SOCIAL DEL ESTADO SALUD PAZ DE RIO,13088206,
15542,BOYACA,PESCA,CCF055,CAJACOPI,826002031,E.S.E. SALUD PESCA,128798288,
15542,BOYACA,PESCA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,6685967,
15542,BOYACA,PESCA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2820489,
15542,BOYACA,PESCA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2693771,
15542,BOYACA,PESCA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4494868,
15542,BOYACA,PESCA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,4700815,
15542,BOYACA,PESCA,EPSS37,NUEVA EPS,826002031,E.S.E. SALUD PESCA,3361680,
15542,BOYACA,PESCA,EPSS41,NUEVA EPS,826002031,E.S.E. SALUD PESCA,43781880,
15550,BOYACA,PISBA,CCF055,CAJACOPI,826002963,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO DE PISBA,16490945,
15550,BOYACA,PISBA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,875679,
15550,BOYACA,PISBA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,835795,
15550,BOYACA,PISBA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1391110,
15550,BOYACA,PISBA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,1459465,
15550,BOYACA,PISBA,EPSS41,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,1304914,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,6755885,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,891800570,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,57586991,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1258467,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1204643,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2037518,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,2097445,
15572,BOYACA,PUERTO BOYACA,EPSS41,NUEVA EPS,891800570,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,37344575,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI,820002854,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,4631698,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,185220,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,176576,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,289884,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,308700,
15580,BOYACA,QUIPAMA,EPSS41,NUEVA EPS,820002854,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,12828585,
15580,BOYACA,QUIPAMA,ESS024,COOSALUD,820002854,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,41496000,
15599,BOYACA,RAMIRIQUI,EPSS37,NUEVA EPS,891800644,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,10863720,
15599,BOYACA,RAMIRIQUI,EPSS41,NUEVA EPS,891800644,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,81395180,
15599,BOYACA,RAMIRIQUI,ESS024,COOSALUD,891800644,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,52507980,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI,820000886,ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA,6312467,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,273714,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,263884,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,443156,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,456190,
15600,BOYACA,RAQUIRA,EPSS37,NUEVA EPS,820000886,ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA,2917980,
15600,BOYACA,RAQUIRA,EPSS41,NUEVA EPS,820000886,ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA,34922235,
15621,BOYACA,RONDON,CCF055,CAJACOPI,820003444,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN RAFAEL,7038858,
15621,BOYACA,RONDON,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,171843,
15621,BOYACA,RONDON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,163824,
15621,BOYACA,RONDON,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,278222,
15621,BOYACA,RONDON,CCF055,CAJACOPI,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,286405,
15621,BOYACA,RONDON,EPSS37,NUEVA EPS,820003444,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN RAFAEL,1316880,
15621,BOYACA,RONDON,EPSS41,NUEVA EPS,820003444,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN RAFAEL,23712617,
15632,BOYACA,SABOYA,CCF055,CAJACOPI,820003431,ESE CENTRO DE SALUD SAN VICENTE FERRER,31941162,
15632,BOYACA,SABOYA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3845696,
15632,BOYACA,SABOYA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1189524,
15632,BOYACA,SABOYA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1134994,
