DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
DICIEMBRE 2023",OBSERVACIÓN
15778,BOYACA,SUTATENZA,CCF055,Cajacopi,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,4030956,
15778,BOYACA,SUTATENZA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,223293,
15778,BOYACA,SUTATENZA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,212873,
15778,BOYACA,SUTATENZA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,361522,
15778,BOYACA,SUTATENZA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,182280,
15778,BOYACA,SUTATENZA,EPSS37,Nueva Eps,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,3356487,
15778,BOYACA,SUTATENZA,EPSS41,Nueva Eps,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,44699256,
15790,BOYACA,TASCO,EPSS37,Nueva Eps,826002694,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO,Capitacion,8372719,
15790,BOYACA,TASCO,EPSS41,Nueva Eps,826002694,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO,Capitacion,45803754,
15798,BOYACA,TENZA,CCF055,Cajacopi,828002423,DISCOLMEDICA S. A. S,Capitacion,341334,
15798,BOYACA,TENZA,CCF055,Cajacopi,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,2691068,
15798,BOYACA,TENZA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,180075,
15798,BOYACA,TENZA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,171672,
15798,BOYACA,TENZA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,291550,
15798,BOYACA,TENZA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,147000,
15798,BOYACA,TENZA,EPSS37,Nueva Eps,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,3207085,
15798,BOYACA,TENZA,EPSS41,Nueva Eps,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Capitacion,44117584,
15804,BOYACA,TIBANA,CCF055,Cajacopi,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,Capitacion,25454289,
15804,BOYACA,TIBANA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,1180263,
15804,BOYACA,TIBANA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1125184,
15804,BOYACA,TIBANA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,1910902,
15804,BOYACA,TIBANA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,963480,
15804,BOYACA,TIBANA,EPSS37,Nueva Eps,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,Capitacion,2965054,
15804,BOYACA,TIBANA,EPSS41,Nueva Eps,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,Capitacion,107375696,
15806,BOYACA,TIBASOSA,CCF055,Cajacopi,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,Capitacion,4269632,
15806,BOYACA,TIBASOSA,CCF055,Cajacopi,828002423,DISCOLMEDICA S. A. S,Capitacion,1001246,
15806,BOYACA,TIBASOSA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,484659,
15806,BOYACA,TIBASOSA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,462042,
15806,BOYACA,TIBASOSA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,778022,
15806,BOYACA,TIBASOSA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,395640,
15808,BOYACA,TINJACA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,6174,
15808,BOYACA,TINJACA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,9996,
15808,BOYACA,TINJACA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,5040,
15808,BOYACA,TINJACA,EPSS41,Nueva Eps,820003619,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS,Capitacion,17179920,
15810,BOYACA,TIPACOQUE,CCF055,Cajacopi,826002765,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA RITA DE CASIA TIPACOQUE,Capitacion,23004672,
15810,BOYACA,TIPACOQUE,CCF055,Cajacopi,828002423,DISCOLMEDICA S. A. S,Capitacion,4568819,
15810,BOYACA,TIPACOQUE,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,2027130,
15810,BOYACA,TIPACOQUE,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1933512,
15810,BOYACA,TIPACOQUE,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,3195388,
15810,BOYACA,TIPACOQUE,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1654800,
15814,BOYACA,TOCA,CCF055,Cajacopi,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,Capitacion,55711658,
15814,BOYACA,TOCA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,2901780,
15814,BOYACA,TOCA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2767345,
15814,BOYACA,TOCA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,4649806,
15814,BOYACA,TOCA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,2368800,
15814,BOYACA,TOCA,EPSS37,Nueva Eps,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,Capitacion,11463816,
15814,BOYACA,TOCA,EPSS41,Nueva Eps,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,Capitacion,83963520,
15816,BOYACA,TOGUI,CCF055,Cajacopi,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,Capitacion,47825656,
15816,BOYACA,TOGUI,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,2615718,
15816,BOYACA,TOGUI,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2497575,
15816,BOYACA,TOGUI,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,4179994,
15816,BOYACA,TOGUI,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,2135280,
15816,BOYACA,TOGUI,EPSS37,Nueva Eps,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,Capitacion,1337306,
15816,BOYACA,TOGUI,EPSS41,Nueva Eps,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,Capitacion,28267882,
15820,BOYACA,TOPAGA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,51450,
15820,BOYACA,TOPAGA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,83300,
15820,BOYACA,TOPAGA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,42000,
15820,BOYACA,TOPAGA,EPSS37,Nueva Eps,826002929,ESE SAN JUDAS TADEO DE TOPAGA,Capitacion,3453126,
15820,BOYACA,TOPAGA,EPSS41,Nueva Eps,826002929,ESE SAN JUDAS TADEO DE TOPAGA,Capitacion,26755659,
15822,BOYACA,TOTA,EPSS37,Nueva Eps,826002890,ESE CENTRO DE SALUD DE TOTA,Capitacion,2258480,
15822,BOYACA,TOTA,EPSS41,Nueva Eps,826002890,ESE CENTRO DE SALUD DE TOTA,Capitacion,57692065,
15822,BOYACA,TOTA,ESS024,Coosalud,826002890,ESE CENTRO DE SALUD DE TOTA,Capitacion,28750732,
15832,BOYACA,TUNUNGUA,CCF055,Cajacopi,828002423,DISCOLMEDICA S. A. S,Capitacion,17699,
15832,BOYACA,TUNUNGUA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,11319,
15832,BOYACA,TUNUNGUA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,18326,
15832,BOYACA,TUNUNGUA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,9240,
15832,BOYACA,TUNUNGUA,EPSS41,Nueva Eps,820003839,ESE CENTRO DE SALUD SANTA BARBARA DE TUNUNGUA,Capitacion,20780892,
15835,BOYACA,TURMEQUE,CCF055,Cajacopi,828002423,DISCOLMEDICA S. A. S,Capitacion,7021367,
15835,BOYACA,TURMEQUE,CCF055,Cajacopi,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,Capitacion,52547547,
15835,BOYACA,TURMEQUE,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,2944998,
15835,BOYACA,TURMEQUE,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2810508,
15835,BOYACA,TURMEQUE,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,4684792,
15835,BOYACA,TURMEQUE,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,2404080,
15835,BOYACA,TURMEQUE,EPSS37,Nueva Eps,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,Capitacion,1855620,
15835,BOYACA,TURMEQUE,EPSS41,Nueva Eps,891800857,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,Capitacion,38254320,
15837,BOYACA,TUTA,CCF055,Cajacopi,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,Capitacion,6595400,
15837,BOYACA,TUTA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,421890,
15837,BOYACA,TUTA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,403183,
15837,BOYACA,TUTA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,683060,
15837,BOYACA,TUTA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,344400,
15837,BOYACA,TUTA,EPSS37,Nueva Eps,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,Capitacion,5432053,
15837,BOYACA,TUTA,EPSS41,Nueva Eps,820003641,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD SAN MIGUEL DE TUTA,Capitacion,83814108,
15839,BOYACA,TUTASA,CCF055,Cajacopi,826002860,EMPTRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIMON BOLIVAR DE TUTAZA,Capitacion,17861335,
15839,BOYACA,TUTASA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,1473528,
15839,BOYACA,TUTASA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1408687,
15839,BOYACA,TUTASA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,2347394,
15839,BOYACA,TUTASA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,1202880,
15842,BOYACA,UMBITA,CCF055,Cajacopi,820003782,ESE CENTRO DE SALUD SAN RAFAEL,Capitacion,2215671,
15842,BOYACA,UMBITA,CCF055,Cajacopi,828002423,DISCOLMEDICA S. A. S,Capitacion,346391,
15842,BOYACA,UMBITA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,182133,
15842,BOYACA,UMBITA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,173633,
15842,BOYACA,UMBITA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,294882,
15842,BOYACA,UMBITA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,148680,
15842,BOYACA,UMBITA,EPSS37,Nueva Eps,820003782,ESE CENTRO DE SALUD SAN RAFAEL,Capitacion,1073727,
15842,BOYACA,UMBITA,EPSS41,Nueva Eps,820003782,ESE CENTRO DE SALUD SAN RAFAEL,Capitacion,92117673,
15861,BOYACA,VENTAQUEMADA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,13377,
15861,BOYACA,VENTAQUEMADA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,21658,
15861,BOYACA,VENTAQUEMADA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,10920,
15861,BOYACA,VENTAQUEMADA,EPSS37,Nueva Eps,820002248,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE VENTAQUEMADA,Capitacion,8046634,
15861,BOYACA,VENTAQUEMADA,EPSS41,Nueva Eps,820002248,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE VENTAQUEMADA,Capitacion,99709983,
15879,BOYACA,VIRACACHA,EPSS41,Nueva Eps,820003352,E.S.E CENTRO DE SALUD VIRACACHA,Capitacion,14673005,
15897,BOYACA,ZETAQUIRA,CCF055,Cajacopi,828002423,DISCOLMEDICA S. A. S,Capitacion,17699,
15897,BOYACA,ZETAQUIRA,CCF055,Cajacopi,900338671,IPS OXI CARE S.A.S,Capitacion,9261,
15897,BOYACA,ZETAQUIRA,CCF055,Cajacopi,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,Capitacion,14994,
15897,BOYACA,ZETAQUIRA,CCF055,Cajacopi,901555885,ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS,Capitacion,7560,
15897,BOYACA,ZETAQUIRA,EPSS37,Nueva Eps,820002715,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZETAQUIRA,Capitacion,3181991,
15897,BOYACA,ZETAQUIRA,EPSS41,Nueva Eps,820002715,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZETAQUIRA,Capitacion,35414076,
15897,BOYACA,ZETAQUIRA,ESS024,Coosalud,820002715,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZETAQUIRA,Capitacion,27368187,
17001,CALDAS,MANIZALES,EPSS02,Salud Total,800003765,VIRREY SOLIS IPS SA,Capitacion,448333166,
17001,CALDAS,MANIZALES,EPSS10,Suramericana,800044967,ASSBASALUD ESE,Capitacion,216379688,
17001,CALDAS,MANIZALES,EPSS10,Suramericana,890806490,CAJA DE COMPENSACION FAMILIAR DE CALDAS,Capitacion,117271271,
17001,CALDAS,MANIZALES,EPSS37,Nueva Eps,800044967,ASSBASALUD ESE,Capitacion,38410932,
17001,CALDAS,MANIZALES,EPSS41,Nueva Eps,800044967,ASSBASALUD ESE,Capitacion,570029830,
17042,CALDAS,ANSERMA,EPSS10,Suramericana,800191101,ESE HOSPITAL SAN VICENTE DE PAUL,Capitacion,242393494,
17042,CALDAS,ANSERMA,EPSS37,Nueva Eps,800191101,ESE HOSPITAL SAN VICENTE DE PAUL,Capitacion,2954548,
17042,CALDAS,ANSERMA,EPSS41,Nueva Eps,800191101,ESE HOSPITAL SAN VICENTE DE PAUL,Capitacion,95284173,
17088,CALDAS,BELALCAZAR,EPSI05,Mallamas,800194627,E.S.E. HOSPITAL SAN JOSE DE BELALCAZAR,Capitacion,29652703,
17088,CALDAS,BELALCAZAR,EPSS37,Nueva Eps,800194627,E.S.E. HOSPITAL SAN JOSE DE BELALCAZAR,Capitacion,5220072,
17088,CALDAS,BELALCAZAR,EPSS41,Nueva Eps,800194627,E.S.E. HOSPITAL SAN JOSE DE BELALCAZAR,Capitacion,53739972,
17272,CALDAS,FILADELFIA,EPSS37,Nueva Eps,890802223,E.S.E. HOSPITAL SAN BERNARDO,Capitacion,4242160,
17272,CALDAS,FILADELFIA,EPSS41,Nueva Eps,890802223,E.S.E. HOSPITAL SAN BERNARDO,Capitacion,92817645,
17272,CALDAS,FILADELFIA,ESS024,Coosalud,890802223,E.S.E. HOSPITAL SAN BERNARDO,Capitacion,30617634,
17433,CALDAS,MANZANARES,EPSS37,Nueva Eps,890801699,E.S.E. HOSPITAL SAN ANTONIO DE MANZANARES,Capitacion,1790535,
17433,CALDAS,MANZANARES,EPSS41,Nueva Eps,890801699,E.S.E. HOSPITAL SAN ANTONIO DE MANZANARES,Capitacion,121099095,
17442,CALDAS,MARMATO,EPSS37,Nueva Eps,810001392,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE MARMATO,Capitacion,2141200,
17442,CALDAS,MARMATO,EPSS41,Nueva Eps,810001392,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE MARMATO,Capitacion,27573000,
17444,CALDAS,MARQUETALIA,EPSS37,Nueva Eps,890801274,HOSPITAL DEPARTAMENTAL SAN CAYETANO DE MARQUETALIA EMPRESA SOCIAL DEL ESTADO E.S.E,Capitacion,15329994,
17444,CALDAS,MARQUETALIA,EPSS41,Nueva Eps,890801274,HOSPITAL DEPARTAMENTAL SAN CAYETANO DE MARQUETALIA EMPRESA SOCIAL DEL ESTADO E.S.E,Capitacion,93142428,
17513,CALDAS,PACORA,EPSS41,Nueva Eps,890801517,E.S.E. HOSPITAL SANTA TERESITA,Capitacion,41690788,
17524,CALDAS,PALESTINA,EPSS37,Nueva Eps,890801099,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,Capitacion,5839769,
17524,CALDAS,PALESTINA,EPSS41,Nueva Eps,890801099,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,Capitacion,117107876,
17541,CALDAS,PENSILVANIA,EPSS10,Suramericana,890801719,E.S.E. HOSPITAL LOCAL SAN JUAN DE DIOS,Capitacion,143220000,
17541,CALDAS,PENSILVANIA,EPSS37,Nueva Eps,890801719,E.S.E. HOSPITAL LOCAL SAN JUAN DE DIOS,Capitacion,8729472,
17541,CALDAS,PENSILVANIA,EPSS41,Nueva Eps,890801719,E.S.E. HOSPITAL LOCAL SAN JUAN DE DIOS,Capitacion,40305609,
17614,CALDAS,RIOSUCIO,EPSI03,Asociación Indígena del Cauca,810005727,INGRUMA SALUD LTDA,Capitacion,91921424,
17614,CALDAS,RIOSUCIO,EPSI03,Asociación Indígena del Cauca,890801989,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,Capitacion,111109604,
17614,CALDAS,RIOSUCIO,EPSI03,Asociación Indígena del Cauca,901192996,IPS CAÑAMOMO Y LOMAPRIETA S.A.S,Capitacion,45325290,
17614,CALDAS,RIOSUCIO,EPSS37,Nueva Eps,890801989,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,Capitacion,6558948,
17614,CALDAS,RIOSUCIO,EPSS41,Nueva Eps,890801989,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,Capitacion,81445792,
17616,CALDAS,RISARALDA,EPSI05,Mallamas,890801235,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,Capitacion,6045756,
17616,CALDAS,RISARALDA,EPSS37,Nueva Eps,890801235,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,Capitacion,8922837,
17616,CALDAS,RISARALDA,EPSS41,Nueva Eps,890801235,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,Capitacion,111770274,
17616,CALDAS,RISARALDA,ESS024,Coosalud,890801235,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,Capitacion,52159896,
17662,CALDAS,SAMANA,EPSS37,Nueva Eps,890802961,ESE HOSPITAL SAN JOSE DE SAMANA,Capitacion,15970372,
17662,CALDAS,SAMANA,EPSS41,Nueva Eps,890802961,ESE HOSPITAL SAN JOSE DE SAMANA,Capitacion,94756090,
17662,CALDAS,SAMANA,ESS024,Coosalud,890802961,ESE HOSPITAL SAN JOSE DE SAMANA,Capitacion,130150000,
17777,CALDAS,SUPIA,EPSI05,Mallamas,900406662,ASOCIACIÓN IPS INDÍGENA TRICAUMA,Capitacion,51596178,
17777,CALDAS,SUPIA,EPSS37,Nueva Eps,890801758,E.S.E. HOSPITAL SAN LORENZO DE SUPÍA,Capitacion,9613107,
17777,CALDAS,SUPIA,EPSS41,Nueva Eps,890801758,E.S.E. HOSPITAL SAN LORENZO DE SUPÍA,Capitacion,72651103,
17877,CALDAS,VITERBO,EPSS41,Nueva Eps,890802978,E.S.E. HOSPITAL SAN JOSE,Capitacion,16539006,
19001,CAUCA,POPAYAN,EPSS37,Nueva Eps,900145579,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,Capitacion,183186190,
19001,CAUCA,POPAYAN,EPSS41,Nueva Eps,900145579,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,Capitacion,412426300,
19022,CAUCA,ALMAGUER,EPSI03,Asociación Indígena del Cauca,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,Capitacion,92058317,
19022,CAUCA,ALMAGUER,EPSS37,Nueva Eps,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,Capitacion,9090780,
19022,CAUCA,ALMAGUER,EPSS41,Nueva Eps,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,Capitacion,51543840,
19050,CAUCA,ARGELIA,EPSS37,Nueva Eps,900145767,ESE SUR OCCIDENTE,Capitacion,17109333,
19050,CAUCA,ARGELIA,EPSS41,Nueva Eps,900145767,ESE SUR OCCIDENTE,Capitacion,60867135,
19075,CAUCA,BALBOA,EPSS37,Nueva Eps,900145767,ESE SUR OCCIDENTE,Capitacion,2975901,
19075,CAUCA,BALBOA,EPSS41,Nueva Eps,900145767,ESE SUR OCCIDENTE,Capitacion,917595,
19100,CAUCA,BOLIVAR,EPSI03,Asociación Indígena del Cauca,900218612,IPS NUESTRA SEÑORA DE LAS MISERICORDIAS LTDA,Capitacion,46045953,
19100,CAUCA,BOLIVAR,EPSS37,Nueva Eps,900145767,ESE SUR OCCIDENTE,Capitacion,39990363,
19100,CAUCA,BOLIVAR,EPSS41,Nueva Eps,900145767,ESE SUR OCCIDENTE,Capitacion,238228053,
19110,CAUCA,BUENOS AIRES,EPSI03,Asociación Indígena del Cauca,900146010,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,Capitacion,53363872,
19130,CAUCA,CAJIBIO,EPSS37,Nueva Eps,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,Capitacion,1728259,
19130,CAUCA,CAJIBIO,EPSS41,Nueva Eps,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,Capitacion,1548720,
19137,CAUCA,CALDONO,EPSS37,Nueva Eps,900145579,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,Capitacion,4370080,
19137,CAUCA,CALDONO,EPSS41,Nueva Eps,900145579,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,Capitacion,20568790,
19142,CAUCA,CALOTO,EPSI03,Asociación Indígena del Cauca,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,Capitacion,72649295,
19142,CAUCA,CALOTO,EPSS37,Nueva Eps,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,Capitacion,4349070,
19142,CAUCA,CALOTO,EPSS41,Nueva Eps,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,Capitacion,14244780,
19212,CAUCA,CORINTO,EPSI03,Asociación Indígena del Cauca,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,Capitacion,110600716,
19256,CAUCA,EL TAMBO,EPSI03,Asociación Indígena del Cauca,891501104,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE EL TAMBO CAUCA,Capitacion,30414650,
19256,CAUCA,EL TAMBO,EPSS37,Nueva Eps,891501104,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE EL TAMBO CAUCA,Capitacion,21834755,
19256,CAUCA,EL TAMBO,EPSS41,Nueva Eps,891501104,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE EL TAMBO CAUCA,Capitacion,64933155,
19290,CAUCA,FLORENCIA,EPSS37,Nueva Eps,900145767,ESE SUR OCCIDENTE,Capitacion,991329,
19290,CAUCA,FLORENCIA,EPSS41,Nueva Eps,900145767,ESE SUR OCCIDENTE,Capitacion,163128,
19318,CAUCA,GUAPI,EPSS37,Nueva Eps,900146012,EMPRESA SOCIAL DEL ESTADO GUAPI ESE,Capitacion,45482697,
19318,CAUCA,GUAPI,EPSS41,Nueva Eps,900146012,EMPRESA SOCIAL DEL ESTADO GUAPI ESE,Capitacion,176060538,
19355,CAUCA,INZA,EPSI03,Asociación Indígena del Cauca,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,Capitacion,134884343,
19355,CAUCA,INZA,EPSS37,Nueva Eps,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,Capitacion,11583544,
19355,CAUCA,INZA,EPSS41,Nueva Eps,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,Capitacion,59817604,
19364,CAUCA,JAMBALO,EPSI03,Asociación Indígena del Cauca,900052148,CXAYU`CE JXUT EMPRESA SOCIAL DEL ESTADO,Capitacion,113204416,
