DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO ($)MARZO 2023",OBSERVACIÓN
15204,BOYACA,COMBITA,CCF055,CAJACOPI,820003411,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE COMBITA,1109094,
15204,BOYACA,COMBITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,79233,
15204,BOYACA,COMBITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,124950,
15204,BOYACA,COMBITA,EPSS37,NUEVA EPS,820003411,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE COMBITA,3375230,
15204,BOYACA,COMBITA,EPSS41,NUEVA EPS,820003411,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE COMBITA,37010470,
15204,BOYACA,COMBITA,ESS024,COOSALUD,820003411,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE COMBITA,66313712,
15212,BOYACA,COPER,CCF055,CAJACOPI,820003571,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LUIS LANCHEROS,4060992,
15212,BOYACA,COPER,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,214032,
15212,BOYACA,COPER,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,208208,
15212,BOYACA,COPER,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,346528,
15212,BOYACA,COPER,EPSS41,NUEVA EPS,820003571,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LUIS LANCHEROS,36137464,
15215,BOYACA,CORRALES,EPSS37,NUEVA EPS,826002693,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD CORRALES,1970376,
15215,BOYACA,CORRALES,EPSS41,NUEVA EPS,826002693,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD CORRALES,7122864,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,412129,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,3109877,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,185220,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,180180,
15218,BOYACA,COVARACHIA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,294882,
15218,BOYACA,COVARACHIA,EPSS37,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,188786,
15218,BOYACA,COVARACHIA,EPSS41,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,4327556,
15218,BOYACA,COVARACHIA,ESS024,COOSALUD,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,32648330,
15223,BOYACA,CUBARA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2058,
15223,BOYACA,CUBARA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3332,
15223,BOYACA,CUBARA,EPSS37,NUEVA EPS,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,1614600,
15223,BOYACA,CUBARA,EPSS41,NUEVA EPS,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,112550040,
15223,BOYACA,CUBARA,ESS024,COOSALUD,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,78023198,
15224,BOYACA,CUCAITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3087,
15224,BOYACA,CUCAITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4998,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,29679289,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4336688,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1822359,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1774773,
15232,BOYACA,CHIQUIZA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2878848,
15232,BOYACA,CHIQUIZA,EPSS37,NUEVA EPS,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,1266357,
15232,BOYACA,CHIQUIZA,EPSS41,NUEVA EPS,820003365,E.S.E CENTRO DE SALUD SAN PEDRO DE IGUAQUE,31994767,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1713636,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,14030460,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,749112,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,728728,
15236,BOYACA,CHIVOR,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1139544,
15236,BOYACA,CHIVOR,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,2435350,
15236,BOYACA,CHIVOR,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,11991504,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,37751654,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,5075135,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1960245,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1916915,
15238,BOYACA,DUITAMA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3381980,
15238,BOYACA,DUITAMA,EPSS37,NUEVA EPS,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,30707992,
15238,BOYACA,DUITAMA,EPSS37,NUEVA EPS,891856507,SOCIEDAD CLINICA BOYACA LIMITADA,3430047,
15238,BOYACA,DUITAMA,EPSS41,NUEVA EPS,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,411813648,
15238,BOYACA,DUITAMA,ESS024,COOSALUD,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,77441124,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,7301056,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,891855719,ESE HOSPITAL SAN JOSE DEL COCUY,57055255,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3078768,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3005002,
15244,BOYACA,EL COCUY,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4873050,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4408102,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,891855719,ESE HOSPITAL SAN JOSE DEL COCUY,34788145,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1868664,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1818817,
15248,BOYACA,EL ESPINO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2955484,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,67914,
15272,BOYACA,FIRAVITOBA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,106624,
15272,BOYACA,FIRAVITOBA,EPSS37,NUEVA EPS,826002676,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,1815960,
15272,BOYACA,FIRAVITOBA,EPSS41,NUEVA EPS,826002676,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,17115395,
15276,BOYACA,FLORESTA,EPSS37,NUEVA EPS,826002164,ESE CENTRO DE SALUD DE FLORESTA,1265400,
15276,BOYACA,FLORESTA,EPSS41,NUEVA EPS,826002164,ESE CENTRO DE SALUD DE FLORESTA,12996000,
15293,BOYACA,GACHANTIVA,ESS024,COOSALUD,820003638,E.S.E. CENTRO DE SALUD SAN ANTONIO DE PADUA,26754688,
15293,BOYACA,GACHANTIVA,ESS024,COOSALUD,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,6554180,
15296,BOYACA,GAMEZA,EPSS37,NUEVA EPS,826001960,EMPRESA SOCIAL DEL ESTADO GAMEZA MUNICIPIO SALUDABLE,4026953,
15296,BOYACA,GAMEZA,EPSS41,NUEVA EPS,826001960,EMPRESA SOCIAL DEL ESTADO GAMEZA MUNICIPIO SALUDABLE,40250594,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3302090,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,28022780,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1342845,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1308307,
15299,BOYACA,GARAGOA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2174130,
15299,BOYACA,GARAGOA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,17472038,
15299,BOYACA,GARAGOA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,74836224,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2623120,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,20710760,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1131900,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1105104,
15317,BOYACA,GUACAMAYAS,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1790950,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1322353,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,11166503,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,544341,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,529529,
15322,BOYACA,GUATEQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,881314,
15322,BOYACA,GUATEQUE,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,16285720,
15322,BOYACA,GUATEQUE,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,41171548,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,983548,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,8362812,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,401310,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,391391,
15325,BOYACA,GUAYATA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,649740,
15325,BOYACA,GUAYATA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,1920988,
15325,BOYACA,GUAYATA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,32394384,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,3887000,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,5835496,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,891855439,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,65379168,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900109859,ASOCIACION PRO FARMACIA U´WA,2745840,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3405990,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3430427,
15332,BOYACA,GUICAN,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,5514460,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,12496606,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,724416,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,705705,
15367,BOYACA,JENESANO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1164534,
15367,BOYACA,JENESANO,EPSS37,NUEVA EPS,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,1955639,
15367,BOYACA,JENESANO,EPSS41,NUEVA EPS,820003337,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JENESANO,74210547,
15368,BOYACA,JERICO,CCF055,CAJACOPI,826001918,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DE LA NATIVIDAD,23901094,
15368,BOYACA,JERICO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3233548,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1371657,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1335334,
15368,BOYACA,JERICO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2174130,
15368,BOYACA,JERICO,EPSS41,NUEVA EPS,826001918,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DE LA NATIVIDAD,17349705,
15377,BOYACA,LABRANZAGRANDE,EPSS37,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,4267738,
15377,BOYACA,LABRANZAGRANDE,EPSS41,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,24552999,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,820003193,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA,4374651,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,220206,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,215215,
15380,BOYACA,LA CAPILLA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,356524,
15380,BOYACA,LA CAPILLA,EPSS41,NUEVA EPS,820003193,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA,25254116,
15401,BOYACA,LA VICTORIA,ESS024,COOSALUD,820005389,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,19326451,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,113190,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,111111,
15407,BOYACA,VILLA DE LEYVA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,183260,
15407,BOYACA,VILLA DE LEYVA,EPSS37,NUEVA EPS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,8075200,
15407,BOYACA,VILLA DE LEYVA,EPSS41,NUEVA EPS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,74818498,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,24986375,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2969890,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1257438,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1224223,
15425,BOYACA,MACANAL,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1985872,
15425,BOYACA,MACANAL,EPSS41,NUEVA EPS,820000857,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL,24234498,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,8708238,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1079627,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,440412,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,428428,
15442,BOYACA,MARIPI,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,713048,
15442,BOYACA,MARIPI,EPSS37,NUEVA EPS,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,6590402,
15442,BOYACA,MARIPI,EPSS41,NUEVA EPS,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,17004390,
15442,BOYACA,MARIPI,ESS024,COOSALUD,820003291,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,58804220,
15455,BOYACA,MIRAFLORES,EPSS37,NUEVA EPS,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,7733096,
15455,BOYACA,MIRAFLORES,EPSS41,NUEVA EPS,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,56649802,
15455,BOYACA,MIRAFLORES,ESS024,COOSALUD,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,32546312,
15464,BOYACA,MONGUA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,49392,
15464,BOYACA,MONGUA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,79968,
15464,BOYACA,MONGUA,EPSS37,NUEVA EPS,826002930,E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA,1102400,
15464,BOYACA,MONGUA,EPSS41,NUEVA EPS,826002930,E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA,17225000,
15466,BOYACA,MONGUI,ESS024,COOSALUD,826002777,EMPRESA SOCIAL DEL ESTADO HOSPITAL LAS MERCEDES DE MONGUI,24057610,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4503080,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,31951143,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1834707,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1786785,
15469,BOYACA,MONIQUIRA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2970478,
15469,BOYACA,MONIQUIRA,EPSS37,NUEVA EPS,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,66486000,
15469,BOYACA,MONIQUIRA,EPSS41,NUEVA EPS,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,44420000,
15469,BOYACA,MONIQUIRA,ESS024,COOSALUD,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,146054604,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,820003404,EMPRESA SOCIAL DEL ESTADO. CENTRO DE SALUD DE MOTAVITA,1242870,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,214914,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,85407,
15476,BOYACA,MOTAVITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,138278,
15480,BOYACA,MUZO,CCF055,CAJACOPI,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,11357259,
15480,BOYACA,MUZO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1469000,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,588588,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,572572,
15480,BOYACA,MUZO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,952952,
15480,BOYACA,MUZO,EPSS37,NUEVA EPS,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,4949280,
15480,BOYACA,MUZO,EPSS41,NUEVA EPS,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,25944440,
15480,BOYACA,MUZO,ESS024,COOSALUD,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,71034338,
15491,BOYACA,NOBSA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,16464,
15491,BOYACA,NOBSA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,23324,
15491,BOYACA,NOBSA,EPSS37,NUEVA EPS,826002019,"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA""",8453110,
15491,BOYACA,NOBSA,EPSS41,NUEVA EPS,826002019,"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA""",81644760,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,820003328,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUEVO COLÓN,13469932,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,823200,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,800800,
15494,BOYACA,NUEVO COLON,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1332800,
15494,BOYACA,NUEVO COLON,EPSS37,NUEVA EPS,820003328,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUEVO COLÓN,1066809,
15494,BOYACA,NUEVO COLON,EPSS41,NUEVA EPS,820003328,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUEVO COLÓN,49119597,
15500,BOYACA,OICATA,EPSS41,NUEVA EPS,820003973,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD OICATÁ,1807376,
15500,BOYACA,OICATA,ESS024,COOSALUD,820003973,EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD OICATÁ,15345431,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,820004318,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,22843134,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1017681,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,989989,
15507,BOYACA,OTANCHE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1647674,
15507,BOYACA,OTANCHE,EPSS37,NUEVA EPS,820004318,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,5471189,
15507,BOYACA,OTANCHE,EPSS41,NUEVA EPS,820004318,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,65217405,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,820003516,"EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD ""NUESTRA SEÑORA DE GUADALUPE""",23411281,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3324192,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1410759,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1374373,
15511,BOYACA,PACHAVITA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2245768,
15514,BOYACA,PAEZ,ESS024,COOSALUD,820003915,EMPRESA SOCIAL DEL ESTADO JORGE GONZÁLEZ OLMOS,32492991,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,17458403,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,776895,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,757757,
15516,BOYACA,PAIPA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1257830,
15516,BOYACA,PAIPA,EPSS37,NUEVA EPS,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,12224800,
15516,BOYACA,PAIPA,EPSS41,NUEVA EPS,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,137321034,
