DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO ABRIL 2023,OBSERVACIÓN
15550,BOYACA,PISBA,EPSS41,NUEVA EPS,826002687,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,1108828,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3112460,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,891800570,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,24989300,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1258467,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1204643,
15572,BOYACA,PUERTO BOYACA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2037518,
15572,BOYACA,PUERTO BOYACA,EPSS37,NUEVA EPS,891800570,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,36018168,
15572,BOYACA,PUERTO BOYACA,EPSS41,NUEVA EPS,891800570,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,213173383,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI,820002854,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,4017783,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,185220,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,176576,
15580,BOYACA,QUIPAMA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,289884,
15580,BOYACA,QUIPAMA,ESS024,COOSALUD,820002854,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,51726069,
15599,BOYACA,RAMIRIQUI,EPSS37,NUEVA EPS,891800644,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,9983097,
15599,BOYACA,RAMIRIQUI,EPSS41,NUEVA EPS,891800644,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,88046575,
15599,BOYACA,RAMIRIQUI,ESS024,COOSALUD,891800644,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,63928328,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI,820000886,ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA,5655000,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,273714,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,263884,
15600,BOYACA,RAQUIRA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,443156,
15600,BOYACA,RAQUIRA,EPSS37,NUEVA EPS,820000886,ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA,2623159,
15600,BOYACA,RAQUIRA,EPSS41,NUEVA EPS,820000886,ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA,29039263,
15621,BOYACA,RONDON,CCF055,CAJACOPI,820003444,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN RAFAEL,3215184,
15621,BOYACA,RONDON,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,171843,
15621,BOYACA,RONDON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,163824,
15621,BOYACA,RONDON,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,278222,
15621,BOYACA,RONDON,EPSS41,NUEVA EPS,820003444,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN RAFAEL,18586485,
15632,BOYACA,SABOYA,CCF055,CAJACOPI,820003431,ESE CENTRO DE SALUD SAN VICENTE FERRER,20752973,
15632,BOYACA,SABOYA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2991097,
15632,BOYACA,SABOYA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1189524,
15632,BOYACA,SABOYA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1134994,
15632,BOYACA,SABOYA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1925896,
15632,BOYACA,SABOYA,EPSS37,NUEVA EPS,820003431,ESE CENTRO DE SALUD SAN VICENTE FERRER,2857638,
15632,BOYACA,SABOYA,EPSS41,NUEVA EPS,820003431,ESE CENTRO DE SALUD SAN VICENTE FERRER,116647494,
15632,BOYACA,SABOYA,ESS024,COOSALUD,820003431,ESE CENTRO DE SALUD SAN VICENTE FERRER,24841672,
15638,BOYACA,SACHICA,CCF055,CAJACOPI,820004060,EMPRESA SOCIAL DEL ESTADO CENTRO DE SACHICA,56504658,
15638,BOYACA,SACHICA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,9411014,
15638,BOYACA,SACHICA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,3885504,
15638,BOYACA,SACHICA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3712028,
15638,BOYACA,SACHICA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,6235838,
15646,BOYACA,SAMACA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,133770,
15646,BOYACA,SAMACA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,129489,
15646,BOYACA,SAMACA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,216580,
15646,BOYACA,SAMACA,ESS024,COOSALUD,891800335,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,163234439,
15660,BOYACA,SAN EDUARDO,ESS024,COOSALUD,820003906,ESE CENTRO DE SALUD JAIME DIAZ PEREZ,30589474,
15660,BOYACA,SAN EDUARDO,ESS024,COOSALUD,820003915,EMPRESA SOCIAL DEL ESTADO JORGE GONZÁLEZ OLMOS,2301018,
15664,BOYACA,SAN JOSE DE PARE,CCF055,CAJACOPI,820003360,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JOSE DE PARE,10821112,
15664,BOYACA,SAN JOSE DE PARE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,655473,
15664,BOYACA,SAN JOSE DE PARE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,625865,
15664,BOYACA,SAN JOSE DE PARE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1061242,
15664,BOYACA,SAN JOSE DE PARE,EPSS37,NUEVA EPS,820003360,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JOSE DE PARE,1235970,
15664,BOYACA,SAN JOSE DE PARE,EPSS41,NUEVA EPS,820003360,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JOSE DE PARE,28112337,
15667,BOYACA,SAN LUIS DE GACENO,CCF055,CAJACOPI,860060016,ESE HOSPITAL SAN FRANCISCO,53571905,
15667,BOYACA,SAN LUIS DE GACENO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2438730,
15667,BOYACA,SAN LUIS DE GACENO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2328847,
15667,BOYACA,SAN LUIS DE GACENO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3868452,
15667,BOYACA,SAN LUIS DE GACENO,EPSS37,NUEVA EPS,860060016,ESE HOSPITAL SAN FRANCISCO,2238760,
15673,BOYACA,SAN MATEO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,5971754,
15673,BOYACA,SAN MATEO,CCF055,CAJACOPI,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,45069050,
15673,BOYACA,SAN MATEO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2520021,
15673,BOYACA,SAN MATEO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2407325,
15673,BOYACA,SAN MATEO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3976742,
15673,BOYACA,SAN MATEO,EPSS37,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,174264,
15673,BOYACA,SAN MATEO,EPSS41,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,377572,
15676,BOYACA,SAN MIGUEL DE SEMA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,118835,
15676,BOYACA,SAN MIGUEL DE SEMA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,55566,
15676,BOYACA,SAN MIGUEL DE SEMA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,89964,
15681,BOYACA,SAN PABLO DE BORBUR,CCF055,CAJACOPI,820003422,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN PABLO DE BORBUR,13437504,
15681,BOYACA,SAN PABLO DE BORBUR,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,578298,
15681,BOYACA,SAN PABLO DE BORBUR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,553273,
15681,BOYACA,SAN PABLO DE BORBUR,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,936292,
15681,BOYACA,SAN PABLO DE BORBUR,ESS024,COOSALUD,820003422,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN PABLO DE BORBUR,20949402,
15686,BOYACA,SANTANA,CCF055,CAJACOPI,820003632,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTANA,24852055,
15686,BOYACA,SANTANA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3425982,
15686,BOYACA,SANTANA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1403556,
15686,BOYACA,SANTANA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1340019,
15686,BOYACA,SANTANA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2272424,
15686,BOYACA,SANTANA,EPSS37,NUEVA EPS,820003632,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTANA,4278925,
15690,BOYACA,SANTA MARIA,CCF055,CAJACOPI,860060016,ESE HOSPITAL SAN FRANCISCO,30024987,
15690,BOYACA,SANTA MARIA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1359309,
15690,BOYACA,SANTA MARIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1300779,
15690,BOYACA,SANTA MARIA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2155804,
15690,BOYACA,SANTA MARIA,EPSS37,NUEVA EPS,860060016,ESE HOSPITAL SAN FRANCISCO,2400320,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1286956,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,520674,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,496376,
15693,BOYACA,SANTA ROSA DE VITERBO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,842996,
15693,BOYACA,SANTA ROSA DE VITERBO,EPSS37,NUEVA EPS,891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,3507805,
15693,BOYACA,SANTA ROSA DE VITERBO,EPSS41,NUEVA EPS,891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,67602030,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI,820003284,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA SOFIA,12102605,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,710010,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,676876,
15696,BOYACA,SANTA SOFIA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1139544,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,2612835,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,19719418,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1122639,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1072211,
15720,BOYACA,SATIVANORTE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1764294,
15720,BOYACA,SATIVANORTE,EPSS37,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,1267438,
15720,BOYACA,SATIVANORTE,EPSS41,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,4661562,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI,820003684,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIACHOQUE,44851600,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2134146,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2035534,
15740,BOYACA,SIACHOQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3418632,
15740,BOYACA,SIACHOQUE,EPSS37,NUEVA EPS,820003684,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIACHOQUE,1826513,
15740,BOYACA,SIACHOQUE,EPSS41,NUEVA EPS,820003684,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIACHOQUE,49885589,
15753,BOYACA,SOATA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,273067,
15753,BOYACA,SOATA,CCF055,CAJACOPI,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,2060532,
15753,BOYACA,SOATA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,81291,
15753,BOYACA,SOATA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,176596,
15753,BOYACA,SOATA,EPSS37,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,10048672,
15753,BOYACA,SOATA,EPSS41,NUEVA EPS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,50885088,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,1354237,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,117306,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,111832,
15755,BOYACA,SOCOTA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,189924,
15755,BOYACA,SOCOTA,EPSS37,NUEVA EPS,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,2060968,
15755,BOYACA,SOCOTA,EPSS41,NUEVA EPS,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,27811744,
15755,BOYACA,SOCOTA,ESS024,COOSALUD,826002060,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,74505846,
15757,BOYACA,SOCHA,EPSS37,NUEVA EPS,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,14005443,
15757,BOYACA,SOCHA,ESS024,COOSALUD,881862576,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,27910621,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,35652456,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,3942034,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1567167,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1497956,
15759,BOYACA,SOGAMOSO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2663934,
15759,BOYACA,SOGAMOSO,EPSS37,NUEVA EPS,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,50325498,
15759,BOYACA,SOGAMOSO,EPSS41,NUEVA EPS,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,496202238,
15759,BOYACA,SOGAMOSO,ESS024,COOSALUD,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,96723355,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,820002608,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO,3975092,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,611873,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,293265,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,279579,
15761,BOYACA,SOMONDOCO,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,474810,
15761,BOYACA,SOMONDOCO,EPSS41,NUEVA EPS,820002608,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO,23705778,
15762,BOYACA,SORA,EPSS41,NUEVA EPS,820003357,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA BARBARA,16981164,
15763,BOYACA,SOTAQUIRA,EPSS37,NUEVA EPS,820003374,EMPRESA SOCIAL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL DE SOTAQUIRA,3746250,
15763,BOYACA,SOTAQUIRA,EPSS41,NUEVA EPS,820003374,EMPRESA SOCIAL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL DE SOTAQUIRA,82047500,
15764,BOYACA,SORACA,CCF055,CAJACOPI,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,10481952,
15764,BOYACA,SORACA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,566979,
15764,BOYACA,SORACA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,540520,
15764,BOYACA,SORACA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,917966,
15764,BOYACA,SORACA,EPSS37,NUEVA EPS,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,3782194,
15764,BOYACA,SORACA,EPSS41,NUEVA EPS,820003533,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA,63287572,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,826002625,E.S.E. CENTRO DE SALUD HECTOR PINEDA GALLO SUSACON,26565754,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4313640,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1849113,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1762821,
15774,BOYACA,SUSACON,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,2903838,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,14462869,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,821142,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,784784,
15776,BOYACA,SUTAMARCHAN,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1329468,
15776,BOYACA,SUTAMARCHAN,EPSS37,NUEVA EPS,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,2121236,
15776,BOYACA,SUTAMARCHAN,EPSS41,NUEVA EPS,820003876,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,59398136,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,538549,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,4367823,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,223293,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,212873,
15778,BOYACA,SUTATENZA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,361522,
15778,BOYACA,SUTATENZA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,2715692,
15778,BOYACA,SUTATENZA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,39227424,
15790,BOYACA,TASCO,EPSS37,NUEVA EPS,826002694,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO,8128995,
15798,BOYACA,TENZA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,412129,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,3302716,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,180075,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,171672,
15798,BOYACA,TENZA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,291550,
15798,BOYACA,TENZA,EPSS37,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,2202192,
15798,BOYACA,TENZA,EPSS41,NUEVA EPS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,38592240,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,21914540,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,1180263,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1125184,
15804,BOYACA,TIBANA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,1910902,
15804,BOYACA,TIBANA,EPSS37,NUEVA EPS,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,2119830,
15804,BOYACA,TIBANA,EPSS41,NUEVA EPS,820002657,ESE GUSTAVO ROMERO HERNADEZ DE TIBANA,108178272,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,7147050,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,1165696,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,484659,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,462042,
15806,BOYACA,TIBASOSA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,778022,
15806,BOYACA,TIBASOSA,EPSS37,NUEVA EPS,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,3075564,
15806,BOYACA,TIBASOSA,EPSS41,NUEVA EPS,826002852,EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA,69489012,
15808,BOYACA,TINJACA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,6174,
15808,BOYACA,TINJACA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,9996,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,826002765,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA RITA DE CASIA TIPACOQUE,31452080,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,4824548,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2027130,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1933512,
15810,BOYACA,TIPACOQUE,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,3195388,
15814,BOYACA,TOCA,CCF055,CAJACOPI,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,59561740,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2901780,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2767345,
15814,BOYACA,TOCA,CCF055,CAJACOPI,900671712,SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S,4649806,
15814,BOYACA,TOCA,EPSS37,NUEVA EPS,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,4767000,
15814,BOYACA,TOCA,EPSS41,NUEVA EPS,820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,70980000,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,820003435,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,51044797,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900338671,IPS OXI CARE S.A.S,2615718,
15816,BOYACA,TOGUI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2497575,
